r;l;t;f;y;ProductionByTechnology
RE1;S110;DEMTRAEVC;ELCEV;2030;7.3565
RE1;S110;DEMTRAMCYELC;TRAMCY;2030;4.9657
RE1;S110;DEMTRABUSELC;TRABUS;2030;1.6618
RE1;S110;DEMTRACARGSL;TRACAR;2030;4.5725
RE1;S110;DEMTRABUSGSL;TRABUS;2030;7.2473
RE1;S110;INDENEFFDP;INDELC;2030;5.5307
RE1;S110;DEMINDHEEL;INDHEL;2030;2.2227
RE1;S110;DEMINDHEBIO;INDHEL;2030;3.9233
RE1;S110;RESENEFFDP;RESELC;2030;2.761
RE1;S110;DEMRESCKNELC;RESCKN;2030;6.0461
RE1;S110;DEMRESHEBIO;RESHEL;2030;1.0941
RE1;S110;COMENEFFDP;COMELC;2030;2.8536
RE1;S110;DEMCOMHEBIO;COMHEL;2030;0.5209
RE1;S110;DEMCOMHEEL;COMHEL;2030;0.0222
RE1;S110;DEMINDHECOA;INDHEH;2030;7.5519
RE1;S111;MINBIO;BIO;2030;6.7541
RE1;S111;IMPCOA;COA;2030;9.3234
RE1;S111;IMPLFO;LFO;2030;51.8521
RE1;S111;MINSOL;SOL;2030;26.9753
RE1;S111;MINWND;WND;2030;0.0816
RE1;S111;MINGEO;GEO;2030;0.0151
RE1;S111;MINHYD;HYD;2030;0.0981
RE1;S111;PWRGEO;ELC001;2030;0.0015
RE1;S111;PWRSOL001;ELC001;2030;26.9748
RE1;S111;PWRCSP002;ELC001;2030;0.0005
RE1;S111;PWRHYD001;ELC001;2030;0.0943
RE1;S111;PWRHYD002;ELC001;2030;0.0038
RE1;S111;PWRWND001;ELC001;2030;0.0816
RE1;S111;PWRTRN;ELC002;2030;25.3323
RE1;S111;PWRDIST;ELC003;2030;25.3323
RE1;S111;DEMTRAEVC;ELCEV;2030;7.3565
RE1;S111;DEMTRAMCYELC;TRAMCY;2030;4.9657
RE1;S111;DEMTRABUSELC;TRABUS;2030;1.6618
RE1;S111;DEMTRACARGSL;TRACAR;2030;4.5725
RE1;S111;DEMTRABUSGSL;TRABUS;2030;7.2473
RE1;S111;INDENEFFDP;INDELC;2030;5.5307
RE1;S111;DEMINDHEEL;INDHEL;2030;2.2227
RE1;S111;DEMINDHEBIO;INDHEL;2030;3.9233
RE1;S111;RESENEFFDP;RESELC;2030;2.761
RE1;S111;DEMRESCKNELC;RESCKN;2030;6.0461
RE1;S111;DEMRESHEBIO;RESHEL;2030;1.0941
RE1;S111;COMENEFFDP;COMELC;2030;2.8536
RE1;S111;DEMCOMHEBIO;COMHEL;2030;0.5209
RE1;S111;DEMCOMHEEL;COMHEL;2030;0.0222
RE1;S111;DEMINDHECOA;INDHEH;2030;7.5519
RE1;S112;MINBIO;BIO;2030;6.7541
RE1;S112;IMPCOA;COA;2030;9.3234
RE1;S112;IMPLFO;LFO;2030;51.8521
RE1;S112;MINSOL;SOL;2030;26.9753
RE1;S112;MINWND;WND;2030;0.0816
RE1;S112;MINGEO;GEO;2030;0.0151
RE1;S112;MINHYD;HYD;2030;0.0981
RE1;S112;PWRGEO;ELC001;2030;0.0015
RE1;S112;PWRSOL001;ELC001;2030;26.9748
RE1;S112;PWRCSP002;ELC001;2030;0.0005
RE1;S112;PWRHYD001;ELC001;2030;0.0943
RE1;S112;PWRHYD002;ELC001;2030;0.0038
RE1;S112;PWRWND001;ELC001;2030;0.0816
RE1;S112;PWRTRN;ELC002;2030;25.3323
RE1;S112;PWRDIST;ELC003;2030;25.3323
RE1;S112;DEMTRAEVC;ELCEV;2030;7.3565
RE1;S112;DEMTRAMCYELC;TRAMCY;2030;4.9657
RE1;S112;DEMTRABUSELC;TRABUS;2030;1.6618
RE1;S112;DEMTRACARGSL;TRACAR;2030;4.5725
RE1;S112;DEMTRABUSGSL;TRABUS;2030;7.2473
RE1;S112;INDENEFFDP;INDELC;2030;5.5307
RE1;S112;DEMINDHEEL;INDHEL;2030;2.2227
RE1;S112;DEMINDHEBIO;INDHEL;2030;3.9233
RE1;S112;RESENEFFDP;RESELC;2030;2.761
RE1;S112;DEMRESCKNELC;RESCKN;2030;6.0461
RE1;S112;DEMRESHEBIO;RESHEL;2030;1.0941
RE1;S112;COMENEFFDP;COMELC;2030;2.8536
RE1;S112;DEMCOMHEBIO;COMHEL;2030;0.5209
RE1;S112;DEMCOMHEEL;COMHEL;2030;0.0222
RE1;S112;DEMINDHECOA;INDHEH;2030;7.5519
RE1;S113;MINBIO;BIO;2030;9.4407
RE1;S113;IMPCOA;COA;2030;9.3234
RE1;S113;IMPLFO;LFO;2030;51.8521
RE1;S113;MINSOL;SOL;2030;26.9753
RE1;S113;MINWND;WND;2030;0.0816
RE1;S113;MINGEO;GEO;2030;0.0151
RE1;S113;MINHYD;HYD;2030;0.0981
RE1;S113;PWRGEO;ELC001;2030;0.0015
RE1;S113;PWRSOL001;ELC001;2030;26.9748
RE1;S113;PWRCSP002;ELC001;2030;0.0005
RE1;S113;PWRHYD001;ELC001;2030;0.0943
RE1;S113;PWRHYD002;ELC001;2030;0.0038
RE1;S113;PWRWND001;ELC001;2030;0.0816
RE1;S113;PWRTRN;ELC002;2030;25.3323
RE1;S113;PWRDIST;ELC003;2030;25.3323
RE1;S113;DEMTRAEVC;ELCEV;2030;7.3565
RE1;S113;DEMTRAMCYELC;TRAMCY;2030;4.9657
RE1;S113;DEMTRABUSELC;TRABUS;2030;1.6618
RE1;S113;DEMTRACARGSL;TRACAR;2030;4.5725
RE1;S113;DEMTRABUSGSL;TRABUS;2030;7.2473
RE1;S113;INDENEFFDP;INDELC;2030;5.5307
RE1;S113;DEMINDHEEL;INDHEL;2030;2.2227
RE1;S113;DEMINDHEBIO;INDHEL;2030;3.9233
RE1;S113;RESENEFFDP;RESELC;2030;2.761
RE1;S113;DEMRESCKNELC;RESCKN;2030;6.0461
RE1;S113;DEMRESCKNBIO;RESCKN;2030;0.8068
RE1;S113;DEMRESHEBIO;RESHEL;2030;1.0941
RE1;S113;COMENEFFDP;COMELC;2030;2.8536
RE1;S113;DEMCOMHEBIO;COMHEL;2030;0.5209
RE1;S113;DEMCOMHEEL;COMHEL;2030;0.0222
RE1;S113;DEMINDHECOA;INDHEH;2030;7.5519
RE1;S114;MINBIO;BIO;2030;9.4407
RE1;S114;IMPCOA;COA;2030;9.3234
RE1;S114;IMPLFO;LFO;2030;51.8521
RE1;S114;MINSOL;SOL;2030;26.9753
RE1;S114;MINWND;WND;2030;0.0816
RE1;S114;MINGEO;GEO;2030;0.0151
RE1;S114;MINHYD;HYD;2030;0.0981
RE1;S114;PWRGEO;ELC001;2030;0.0015
RE1;S114;PWRSOL001;ELC001;2030;26.9748
RE1;S114;PWRCSP002;ELC001;2030;0.0005
RE1;S114;PWRHYD001;ELC001;2030;0.0943
RE1;S114;PWRHYD002;ELC001;2030;0.0038
RE1;S114;PWRWND001;ELC001;2030;0.0816
RE1;S114;PWRTRN;ELC002;2030;25.3323
RE1;S114;PWRDIST;ELC003;2030;25.3323
RE1;S114;DEMTRAEVC;ELCEV;2030;7.3565
RE1;S114;DEMTRAMCYELC;TRAMCY;2030;4.9657
RE1;S114;DEMTRABUSELC;TRABUS;2030;1.6618
RE1;S114;DEMTRACARGSL;TRACAR;2030;4.5725
RE1;S114;DEMTRABUSGSL;TRABUS;2030;7.2473
RE1;S114;INDENEFFDP;INDELC;2030;5.5307
RE1;S114;DEMINDHEEL;INDHEL;2030;2.2227
RE1;S114;DEMINDHEBIO;INDHEL;2030;3.9233
RE1;S114;RESENEFFDP;RESELC;2030;2.761
RE1;S114;DEMRESCKNELC;RESCKN;2030;6.0461
RE1;S114;DEMRESCKNBIO;RESCKN;2030;0.8068
RE1;S114;DEMRESHEBIO;RESHEL;2030;1.0941
RE1;S114;COMENEFFDP;COMELC;2030;2.8536
RE1;S114;DEMCOMHEBIO;COMHEL;2030;0.5209
RE1;S114;DEMCOMHEEL;COMHEL;2030;0.0222
RE1;S114;DEMINDHECOA;INDHEH;2030;7.5519
RE1;S115;MINBIO;BIO;2030;9.4407
RE1;S115;IMPCOA;COA;2030;9.3234
RE1;S115;IMPLFO;LFO;2030;51.8521
RE1;S115;MINSOL;SOL;2030;26.9753
RE1;S115;MINWND;WND;2030;0.0816
RE1;S115;MINGEO;GEO;2030;0.0151
RE1;S115;MINHYD;HYD;2030;0.0981
RE1;S115;PWRGEO;ELC001;2030;0.0015
RE1;S115;PWRSOL001;ELC001;2030;26.9748
RE1;S115;PWRCSP002;ELC001;2030;0.0005
RE1;S115;PWRHYD001;ELC001;2030;0.0943
RE1;S115;PWRHYD002;ELC001;2030;0.0038
RE1;S115;PWRWND001;ELC001;2030;0.0816
RE1;S115;PWRTRN;ELC002;2030;25.3323
RE1;S115;PWRDIST;ELC003;2030;25.3323
RE1;S115;DEMTRAEVC;ELCEV;2030;7.3565
RE1;S115;DEMTRAMCYELC;TRAMCY;2030;4.9657
RE1;S115;DEMTRABUSELC;TRABUS;2030;1.6618
RE1;S115;DEMTRACARGSL;TRACAR;2030;4.5725
RE1;S115;DEMTRABUSGSL;TRABUS;2030;7.2473
RE1;S115;INDENEFFDP;INDELC;2030;5.5307
RE1;S115;DEMINDHEEL;INDHEL;2030;2.2227
RE1;S115;DEMINDHEBIO;INDHEL;2030;3.9233
RE1;S115;RESENEFFDP;RESELC;2030;2.761
RE1;S115;DEMRESCKNELC;RESCKN;2030;6.0461
RE1;S115;DEMRESCKNBIO;RESCKN;2030;0.8068
RE1;S115;DEMRESHEBIO;RESHEL;2030;1.0941
RE1;S115;COMENEFFDP;COMELC;2030;2.8536
RE1;S115;DEMCOMHEBIO;COMHEL;2030;0.5209
RE1;S115;DEMCOMHEEL;COMHEL;2030;0.0222
RE1;S115;DEMINDHECOA;INDHEH;2030;7.5519
RE1;S116;MINBIO;BIO;2030;6.7541
RE1;S116;IMPCOA;COA;2030;9.3234
RE1;S116;IMPLFO;LFO;2030;51.8521
RE1;S116;MINSOL;SOL;2030;26.9753
RE1;S116;MINWND;WND;2030;0.0816
RE1;S116;MINGEO;GEO;2030;0.0151
RE1;S116;MINHYD;HYD;2030;0.0981
RE1;S116;PWRGEO;ELC001;2030;0.0015
RE1;S116;PWRSOL001;ELC001;2030;26.9748
RE1;S116;PWRCSP002;ELC001;2030;0.0005
RE1;S116;PWRHYD001;ELC001;2030;0.0943
RE1;S116;PWRHYD002;ELC001;2030;0.0038
RE1;S116;PWRWND001;ELC001;2030;0.0816
RE1;S116;PWRTRN;ELC002;2030;25.3323
RE1;S116;PWRDIST;ELC003;2030;25.3323
RE1;S116;DEMTRAEVC;ELCEV;2030;7.3565
RE1;S116;DEMTRAMCYELC;TRAMCY;2030;4.9657
RE1;S116;DEMTRABUSELC;TRABUS;2030;1.6618
RE1;S116;DEMTRACARGSL;TRACAR;2030;4.5725
RE1;S116;DEMTRABUSGSL;TRABUS;2030;7.2473
RE1;S116;INDENEFFDP;INDELC;2030;5.5307
RE1;S116;DEMINDHEEL;INDHEL;2030;2.2227
RE1;S116;DEMINDHEBIO;INDHEL;2030;3.9233
RE1;S116;RESENEFFDP;RESELC;2030;2.761
RE1;S116;DEMRESCKNELC;RESCKN;2030;6.0461
RE1;S116;DEMRESHEBIO;RESHEL;2030;1.0941
RE1;S116;COMENEFFDP;COMELC;2030;2.8536
RE1;S116;DEMCOMHEBIO;COMHEL;2030;0.5209
RE1;S116;DEMCOMHEEL;COMHEL;2030;0.0222
RE1;S116;DEMINDHECOA;INDHEH;2030;7.5519
RE1;S117;MINBIO;BIO;2030;9.1393
RE1;S117;IMPCOA;COA;2030;9.3234
RE1;S117;IMPLFO;LFO;2030;51.8521
RE1;S117;MINSOL;SOL;2030;26.9753
RE1;S117;MINWND;WND;2030;0.0816
RE1;S117;MINGEO;GEO;2030;0.0151
RE1;S117;MINHYD;HYD;2030;0.0981
RE1;S117;PWRGEO;ELC001;2030;0.0015
RE1;S117;PWRSOL001;ELC001;2030;26.9748
RE1;S117;PWRCSP002;ELC001;2030;0.0005
RE1;S117;PWRHYD001;ELC001;2030;0.0943
RE1;S117;PWRHYD002;ELC001;2030;0.0038
RE1;S117;PWRWND001;ELC001;2030;0.0816
RE1;S117;PWRTRN;ELC002;2030;25.3323
RE1;S117;PWRDIST;ELC003;2030;25.3323
RE1;S117;DEMTRAEVC;ELCEV;2030;7.3565
RE1;S117;DEMTRAMCYELC;TRAMCY;2030;4.9657
RE1;S117;DEMTRABUSELC;TRABUS;2030;1.6618
RE1;S117;DEMTRACARGSL;TRACAR;2030;4.5725
RE1;S117;DEMTRABUSGSL;TRABUS;2030;7.2473
RE1;S117;INDENEFFDP;INDELC;2030;5.5307
RE1;S117;DEMINDHEEL;INDHEL;2030;2.2227
RE1;S117;DEMINDHEBIO;INDHEL;2030;3.9233
RE1;S117;RESENEFFDP;RESELC;2030;2.761
RE1;S117;DEMRESCKNELC;RESCKN;2030;6.0461
RE1;S117;DEMRESCKNBIO;RESCKN;2030;0.7163
RE1;S117;DEMRESHEBIO;RESHEL;2030;1.0941
RE1;S117;COMENEFFDP;COMELC;2030;2.8536
RE1;S117;DEMCOMHEBIO;COMHEL;2030;0.5209
RE1;S117;DEMCOMHEEL;COMHEL;2030;0.0222
RE1;S117;DEMINDHECOA;INDHEH;2030;7.5519
RE1;S118;MINBIO;BIO;2030;9.4407
RE1;S118;IMPCOA;COA;2030;9.3234
RE1;S118;IMPLFO;LFO;2030;51.8521
RE1;S118;MINSOL;SOL;2030;26.9753
RE1;S118;MINWND;WND;2030;0.0816
RE1;S118;MINGEO;GEO;2030;0.0151
RE1;S118;MINHYD;HYD;2030;0.0981
RE1;S118;PWRGEO;ELC001;2030;0.0015
RE1;S118;PWRSOL001;ELC001;2030;26.9748
RE1;S118;PWRCSP002;ELC001;2030;0.0005
RE1;S118;PWRHYD001;ELC001;2030;0.0943
RE1;S118;PWRHYD002;ELC001;2030;0.0038
RE1;S118;PWRWND001;ELC001;2030;0.0816
RE1;S118;PWRTRN;ELC002;2030;25.3323
RE1;S118;PWRDIST;ELC003;2030;25.3323
RE1;S118;DEMTRAEVC;ELCEV;2030;7.3565
RE1;S118;DEMTRAMCYELC;TRAMCY;2030;4.9657
RE1;S118;DEMTRABUSELC;TRABUS;2030;1.6618
RE1;S118;DEMTRACARGSL;TRACAR;2030;4.5725
RE1;S118;DEMTRABUSGSL;TRABUS;2030;7.2473
RE1;S118;INDENEFFDP;INDELC;2030;5.5307
RE1;S118;DEMINDHEEL;INDHEL;2030;2.2227
RE1;S118;DEMINDHEBIO;INDHEL;2030;3.9233
RE1;S118;RESENEFFDP;RESELC;2030;2.761
RE1;S118;DEMRESCKNELC;RESCKN;2030;6.0461
RE1;S118;DEMRESCKNBIO;RESCKN;2030;0.8068
RE1;S118;DEMRESHEBIO;RESHEL;2030;1.0941
RE1;S118;COMENEFFDP;COMELC;2030;2.8536
RE1;S118;DEMCOMHEBIO;COMHEL;2030;0.5209
RE1;S118;DEMCOMHEEL;COMHEL;2030;0.0222
RE1;S118;DEMINDHECOA;INDHEH;2030;7.5519
RE1;S119;MINBIO;BIO;2030;9.4407
RE1;S119;IMPCOA;COA;2030;41.1829
RE1;S119;IMPLFO;LFO;2030;51.8521
RE1;S119;MINSOL;SOL;2030;0.0005
RE1;S119;MINWND;WND;2030;0.1036
RE1;S119;MINGEO;GEO;2030;0.0151
RE1;S119;MINHYD;HYD;2030;0.0981
RE1;S119;PWRBIO001;ELC001;2030;1.0216
RE1;S119;PWRCOA001;ELC001;2030;9.5674
RE1;S119;PWRGEO;ELC001;2030;0.0015
RE1;S119;PWRCSP002;ELC001;2030;0.0005
RE1;S119;PWRHYD001;ELC001;2030;0.0943
RE1;S119;PWRHYD002;ELC001;2030;0.0038
RE1;S119;PWRWND001;ELC001;2030;0.1036
RE1;S119;PWRTRNIMP;ELC001;2030;2
RE1;S119;PWRTRN;ELC002;2030;12.0741
RE1;S119;PWRDIST;ELC003;2030;12.0741
RE1;S119;DEMTRAEVC;ELCEV;2030;3.676
RE1;S119;DEMTRAMCYELC;TRAMCY;2030;1.6499
RE1;S119;DEMTRABUSELC;TRABUS;2030;1.6618
RE1;S119;DEMTRACARGSL;TRACAR;2030;4.5725
RE1;S119;DEMTRABUSGSL;TRABUS;2030;7.2473
RE1;S119;INDENEFFDP;INDELC;2030;5.1569
RE1;S119;DEMINDHEBIO;INDHEL;2030;3.9233
RE1;S119;RESENEFFDP;RESELC;2030;2.5743
RE1;S119;DEMRESHEBIO;RESHEL;2030;1.0941
RE1;S119;COMENEFFDP;COMELC;2030;2.6607
RE1;S119;DEMCOMHEBIO;COMHEL;2030;0.5209
RE1;S119;DEMINDHECOA;INDHEH;2030;7.5519
RE1;S120;MINBIO;BIO;2030;9.4407
RE1;S120;IMPCOA;COA;2030;41.1829
RE1;S120;IMPLFO;LFO;2030;51.8521
RE1;S120;MINSOL;SOL;2030;0.0005
RE1;S120;MINWND;WND;2030;0.1036
RE1;S120;MINGEO;GEO;2030;0.0151
RE1;S120;MINHYD;HYD;2030;0.0981
RE1;S120;PWRBIO001;ELC001;2030;1.0216
RE1;S120;PWRCOA001;ELC001;2030;9.5674
RE1;S120;PWRGEO;ELC001;2030;0.0015
RE1;S120;PWRCSP002;ELC001;2030;0.0005
RE1;S120;PWRHYD001;ELC001;2030;0.0943
RE1;S120;PWRHYD002;ELC001;2030;0.0038
RE1;S120;PWRWND001;ELC001;2030;0.1036
RE1;S120;PWRTRNIMP;ELC001;2030;2
RE1;S120;PWRTRN;ELC002;2030;12.0741
RE1;S120;PWRDIST;ELC003;2030;12.0741
RE1;S120;DEMTRAEVC;ELCEV;2030;3.676
RE1;S120;DEMTRAMCYELC;TRAMCY;2030;1.6499
RE1;S120;DEMTRABUSELC;TRABUS;2030;1.6618
RE1;S120;DEMTRACARGSL;TRACAR;2030;4.5725
RE1;S120;DEMTRABUSGSL;TRABUS;2030;7.2473
RE1;S120;INDENEFFDP;INDELC;2030;5.1569
RE1;S120;DEMINDHEBIO;INDHEL;2030;3.9233
RE1;S120;RESENEFFDP;RESELC;2030;2.5743
RE1;S120;DEMRESHEBIO;RESHEL;2030;1.0941
RE1;S120;COMENEFFDP;COMELC;2030;2.6607
RE1;S120;DEMCOMHEBIO;COMHEL;2030;0.5209
RE1;S120;DEMINDHECOA;INDHEH;2030;7.5519
RE1;S121;MINBIO;BIO;2030;9.4407
RE1;S121;IMPCOA;COA;2030;41.1829
RE1;S121;IMPLFO;LFO;2030;51.8521
RE1;S121;MINWND;WND;2030;0.1036
RE1;S121;MINGEO;GEO;2030;0.0151
RE1;S121;MINHYD;HYD;2030;0.0981
RE1;S121;PWRBIO001;ELC001;2030;1.0216
RE1;S121;PWRCOA001;ELC001;2030;9.5674
RE1;S121;PWRGEO;ELC001;2030;0.0015
RE1;S121;PWRHYD001;ELC001;2030;0.0943
RE1;S121;PWRHYD002;ELC001;2030;0.0038
RE1;S121;PWRWND001;ELC001;2030;0.1036
RE1;S121;PWRTRNIMP;ELC001;2030;2
RE1;S121;PWRTRN;ELC002;2030;12.0737
RE1;S121;PWRDIST;ELC003;2030;12.0737
RE1;S121;DEMTRAEVC;ELCEV;2030;3.6755
RE1;S121;DEMTRAMCYELC;TRAMCY;2030;1.6495
RE1;S121;DEMTRABUSELC;TRABUS;2030;1.6618
RE1;S121;DEMTRACARGSL;TRACAR;2030;4.5725
RE1;S121;DEMTRABUSGSL;TRABUS;2030;7.2473
RE1;S121;INDENEFFDP;INDELC;2030;5.1569
RE1;S121;DEMINDHEBIO;INDHEL;2030;3.9233
RE1;S121;RESENEFFDP;RESELC;2030;2.5743
RE1;S121;DEMRESHEBIO;RESHEL;2030;1.0941
RE1;S121;COMENEFFDP;COMELC;2030;2.6607
RE1;S121;DEMCOMHEBIO;COMHEL;2030;0.5209
RE1;S121;DEMINDHECOA;INDHEH;2030;7.5519
RE1;S122;MINBIO;BIO;2030;9.4407
RE1;S122;IMPCOA;COA;2030;41.1829
RE1;S122;IMPLFO;LFO;2030;51.8521
RE1;S122;MINWND;WND;2030;0.1036
RE1;S122;MINGEO;GEO;2030;0.0151
RE1;S122;MINHYD;HYD;2030;0.0981
RE1;S122;PWRBIO001;ELC001;2030;1.0216
RE1;S122;PWRCOA001;ELC001;2030;9.5674
RE1;S122;PWRGEO;ELC001;2030;0.0015
RE1;S122;PWRHYD001;ELC001;2030;0.0943
RE1;S122;PWRHYD002;ELC001;2030;0.0038
RE1;S122;PWRWND001;ELC001;2030;0.1036
RE1;S122;PWRTRNIMP;ELC001;2030;2
RE1;S122;PWRTRN;ELC002;2030;12.0737
RE1;S122;PWRDIST;ELC003;2030;12.0737
RE1;S122;DEMTRAEVC;ELCEV;2030;3.6755
RE1;S122;DEMTRAMCYELC;TRAMCY;2030;1.6495
RE1;S122;DEMTRABUSELC;TRABUS;2030;1.6618
RE1;S122;DEMTRACARGSL;TRACAR;2030;4.5725
RE1;S122;DEMTRABUSGSL;TRABUS;2030;7.2473
RE1;S122;INDENEFFDP;INDELC;2030;5.1569
RE1;S122;DEMINDHEBIO;INDHEL;2030;3.9233
RE1;S122;RESENEFFDP;RESELC;2030;2.5743
RE1;S122;DEMRESHEBIO;RESHEL;2030;1.0941
RE1;S122;COMENEFFDP;COMELC;2030;2.6607
RE1;S122;DEMCOMHEBIO;COMHEL;2030;0.5209
RE1;S122;DEMINDHECOA;INDHEH;2030;7.5519
RE1;S123;MINBIO;BIO;2030;9.4407
RE1;S123;IMPCOA;COA;2030;41.1829
RE1;S123;IMPLFO;LFO;2030;51.8521
RE1;S123;MINWND;WND;2030;0.1036
RE1;S123;MINGEO;GEO;2030;0.0151
RE1;S123;MINHYD;HYD;2030;0.0981
RE1;S123;PWRBIO001;ELC001;2030;1.0216
RE1;S123;PWRCOA001;ELC001;2030;9.5674
RE1;S123;PWRGEO;ELC001;2030;0.0015
RE1;S123;PWRHYD001;ELC001;2030;0.0943
RE1;S123;PWRHYD002;ELC001;2030;0.0038
RE1;S123;PWRWND001;ELC001;2030;0.1036
RE1;S123;PWRTRNIMP;ELC001;2030;2
RE1;S123;PWRTRN;ELC002;2030;12.0737
RE1;S123;PWRDIST;ELC003;2030;12.0737
RE1;S123;DEMTRAEVC;ELCEV;2030;3.6755
RE1;S123;DEMTRAMCYELC;TRAMCY;2030;1.6495
RE1;S123;DEMTRABUSELC;TRABUS;2030;1.6618
RE1;S123;DEMTRACARGSL;TRACAR;2030;4.5725
RE1;S123;DEMTRABUSGSL;TRABUS;2030;7.2473
RE1;S123;INDENEFFDP;INDELC;2030;5.1569
RE1;S123;DEMINDHEBIO;INDHEL;2030;3.9233
RE1;S123;RESENEFFDP;RESELC;2030;2.5743
RE1;S123;DEMRESHEBIO;RESHEL;2030;1.0941
RE1;S123;COMENEFFDP;COMELC;2030;2.6607
RE1;S123;DEMCOMHEBIO;COMHEL;2030;0.5209
RE1;S123;DEMINDHECOA;INDHEH;2030;7.5519
RE1;S124;MINBIO;BIO;2030;9.4407
RE1;S124;IMPCOA;COA;2030;41.1829
RE1;S124;IMPLFO;LFO;2030;51.8521
RE1;S124;MINWND;WND;2030;0.1036
RE1;S124;MINGEO;GEO;2030;0.0151
RE1;S124;MINHYD;HYD;2030;0.0981
RE1;S124;PWRBIO001;ELC001;2030;1.0216
RE1;S124;PWRCOA001;ELC001;2030;9.5674
RE1;S124;PWRGEO;ELC001;2030;0.0015
RE1;S124;PWRHYD001;ELC001;2030;0.0943
RE1;S124;PWRHYD002;ELC001;2030;0.0038
RE1;S124;PWRWND001;ELC001;2030;0.1036
RE1;S124;PWRTRNIMP;ELC001;2030;2
RE1;S124;PWRTRN;ELC002;2030;12.0737
RE1;S124;PWRDIST;ELC003;2030;12.0737
RE1;S124;DEMTRAEVC;ELCEV;2030;3.6755
RE1;S124;DEMTRAMCYELC;TRAMCY;2030;1.6495
RE1;S124;DEMTRABUSELC;TRABUS;2030;1.6618
RE1;S124;DEMTRACARGSL;TRACAR;2030;4.5725
RE1;S124;DEMTRABUSGSL;TRABUS;2030;7.2473
RE1;S124;INDENEFFDP;INDELC;2030;5.1569
RE1;S124;DEMINDHEBIO;INDHEL;2030;3.9233
RE1;S124;RESENEFFDP;RESELC;2030;2.5743
RE1;S124;DEMRESHEBIO;RESHEL;2030;1.0941
RE1;S124;COMENEFFDP;COMELC;2030;2.6607
RE1;S124;DEMCOMHEBIO;COMHEL;2030;0.5209
RE1;S124;DEMINDHECOA;INDHEH;2030;7.5519
RE1;S201;MINBIO;BIO;2030;9.4407
RE1;S201;IMPCOA;COA;2030;41.1829
RE1;S201;IMPLFO;LFO;2030;51.8521
RE1;S201;MINWND;WND;2030;0.0912
RE1;S201;MINGEO;GEO;2030;0.0151
RE1;S201;MINHYD;HYD;2030;0.2383
RE1;S201;PWRBIO001;ELC001;2030;1.0216
RE1;S201;PWRCOA001;ELC001;2030;9.5674
RE1;S201;PWRGEO;ELC001;2030;0.0015
RE1;S201;PWRHYD001;ELC001;2030;0.2289
RE1;S201;PWRHYD002;ELC001;2030;0.0093
RE1;S201;PWRWND001;ELC001;2030;0.0912
RE1;S201;PWRTRNIMP;ELC001;2030;2
RE1;S201;PWRTRN;ELC002;2030;12.1942
RE1;S201;PWRDIST;ELC003;2030;12.1942
RE1;S201;DEMTRAEVC;ELCEV;2030;3.1641
RE1;S201;DEMTRAMCYELC;TRAMCY;2030;1.1887
RE1;S201;DEMTRABUSELC;TRABUS;2030;1.6618
RE1;S201;DEMTRACARGSL;TRACAR;2030;4.5725
RE1;S201;DEMTRABUSGSL;TRABUS;2030;7.2473
RE1;S201;INDENEFFDP;INDELC;2030;5.6009
RE1;S201;DEMINDHEBIO;INDHEL;2030;3.9233
RE1;S201;RESENEFFDP;RESELC;2030;2.796
RE1;S201;DEMRESHEBIO;RESHEL;2030;1.0941
RE1;S201;COMENEFFDP;COMELC;2030;2.8898
RE1;S201;DEMCOMHEBIO;COMHEL;2030;0.5209
RE1;S201;DEMINDHECOA;INDHEH;2030;7.5519
RE1;S202;MINBIO;BIO;2030;9.4407
RE1;S202;IMPCOA;COA;2030;41.1829
RE1;S202;IMPLFO;LFO;2030;51.8521
RE1;S202;MINWND;WND;2030;0.0912
RE1;S202;MINGEO;GEO;2030;0.0151
RE1;S202;MINHYD;HYD;2030;0.2383
RE1;S202;PWRBIO001;ELC001;2030;1.0216
RE1;S202;PWRCOA001;ELC001;2030;9.5674
RE1;S202;PWRGEO;ELC001;2030;0.0015
RE1;S202;PWRHYD001;ELC001;2030;0.2289
RE1;S202;PWRHYD002;ELC001;2030;0.0093
RE1;S202;PWRWND001;ELC001;2030;0.0912
RE1;S202;PWRTRNIMP;ELC001;2030;2
RE1;S202;PWRTRN;ELC002;2030;12.1942
RE1;S202;PWRDIST;ELC003;2030;12.1942
RE1;S202;DEMTRAEVC;ELCEV;2030;3.1641
RE1;S202;DEMTRAMCYELC;TRAMCY;2030;1.1887
RE1;S202;DEMTRABUSELC;TRABUS;2030;1.6618
RE1;S202;DEMTRACARGSL;TRACAR;2030;4.5725
RE1;S202;DEMTRABUSGSL;TRABUS;2030;7.2473
RE1;S202;INDENEFFDP;INDELC;2030;5.6009
RE1;S202;DEMINDHEBIO;INDHEL;2030;3.9233
RE1;S202;RESENEFFDP;RESELC;2030;2.796
RE1;S202;DEMRESHEBIO;RESHEL;2030;1.0941
RE1;S202;COMENEFFDP;COMELC;2030;2.8898
RE1;S202;DEMCOMHEBIO;COMHEL;2030;0.5209
RE1;S202;DEMINDHECOA;INDHEH;2030;7.5519
RE1;S203;MINBIO;BIO;2030;9.4407
RE1;S203;IMPCOA;COA;2030;41.1829
RE1;S203;IMPLFO;LFO;2030;51.8521
RE1;S203;MINWND;WND;2030;0.0912
RE1;S203;MINGEO;GEO;2030;0.0151
