r,t,f,y,UseByTechnologyAnnual
RE1,PWRHYD002,HYD,2023,1.1526
RE1,PWRHYD002,HYD,2024,1.3823
RE1,PWRHYD002,HYD,2025,1.3823
RE1,PWRHYD002,HYD,2026,1.3823
RE1,PWRHYD002,HYD,2027,1.3823
RE1,PWRHYD002,HYD,2028,1.3823
RE1,PWRHYD002,HYD,2029,1.3823
RE1,PWRHYD002,HYD,2030,1.3823
RE1,PWRHYD002,HYD,2031,1.3823
RE1,PWRHYD002,HYD,2032,1.3823
RE1,PWRHYD002,HYD,2033,1.3823
RE1,PWRHYD002,HYD,2034,1.3823
RE1,PWRHYD002,HYD,2035,1.3823
RE1,PWRHYD002,HYD,2036,1.3823
RE1,PWRHYD002,HYD,2037,1.3823
RE1,PWRHYD002,HYD,2038,1.3823
RE1,PWRHYD002,HYD,2039,1.3823
RE1,PWRHYD002,HYD,2040,1.3823
RE1,PWRHYD002,HYD,2041,1.3823
RE1,PWRHYD002,HYD,2042,1.3823
RE1,PWRHYD002,HYD,2043,1.3823
RE1,PWRHYD002,HYD,2044,1.3823
RE1,PWRHYD002,HYD,2045,1.3823
RE1,PWRHYD002,HYD,2046,1.3823
RE1,PWRHYD002,HYD,2047,1.3823
RE1,PWRHYD002,HYD,2048,1.3823
RE1,PWRHYD002,HYD,2049,1.3823
RE1,PWRHYD002,HYD,2050,1.3823
RE1,PWRHYD002,HYD,2051,1.3823
RE1,PWRHYD002,HYD,2052,1.3823
RE1,PWRHYD002,HYD,2053,1.3823
RE1,PWRHYD002,HYD,2054,1.3823
RE1,PWRHYD002,HYD,2055,1.3823
RE1,PWRHYD002,HYD,2056,1.3823
RE1,PWRHYD002,HYD,2057,1.3823
RE1,PWRHYD002,HYD,2058,1.3823
RE1,PWRHYD002,HYD,2059,1.3823
RE1,PWRHYD002,HYD,2060,1.3823
RE1,PWRHYD002,HYD,2061,1.3823
RE1,PWRHYD002,HYD,2062,1.3823
RE1,PWRHYD002,HYD,2063,1.3823
RE1,PWRHYD002,HYD,2064,1.3823
RE1,PWRHYD002,HYD,2065,1.3823
RE1,PWRHYD002,HYD,2066,1.3823
RE1,PWRHYD002,HYD,2067,1.3287
RE1,PWRHYD002,HYD,2068,1.3287
RE1,PWRHYD002,HYD,2069,1.3823
RE1,PWRHYD002,HYD,2070,0.8043
RE1,PWRHYD003,HYD,2024,4.9061
RE1,PWRHYD003,HYD,2025,4.9061
RE1,PWRHYD003,HYD,2026,4.9061
RE1,PWRHYD003,HYD,2027,4.9061
RE1,PWRHYD003,HYD,2028,4.9061
RE1,PWRHYD003,HYD,2029,4.9061
RE1,PWRHYD003,HYD,2030,4.9061
RE1,PWRHYD003,HYD,2031,4.9061
RE1,PWRHYD003,HYD,2032,4.9061
RE1,PWRHYD003,HYD,2033,4.9061
RE1,PWRHYD003,HYD,2034,4.9061
RE1,PWRHYD003,HYD,2035,4.9061
RE1,PWRHYD003,HYD,2036,4.9061
RE1,PWRHYD003,HYD,2037,4.9061
RE1,PWRHYD003,HYD,2038,4.9061
RE1,PWRHYD003,HYD,2039,4.9061
RE1,PWRHYD003,HYD,2040,4.9061
RE1,PWRHYD003,HYD,2041,4.9061
RE1,PWRHYD003,HYD,2042,4.9061
RE1,PWRHYD003,HYD,2043,4.9061
RE1,PWRHYD003,HYD,2044,4.9061
RE1,PWRHYD003,HYD,2045,4.9061
RE1,PWRHYD003,HYD,2046,4.9061
RE1,PWRHYD003,HYD,2047,4.9061
RE1,PWRHYD003,HYD,2048,4.9061
RE1,PWRHYD003,HYD,2049,4.9061
RE1,PWRHYD003,HYD,2050,4.9061
RE1,PWRHYD003,HYD,2051,4.9061
RE1,PWRHYD003,HYD,2052,4.9061
RE1,PWRHYD003,HYD,2053,4.9061
RE1,PWRHYD003,HYD,2054,4.9061
RE1,PWRHYD003,HYD,2055,4.9061
RE1,PWRHYD003,HYD,2056,4.9061
RE1,PWRHYD003,HYD,2057,4.9061
RE1,PWRHYD003,HYD,2058,4.9061
RE1,PWRHYD003,HYD,2059,4.9061
RE1,PWRHYD003,HYD,2060,4.9061
RE1,PWRHYD003,HYD,2061,4.9061
RE1,PWRHYD003,HYD,2062,4.9061
RE1,PWRHYD003,HYD,2063,4.9061
RE1,PWRHYD004,HYD,2024,0.5451
RE1,PWRHYD004,HYD,2025,0.5451
RE1,PWRHYD004,HYD,2026,0.5451
RE1,PWRHYD004,HYD,2027,0.5451
RE1,PWRHYD004,HYD,2028,0.5451
RE1,PWRHYD004,HYD,2029,0.5451
RE1,PWRHYD004,HYD,2030,0.5451
RE1,PWRHYD004,HYD,2031,0.5451
RE1,PWRHYD004,HYD,2032,0.5451
RE1,PWRHYD004,HYD,2033,0.5451
RE1,PWRHYD004,HYD,2034,0.5451
RE1,PWRHYD004,HYD,2035,0.5451
RE1,PWRHYD004,HYD,2036,0.5451
RE1,PWRHYD004,HYD,2037,0.5451
RE1,PWRHYD004,HYD,2038,0.5451
RE1,PWRHYD004,HYD,2039,0.5451
RE1,PWRHYD004,HYD,2040,0.5451
RE1,PWRHYD004,HYD,2041,0.5451
RE1,PWRHYD004,HYD,2042,0.5451
RE1,PWRHYD004,HYD,2043,0.5451
RE1,PWRHYD004,HYD,2044,0.5451
RE1,PWRHYD004,HYD,2045,0.5451
RE1,PWRHYD004,HYD,2046,0.5451
RE1,PWRHYD004,HYD,2047,0.5451
RE1,PWRHYD004,HYD,2048,0.5451
RE1,PWRHYD004,HYD,2049,0.5451
RE1,PWRHYD004,HYD,2050,0.5451
RE1,PWRHYD004,HYD,2051,0.5451
RE1,PWRHYD004,HYD,2052,0.5451
RE1,PWRHYD004,HYD,2053,0.5451
RE1,PWRHYD004,HYD,2054,0.5451
RE1,PWRHYD004,HYD,2055,0.5451
RE1,PWRHYD004,HYD,2056,0.5451
RE1,PWRHYD004,HYD,2057,0.5451
RE1,PWRHYD004,HYD,2058,0.5451
RE1,PWRHYD004,HYD,2059,0.5451
RE1,PWRHYD004,HYD,2060,0.5451
RE1,PWRHYD004,HYD,2061,0.5451
RE1,PWRHYD004,HYD,2062,0.5451
RE1,PWRHYD004,HYD,2063,0.5451
RE1,PWRNGS001,NGS,2015,794.6633
RE1,PWRNGS001,NGS,2016,796.9506
RE1,PWRNGS001,NGS,2017,806.5936
RE1,PWRNGS001,NGS,2018,614.6364
RE1,PWRNGS001,NGS,2019,672.5962
RE1,PWRNGS001,NGS,2020,725.873
RE1,PWRNGS001,NGS,2021,763.3578
RE1,PWRNGS001,NGS,2022,810.4568
RE1,PWRNGS001,NGS,2023,846.9226
RE1,PWRNGS001,NGS,2024,272.5593
RE1,PWRNGS001,NGS,2025,156.0389
RE1,PWRNGS001,NGS,2026,170.1081
RE1,PWRNGS001,NGS,2027,186.0721
RE1,PWRNGS001,NGS,2028,201.2197
RE1,PWRNGS001,NGS,2029,220.2158
RE1,PWRNGS001,NGS,2030,223.9702
RE1,PWRNGS001,NGS,2031,300.8012
RE1,PWRNGS001,NGS,2032,318.9955
RE1,PWRNGS001,NGS,2033,337.1778
RE1,PWRNGS001,NGS,2034,355.3483
RE1,PWRNGS001,NGS,2035,373.5069
RE1,PWRNGS001,NGS,2036,389.215
RE1,PWRNGS001,NGS,2037,427.6226
RE1,PWRNGS001,NGS,2038,442.1662
RE1,PWRNGS001,NGS,2039,456.7003
RE1,PWRNGS001,NGS,2040,471.2248
RE1,PWRNGS001,NGS,2041,485.4331
RE1,PWRNGS001,NGS,2042,511.3378
RE1,PWRNGS001,NGS,2043,525.5276
RE1,PWRNGS001,NGS,2044,539.7081
RE1,PWRNGS001,NGS,2045,553.8795
RE1,PWRNGS001,NGS,2046,570.7053
RE1,PWRNGS001,NGS,2047,590.7183
RE1,PWRNGS001,NGS,2048,604.4215
RE1,PWRNGS001,NGS,2049,620.155
RE1,PWRNGS001,NGS,2050,1320.2209
RE1,PWRNGS001,NGS,2051,1339.3959
RE1,PWRNGS001,NGS,2052,1355.2016
RE1,PWRNGS001,NGS,2053,1371.1654
RE1,PWRNGS001,NGS,2054,1387.289
RE1,PWRNGS001,NGS,2055,1403.5741
RE1,PWRNGS001,NGS,2056,1420.0223
RE1,PWRNGS001,NGS,2057,1436.6353
RE1,PWRNGS001,NGS,2058,1453.4147
RE1,PWRNGS001,NGS,2059,1477.1659
RE1,PWRNGS001,NGS,2060,1486.7103
RE1,PWRNGS001,NGS,2061,1504.7692
RE1,PWRNGS001,NGS,2062,1522.2318
RE1,PWRNGS001,NGS,2063,1539.8698
RE1,PWRNGS001,NGS,2064,1561.8175
RE1,PWRNGS001,NGS,2065,1579.8113
RE1,PWRNGS001,NGS,2066,1597.9859
RE1,PWRNGS001,NGS,2067,1616.3429
RE1,PWRNGS001,NGS,2068,1634.8845
RE1,PWRNGS001,NGS,2069,1653.6124
RE1,PWRSOL001,SOL,2015,8.5041
RE1,PWRSOL001,SOL,2016,14.7357
RE1,PWRSOL001,SOL,2017,16.2447
RE1,PWRSOL001,SOL,2018,17.8379
RE1,PWRSOL001,SOL,2019,17.9642
RE1,PWRSOL001,SOL,2020,17.9642
RE1,PWRSOL001,SOL,2021,18.4271
RE1,PWRSOL001,SOL,2022,18.4271
RE1,PWRSOL001,SOL,2023,18.4271
RE1,PWRSOL001,SOL,2024,391.464
RE1,PWRSOL001,SOL,2025,391.464
RE1,PWRSOL001,SOL,2026,391.464
RE1,PWRSOL001,SOL,2027,391.464
RE1,PWRSOL001,SOL,2028,391.464
RE1,PWRSOL001,SOL,2029,391.464
RE1,PWRSOL001,SOL,2030,391.464
RE1,PWRSOL001,SOL,2031,391.464
RE1,PWRSOL001,SOL,2032,391.464
RE1,PWRSOL001,SOL,2033,391.464
RE1,PWRSOL001,SOL,2034,391.464
RE1,PWRSOL001,SOL,2035,382.9598
RE1,PWRSOL001,SOL,2036,376.7283
RE1,PWRSOL001,SOL,2037,375.2192
RE1,PWRSOL001,SOL,2038,373.626
RE1,PWRSOL001,SOL,2039,373.4998
RE1,PWRSOL001,SOL,2040,373.4998
RE1,PWRSOL001,SOL,2041,373.0368
RE1,PWRSOL001,SOL,2042,373.0368
RE1,PWRSOL001,SOL,2043,373.0368
RE1,PWRSOL001,SOL,2044,373.0368
RE1,PWRSOL001,SOL,2045,373.0368
RE1,PWRSOL001,SOL,2046,373.0368
RE1,PWRSOL001,SOL,2047,373.0368
RE1,PWRSOL001,SOL,2048,373.0368
RE1,PWRSOL001,SOL,2049,373.0368
RE1,PWRSOL001,SOL,2050,373.0368
RE1,PWRSOL001,SOL,2051,373.0368
RE1,PWRSOL001,SOL,2052,373.0368
RE1,PWRSOL001,SOL,2053,369.2032
RE1,PWRTRN,ELC001,2015,711.6784
RE1,PWRTRN,ELC001,2016,751.7444
RE1,PWRTRN,ELC001,2017,786.4668
RE1,PWRTRN,ELC001,2018,821.3276
RE1,PWRTRN,ELC001,2019,855.5038
RE1,PWRTRN,ELC001,2020,889.6576
RE1,PWRTRN,ELC001,2021,915.6962
RE1,PWRTRN,ELC001,2022,941.7178
RE1,PWRTRN,ELC001,2023,961.8647
RE1,PWRTRN,ELC001,2024,1376.6878
RE1,PWRTRN,ELC001,2025,1408.0062
RE1,PWRTRN,ELC001,2026,1439.8053
RE1,PWRTRN,ELC001,2027,1472.6873
RE1,PWRTRN,ELC001,2028,1505.5384
RE1,PWRTRN,ELC001,2029,1550.4243
RE1,PWRTRN,ELC001,2030,2272.063
RE1,PWRTRN,ELC001,2031,2316.0553
RE1,PWRTRN,ELC001,2032,2359.9864
RE1,PWRTRN,ELC001,2033,2403.8582
RE1,PWRTRN,ELC001,2034,2447.6724
RE1,PWRTRN,ELC001,2035,2503.4822
RE1,PWRTRN,ELC001,2036,2550.3046
RE1,PWRTRN,ELC001,2037,2607.6995
RE1,PWRTRN,ELC001,2038,2670.7986
RE1,PWRTRN,ELC001,2039,2733.8092
RE1,PWRTRN,ELC001,2040,2872.7368
RE1,PWRTRN,ELC001,2041,2894.8202
RE1,PWRTRN,ELC001,2042,2936.8867
RE1,PWRTRN,ELC001,2043,2990.6506
RE1,PWRTRN,ELC001,2044,3044.3534
RE1,PWRTRN,ELC001,2045,3676.1937
RE1,PWRTRN,ELC001,2046,3718.8176
RE1,PWRTRN,ELC001,2047,3760.3905
RE1,PWRTRN,ELC001,2048,3801.9139
RE1,PWRTRN,ELC001,2049,3853.4738
RE1,PWRTRN,ELC001,2050,5858.4344
RE1,PWRTRN,ELC001,2051,5907.346
RE1,PWRTRN,ELC001,2052,5956.6839
RE1,PWRTRN,ELC001,2053,6006.4519
RE1,PWRTRN,ELC001,2054,6056.654
RE1,PWRTRN,ELC001,2055,6107.294
RE1,PWRTRN,ELC001,2056,6158.3759
RE1,PWRTRN,ELC001,2057,6209.9038
RE1,PWRTRN,ELC001,2058,6261.8816
RE1,PWRTRN,ELC001,2059,6327.1862
RE1,PWRTRN,ELC001,2060,6365.1626
RE1,PWRTRN,ELC001,2061,6420.556
RE1,PWRTRN,ELC001,2062,6474.3748
RE1,PWRTRN,ELC001,2063,6528.6645
RE1,PWRTRN,ELC001,2064,6584.0031
RE1,PWRTRN,ELC001,2065,6639.2471
RE1,PWRTRN,ELC001,2066,6694.9747
RE1,PWRTRN,ELC001,2067,6751.1906
RE1,PWRTRN,ELC001,2068,6747.7935
RE1,PWRTRN,ELC001,2069,6715.8329
RE1,PWRTRN,ELC001,2070,6963.5569
RE1,PWRTRNEXP,ELC001,2015,7.6
RE1,PWRTRNEXP,ELC001,2016,4.75
RE1,PWRTRNEXP,ELC001,2017,3.8
RE1,PWRTRNEXP,ELC001,2018,3.8
RE1,PWRTRNEXP,ELC001,2019,3.8
RE1,PWRTRNEXP,ELC001,2020,3.8
RE1,PWRTRNEXP,ELC001,2021,3.8
RE1,PWRTRNEXP,ELC001,2022,3.8
RE1,PWRTRNEXP,ELC001,2023,3.8
RE1,PWRTRNEXP,ELC001,2024,3.8
RE1,PWRTRNEXP,ELC001,2025,3.8
RE1,PWRTRNEXP,ELC001,2026,3.8
RE1,PWRTRNEXP,ELC001,2027,3.8
RE1,PWRTRNEXP,ELC001,2028,3.8
RE1,PWRTRNEXP,ELC001,2029,3.8
RE1,PWRTRNEXP,ELC001,2030,3.8
RE1,PWRTRNEXP,ELC001,2031,3.8
RE1,PWRTRNEXP,ELC001,2032,3.8
RE1,PWRTRNEXP,ELC001,2033,3.8
RE1,PWRTRNEXP,ELC001,2034,3.8
RE1,PWRTRNEXP,ELC001,2035,3.8
RE1,PWRTRNEXP,ELC001,2036,3.8
RE1,PWRTRNEXP,ELC001,2037,3.8
RE1,PWRTRNEXP,ELC001,2038,3.8
RE1,PWRTRNEXP,ELC001,2039,3.8
RE1,PWRTRNEXP,ELC001,2040,3.8
RE1,PWRTRNEXP,ELC001,2041,3.8
RE1,PWRTRNEXP,ELC001,2042,3.8
RE1,PWRTRNEXP,ELC001,2043,3.8
RE1,PWRTRNEXP,ELC001,2044,3.8
RE1,PWRTRNEXP,ELC001,2045,3.8
RE1,PWRTRNEXP,ELC001,2046,3.8
RE1,PWRTRNEXP,ELC001,2047,3.8
RE1,PWRTRNEXP,ELC001,2048,3.8
RE1,PWRTRNEXP,ELC001,2049,3.8
RE1,PWRTRNEXP,ELC001,2050,3.8
RE1,PWRTRNEXP,ELC001,2051,3.8
RE1,PWRTRNEXP,ELC001,2052,3.8
RE1,PWRTRNEXP,ELC001,2053,3.8
RE1,PWRTRNEXP,ELC001,2054,3.8
RE1,PWRTRNEXP,ELC001,2055,3.8
RE1,PWRTRNEXP,ELC001,2056,3.8
RE1,PWRTRNEXP,ELC001,2057,3.8
RE1,PWRTRNEXP,ELC001,2058,3.8
RE1,PWRTRNEXP,ELC001,2059,3.8
RE1,PWRTRNEXP,ELC001,2060,3.8
RE1,PWRTRNEXP,ELC001,2061,3.8
RE1,PWRTRNEXP,ELC001,2062,3.8
RE1,PWRTRNEXP,ELC001,2063,3.8
RE1,PWRTRNEXP,ELC001,2064,3.8
RE1,PWRTRNEXP,ELC001,2065,3.8
RE1,PWRTRNEXP,ELC001,2066,3.8
RE1,PWRTRNEXP,ELC001,2067,3.8
RE1,PWRTRNEXP,ELC001,2068,3.8
RE1,PWRTRNEXP,ELC001,2069,3.8
RE1,PWRTRNEXP,ELC001,2070,3.8
RE1,PWRWND001,WND,2015,1.1747
RE1,PWRWND001,WND,2016,2.545
RE1,PWRWND001,WND,2017,3.1524
RE1,PWRWND001,WND,2018,5.5368
RE1,PWRWND001,WND,2019,7.5648
RE1,PWRWND001,WND,2020,7.5648
RE1,PWRWND001,WND,2021,7.7555
RE1,PWRWND001,WND,2022,7.7555
RE1,PWRWND001,WND,2023,7.7555
RE1,PWRWND001,WND,2024,7.7555
RE1,PWRWND001,WND,2025,7.7555
RE1,PWRWND001,WND,2026,7.7555
RE1,PWRWND001,WND,2027,7.7555
RE1,PWRWND001,WND,2028,7.7555
RE1,PWRWND001,WND,2029,7.7555
RE1,PWRWND001,WND,2030,7.7555
RE1,PWRWND001,WND,2031,7.7555
RE1,PWRWND001,WND,2032,7.7555
RE1,PWRWND001,WND,2033,7.7555
RE1,PWRWND001,WND,2034,7.7555
RE1,PWRWND001,WND,2035,7.7555
RE1,PWRWND001,WND,2036,6.3851
RE1,PWRWND001,WND,2037,6.3851
RE1,PWRWND001,WND,2038,6.3851
RE1,PWRWND001,WND,2039,6.3851
RE1,PWRWND001,WND,2040,6.3851
RE1,PWRWND001,WND,2041,6.3851
RE1,PWRWND001,WND,2042,6.3851
RE1,PWRWND001,WND,2043,6.3851
RE1,PWRWND001,WND,2044,6.3851
RE1,PWRWND001,WND,2045,6.3851
RE1,PWRWND001,WND,2046,6.3851
RE1,PWRWND001,WND,2047,2.545
RE1,PWRWND001,WND,2048,2.0079
RE1,PWRWND001,WND,2049,2.0079
RE1,PWRWND001,WND,2070,1358.4219
RE1,RESENEFFDP,ELC003,2024,173.9095
RE1,RESENEFFDP,ELC003,2025,177.7401
RE1,RESENEFFDP,ELC003,2026,183.6835
RE1,RESENEFFDP,ELC003,2027,188.7597
RE1,RESENEFFDP,ELC003,2028,193.8359
RE1,RESENEFFDP,ELC003,2029,197.9465
RE1,RESENEFFDP,ELC003,2030,202.9981
RE1,RESENEFFDP,ELC003,2031,208.772
RE1,RESENEFFDP,ELC003,2032,214.5459
RE1,RESENEFFDP,ELC003,2033,220.3198
RE1,RESENEFFDP,ELC003,2034,226.0938
RE1,RESENEFFDP,ELC003,2035,231.8677
RE1,RESENEFFDP,ELC003,2036,236.5161
RE1,RESENEFFDP,ELC003,2037,241.1645
RE1,RESENEFFDP,ELC003,2038,245.8129
RE1,RESENEFFDP,ELC003,2039,250.4613
RE1,RESENEFFDP,ELC003,2040,255.1097
RE1,RESENEFFDP,ELC003,2041,259.6616
RE1,RESENEFFDP,ELC003,2042,264.2135
RE1,RESENEFFDP,ELC003,2043,268.7654
RE1,RESENEFFDP,ELC003,2044,273.3173
RE1,RESENEFFDP,ELC003,2045,277.8692
RE1,RESENEFFDP,ELC003,2046,281.0387
RE1,RESENEFFDP,ELC003,2047,284.2082
RE1,RESENEFFDP,ELC003,2048,287.3777
RE1,RESENEFFDP,ELC003,2049,290.5472
RE1,RESENEFFDP,ELC003,2050,293.7167
RE1,RESENEFFDP,ELC003,2051,296.9931
RE1,RESENEFFDP,ELC003,2052,300.306
RE1,RESENEFFDP,ELC003,2053,303.6558
RE1,RESENEFFDP,ELC003,2054,307.0431
RE1,RESENEFFDP,ELC003,2055,310.4681
RE1,RESENEFFDP,ELC003,2056,313.9313
RE1,RESENEFFDP,ELC003,2057,317.4332
RE1,RESENEFFDP,ELC003,2058,320.9741
RE1,RESENEFFDP,ELC003,2059,314.4565
RE1,RESENEFFDP,ELC003,2060,329.7759
RE1,RESENEFFDP,ELC003,2061,331.8356
RE1,RESENEFFDP,ELC003,2062,335.5372
RE1,RESENEFFDP,ELC003,2063,339.2801
RE1,RESENEFFDP,ELC003,2064,343.0647
RE1,RESENEFFDP,ELC003,2065,346.8915
RE1,RESENEFFDP,ELC003,2066,350.761
RE1,RESENEFFDP,ELC003,2067,354.6737
RE1,RESENEFFDP,ELC003,2068,358.63
RE1,RESENEFFDP,ELC003,2069,362.6305
RE1,RESENEFFDP,ELC003,2070,334.7121
RE1,UPSREF001,OIL,2023,2141.65
