r,t,y,TotalCapacityAnnual
RE1,PWRHYD002,2037,0.1775
RE1,PWRHYD002,2038,0.1775
RE1,PWRHYD002,2039,0.1775
RE1,PWRHYD002,2040,0.1775
RE1,PWRHYD002,2041,0.1775
RE1,PWRHYD002,2042,0.1775
RE1,PWRHYD002,2043,0.1775
RE1,PWRHYD002,2044,0.1775
RE1,PWRHYD002,2045,0.1775
RE1,PWRHYD002,2046,0.1775
RE1,PWRHYD002,2047,0.1775
RE1,PWRHYD002,2048,0.1775
RE1,PWRHYD002,2049,0.1775
RE1,PWRHYD002,2050,0.1775
RE1,PWRHYD002,2051,0.1775
RE1,PWRHYD002,2052,0.1775
RE1,PWRHYD002,2053,0.1775
RE1,PWRHYD002,2054,0.1775
RE1,PWRHYD002,2055,0.1775
RE1,PWRHYD002,2056,0.1775
RE1,PWRHYD002,2057,0.1775
RE1,PWRHYD002,2058,0.1775
RE1,PWRHYD002,2059,0.1775
RE1,PWRHYD002,2060,0.1775
RE1,PWRHYD002,2061,0.1775
RE1,PWRHYD002,2062,0.1775
RE1,PWRHYD002,2063,0.1775
RE1,PWRHYD002,2064,0.1775
RE1,PWRHYD002,2065,0.1775
RE1,PWRHYD002,2066,0.1775
RE1,PWRHYD002,2067,0.1775
RE1,PWRHYD002,2068,0.1775
RE1,PWRHYD002,2069,0.1775
RE1,PWRHYD002,2070,0.1775
RE1,PWRHYD003,2024,0.63
RE1,PWRHYD003,2025,0.63
RE1,PWRHYD003,2026,0.63
RE1,PWRHYD003,2027,0.63
RE1,PWRHYD003,2028,0.63
RE1,PWRHYD003,2029,0.63
RE1,PWRHYD003,2030,0.63
RE1,PWRHYD003,2031,0.63
RE1,PWRHYD003,2032,0.63
RE1,PWRHYD003,2033,0.63
RE1,PWRHYD003,2034,0.63
RE1,PWRHYD003,2035,0.63
RE1,PWRHYD003,2036,0.63
RE1,PWRHYD003,2037,0.63
RE1,PWRHYD003,2038,0.63
RE1,PWRHYD003,2039,0.63
RE1,PWRHYD003,2040,0.63
RE1,PWRHYD003,2041,0.63
RE1,PWRHYD003,2042,0.63
RE1,PWRHYD003,2043,0.63
RE1,PWRHYD003,2044,0.63
RE1,PWRHYD003,2045,0.63
RE1,PWRHYD003,2046,0.63
RE1,PWRHYD003,2047,0.63
RE1,PWRHYD003,2048,0.63
RE1,PWRHYD003,2049,0.63
RE1,PWRHYD003,2050,0.63
RE1,PWRHYD003,2051,0.63
RE1,PWRHYD003,2052,0.63
RE1,PWRHYD003,2053,0.63
RE1,PWRHYD003,2054,0.63
RE1,PWRHYD003,2055,0.63
RE1,PWRHYD003,2056,0.63
RE1,PWRHYD003,2057,0.63
RE1,PWRHYD003,2058,0.63
RE1,PWRHYD003,2059,0.63
RE1,PWRHYD003,2060,0.63
RE1,PWRHYD003,2061,0.63
RE1,PWRHYD003,2062,0.63
RE1,PWRHYD003,2063,0.63
RE1,PWRWND001,2015,0.234
RE1,PWRWND001,2016,0.507
RE1,PWRWND001,2017,0.628
RE1,PWRWND001,2018,1.103
RE1,PWRWND001,2019,1.507
RE1,PWRWND001,2020,1.507
RE1,PWRWND001,2021,1.545
RE1,PWRWND001,2022,1.545
RE1,PWRWND001,2023,1.545
RE1,PWRWND001,2024,1.545
RE1,PWRWND001,2025,1.545
RE1,PWRWND001,2026,1.545
RE1,PWRWND001,2027,1.545
RE1,PWRWND001,2028,1.545
RE1,PWRWND001,2029,1.545
RE1,PWRWND001,2030,1.545
RE1,PWRWND001,2031,1.545
RE1,PWRWND001,2032,1.545
RE1,PWRWND001,2033,1.545
RE1,PWRWND001,2034,1.545
RE1,PWRWND001,2035,1.545
RE1,PWRWND001,2036,1.272
RE1,PWRWND001,2037,1.272
RE1,PWRWND001,2038,1.272
RE1,PWRWND001,2039,1.272
RE1,PWRWND001,2040,1.272
RE1,PWRWND001,2041,1.272
RE1,PWRWND001,2042,1.272
RE1,PWRWND001,2043,1.272
RE1,PWRWND001,2044,1.272
RE1,PWRWND001,2045,1.272
RE1,PWRWND001,2046,1.272
RE1,PWRWND001,2047,0.507
RE1,PWRWND001,2048,0.4
RE1,PWRWND001,2049,0.4
RE1,PWRWND001,2070,75.7831
RE1,PWRSOL001S,2024,68.9226
RE1,PWRSOL001S,2025,94.5152
RE1,PWRSOL001S,2026,97.8663
RE1,PWRSOL001S,2027,101.3472
RE1,PWRSOL001S,2028,104.8881
RE1,PWRSOL001S,2029,110.2494
RE1,PWRSOL001S,2030,213.7112
RE1,PWRSOL001S,2031,218.5491
RE1,PWRSOL001S,2032,223.3792
RE1,PWRSOL001S,2033,228.2018
RE1,PWRSOL001S,2034,233.0171
RE1,PWRSOL001S,2035,240.756
RE1,PWRSOL001S,2036,247.2779
RE1,PWRSOL001S,2037,254.5295
RE1,PWRSOL001S,2038,262.6071
RE1,PWRSOL001S,2039,270.4637
RE1,PWRSOL001S,2040,289.1264
RE1,PWRSOL001S,2041,291.2217
RE1,PWRSOL001S,2042,296.1007
RE1,PWRSOL001S,2043,302.6481
RE1,PWRSOL001S,2044,309.1914
RE1,PWRSOL001S,2045,398.1562
RE1,PWRSOL001S,2046,403.4632
RE1,PWRSOL001S,2047,408.9155
RE1,PWRSOL001S,2048,414.1078
RE1,PWRSOL001S,2049,420.2194
RE1,PWRSOL001S,2050,651.4895
RE1,PWRSOL001S,2051,657.2301
RE1,PWRSOL001S,2052,663.0192
RE1,PWRSOL001S,2053,669.4063
RE1,PWRSOL001S,2054,727.9281
RE1,PWRSOL001S,2055,733.8651
RE1,PWRSOL001S,2056,739.8522
RE1,PWRSOL001S,2057,745.8899
RE1,PWRSOL001S,2058,751.9787
RE1,PWRSOL001S,2059,759.4183
RE1,PWRSOL001S,2060,764.0808
RE1,PWRSOL001S,2061,770.5558
RE1,PWRSOL001S,2062,776.8532
RE1,PWRSOL001S,2063,783.2039
RE1,PWRSOL001S,2064,790.0642
RE1,PWRSOL001S,2065,796.523
RE1,PWRSOL001S,2066,803.0365
RE1,PWRSOL001S,2067,811.9921
RE1,PWRSOL001S,2068,809.4852
RE1,PWRSOL001S,2069,801.6286
RE1,PWRSOL001S,2070,782.9659
RE1,PWRTRNIMP,2015,3.135
RE1,PWRTRNIMP,2016,3.7339
RE1,PWRTRNIMP,2017,4.3449
RE1,PWRTRNIMP,2018,4.6598
RE1,PWRTRNIMP,2019,4.7646
RE1,PWRTRNIMP,2020,4.8461
RE1,PWRTRNIMP,2021,4.8953
RE1,PWRTRNIMP,2022,4.9576
RE1,PWRTRNIMP,2023,5.0199
RE1,PWRTRNIMP,2024,7.3479
RE1,PWRTRNIMP,2025,8.4806
RE1,PWRTRNIMP,2026,8.5179
RE1,PWRTRNIMP,2027,8.5374
RE1,PWRTRNIMP,2028,8.5569
RE1,PWRTRNIMP,2029,8.5566
RE1,PWRTRNIMP,2030,8.5755
RE1,PWRTRNIMP,2031,8.5972
RE1,PWRTRNIMP,2032,8.6189
RE1,PWRTRNIMP,2033,8.6406
RE1,PWRTRNIMP,2034,8.6623
RE1,PWRTRNIMP,2035,8.6839
RE1,PWRTRNIMP,2036,8.7022
RE1,PWRTRNIMP,2037,8.7195
RE1,PWRTRNIMP,2038,8.7368
RE1,PWRTRNIMP,2039,8.7542
RE1,PWRTRNIMP,2040,8.7715
RE1,PWRTRNIMP,2041,8.7884
RE1,PWRTRNIMP,2042,8.8053
RE1,PWRTRNIMP,2043,8.8223
RE1,PWRTRNIMP,2044,8.8392
RE1,PWRTRNIMP,2045,8.8561
RE1,PWRTRNIMP,2046,8.8677
RE1,PWRTRNIMP,2047,8.8818
RE1,PWRTRNIMP,2048,8.8938
RE1,PWRTRNIMP,2049,8.9054
RE1,PWRTRNIMP,2050,8.9183
RE1,PWRTRNIMP,2051,8.9307
RE1,PWRTRNIMP,2052,8.9432
RE1,PWRTRNIMP,2053,8.9559
RE1,PWRTRNIMP,2054,8.9687
RE1,PWRTRNIMP,2055,8.9816
RE1,PWRTRNIMP,2056,8.9947
RE1,PWRTRNIMP,2057,9.0079
RE1,PWRTRNIMP,2058,9.0213
RE1,PWRTRNIMP,2059,9.3226
RE1,PWRTRNIMP,2060,9.0811
RE1,PWRTRNIMP,2061,9.0624
RE1,PWRTRNIMP,2062,9.0764
RE1,PWRTRNIMP,2063,9.0905
RE1,PWRTRNIMP,2064,9.0431
RE1,PWRTRNIMP,2065,9.0575
RE1,PWRTRNIMP,2066,9.0722
RE1,PWRTRNIMP,2067,9.0869
RE1,PWRTRNIMP,2068,9.1019
RE1,PWRTRNIMP,2069,9.117
RE1,PWRTRNIMP,2070,9.5953
RE1,PWRTRN,2015,42.88
RE1,PWRTRN,2016,42.88
RE1,PWRTRN,2017,42.88
RE1,PWRTRN,2018,42.88
RE1,PWRTRN,2019,42.88
RE1,PWRTRN,2020,42.88
RE1,PWRTRN,2021,42.88
RE1,PWRTRN,2022,42.88
RE1,PWRTRN,2023,42.88
RE1,PWRTRN,2024,60.109
RE1,PWRTRN,2025,68.659
RE1,PWRTRN,2026,70.1081
RE1,PWRTRN,2027,71.6134
RE1,PWRTRN,2028,73.1447
RE1,PWRTRN,2029,75.4632
RE1,PWRTRN,2030,120.2048
RE1,PWRTRN,2031,122.2969
RE1,PWRTRN,2032,124.3857
RE1,PWRTRN,2033,126.4712
RE1,PWRTRN,2034,128.5536
RE1,PWRTRN,2035,131.2885
RE1,PWRTRN,2036,133.6165
RE1,PWRTRN,2037,136.6439
RE1,PWRTRN,2038,140.0224
RE1,PWRTRN,2039,143.4109
RE1,PWRTRN,2040,151.4815
RE1,PWRTRN,2041,152.3543
RE1,PWRTRN,2042,154.4642
RE1,PWRTRN,2043,157.2956
RE1,PWRTRN,2044,160.1237
RE1,PWRTRN,2045,198.5962
RE1,PWRTRN,2046,200.8912
RE1,PWRTRN,2047,203.1252
RE1,PWRTRN,2048,205.3533
RE1,PWRTRN,2049,207.9962
RE1,PWRTRN,2050,307.9433
RE1,PWRTRN,2051,310.4258
RE1,PWRTRN,2052,312.9293
RE1,PWRTRN,2053,314.7087
RE1,PWRTRN,2054,314.7087
RE1,PWRTRN,2055,317.2806
RE1,PWRTRN,2056,319.8743
RE1,PWRTRN,2057,322.4898
RE1,PWRTRN,2058,325.1276
RE1,PWRTRN,2059,328.4077
RE1,PWRTRN,2060,330.3705
RE1,PWRTRN,2061,333.1754
RE1,PWRTRN,2062,335.9036
RE1,PWRTRN,2063,338.6548
RE1,PWRTRN,2064,341.5848
RE1,PWRTRN,2065,344.383
RE1,PWRTRN,2066,347.2048
RE1,PWRTRN,2067,347.2048
RE1,PWRTRN,2068,347.2048
RE1,PWRTRN,2069,347.2048
RE1,PWRTRN,2070,347.2048
RE1,PWRDIST,2015,42.88
RE1,PWRDIST,2016,42.88
RE1,PWRDIST,2017,42.88
RE1,PWRDIST,2018,42.88
RE1,PWRDIST,2019,42.88
RE1,PWRDIST,2020,42.88
RE1,PWRDIST,2021,42.88
RE1,PWRDIST,2022,42.88
RE1,PWRDIST,2023,42.88
RE1,PWRDIST,2024,56.6217
RE1,PWRDIST,2025,64.6968
RE1,PWRDIST,2026,66.0839
RE1,PWRDIST,2027,67.5249
RE1,PWRDIST,2028,68.9913
RE1,PWRDIST,2029,71.2014
RE1,PWRDIST,2030,113.4533
RE1,PWRDIST,2031,115.4656
RE1,PWRDIST,2032,117.476
RE1,PWRDIST,2033,119.4847
RE1,PWRDIST,2034,121.4917
RE1,PWRDIST,2035,124.1169
RE1,PWRDIST,2036,126.3589
RE1,PWRDIST,2037,129.264
RE1,PWRDIST,2038,132.5032
RE1,PWRDIST,2039,135.7539
RE1,PWRDIST,2040,143.4404
RE1,PWRDIST,2041,144.3138
RE1,PWRDIST,2042,146.36
RE1,PWRDIST,2043,149.0913
RE1,PWRDIST,2044,151.8213
RE1,PWRDIST,2045,188.3602
RE1,PWRDIST,2046,190.5988
RE1,PWRDIST,2047,192.7811
RE1,PWRDIST,2048,194.959
RE1,PWRDIST,2049,197.5323
RE1,PWRDIST,2050,292.5461
RE1,PWRDIST,2051,294.9045
RE1,PWRDIST,2052,297.2828
RE1,PWRDIST,2053,298.9732
RE1,PWRDIST,2054,298.9732
RE1,PWRDIST,2055,301.4166
RE1,PWRDIST,2056,303.8805
RE1,PWRDIST,2057,306.3654
RE1,PWRDIST,2058,308.8712
RE1,PWRDIST,2059,311.9873
RE1,PWRDIST,2060,313.852
RE1,PWRDIST,2061,316.5166
RE1,PWRDIST,2062,319.1084
RE1,PWRDIST,2063,321.7221
RE1,PWRDIST,2064,324.5056
RE1,PWRDIST,2065,327.1638
RE1,PWRDIST,2066,329.8445
RE1,PWRDIST,2067,329.8445
RE1,PWRDIST,2068,329.8445
RE1,PWRDIST,2069,329.8445
RE1,PWRDIST,2070,329.8445
RE1,PWRHYD004,2024,0.07
RE1,PWRHYD004,2025,0.07
RE1,PWRHYD004,2026,0.07
RE1,PWRHYD004,2027,0.07
RE1,PWRHYD004,2028,0.07
RE1,PWRHYD004,2029,0.07
RE1,PWRHYD004,2030,0.07
RE1,PWRHYD004,2031,0.07
RE1,PWRHYD004,2032,0.07
RE1,PWRHYD004,2033,0.07
RE1,PWRHYD004,2034,0.07
RE1,PWRHYD004,2035,0.07
RE1,PWRHYD004,2036,0.07
RE1,PWRHYD004,2037,0.07
RE1,PWRHYD004,2038,0.07
RE1,PWRHYD004,2039,0.07
RE1,PWRHYD004,2040,0.07
RE1,PWRHYD004,2041,0.07
RE1,PWRHYD004,2042,0.07
RE1,PWRHYD004,2043,0.07
RE1,PWRHYD004,2044,0.07
RE1,PWRHYD004,2045,0.07
RE1,PWRHYD004,2046,0.07
RE1,PWRHYD004,2047,0.07
RE1,PWRHYD004,2048,0.07
RE1,PWRHYD004,2049,0.07
RE1,PWRHYD004,2050,0.07
RE1,PWRHYD004,2051,0.07
RE1,PWRHYD004,2052,0.07
RE1,PWRHYD004,2053,0.07
RE1,PWRHYD004,2054,0.07
RE1,PWRHYD004,2055,0.07
RE1,PWRHYD004,2056,0.07
RE1,PWRHYD004,2057,0.07
RE1,PWRHYD004,2058,0.07
RE1,PWRHYD004,2059,0.07
RE1,PWRHYD004,2060,0.07
RE1,PWRHYD004,2061,0.07
RE1,PWRHYD004,2062,0.07
RE1,PWRHYD004,2063,0.07
RE1,PWRTRNEXP,2015,0.277
RE1,PWRTRNEXP,2016,0.1731
RE1,PWRTRNEXP,2017,0.1385
RE1,PWRTRNEXP,2018,0.1385
RE1,PWRTRNEXP,2019,0.1385
RE1,PWRTRNEXP,2020,0.1385
RE1,PWRTRNEXP,2021,0.1385
RE1,PWRTRNEXP,2022,0.1385
RE1,PWRTRNEXP,2023,0.1385
RE1,PWRTRNEXP,2024,0.9695
RE1,PWRTRNEXP,2025,0.9695
RE1,PWRTRNEXP,2026,0.9695
RE1,PWRTRNEXP,2027,0.9695
RE1,PWRTRNEXP,2028,0.9695
RE1,PWRTRNEXP,2029,0.9695
RE1,PWRTRNEXP,2030,0.9695
RE1,PWRTRNEXP,2031,0.9695
RE1,PWRTRNEXP,2032,0.9695
RE1,PWRTRNEXP,2033,0.9695
RE1,PWRTRNEXP,2034,0.9695
RE1,PWRTRNEXP,2035,0.9695
RE1,PWRTRNEXP,2036,0.9695
RE1,PWRTRNEXP,2037,0.9695
RE1,PWRTRNEXP,2038,0.9695
RE1,PWRTRNEXP,2039,0.9695
RE1,PWRTRNEXP,2040,0.9695
RE1,PWRTRNEXP,2041,0.9695
RE1,PWRTRNEXP,2042,0.9695
RE1,PWRTRNEXP,2043,0.9695
RE1,PWRTRNEXP,2044,0.9695
RE1,PWRTRNEXP,2045,0.9695
RE1,PWRTRNEXP,2046,0.9695
RE1,PWRTRNEXP,2047,0.9695
RE1,PWRTRNEXP,2048,0.9695
RE1,PWRTRNEXP,2049,0.9695
RE1,PWRTRNEXP,2050,0.9695
RE1,PWRTRNEXP,2051,0.9695
RE1,PWRTRNEXP,2052,0.9695
RE1,PWRTRNEXP,2053,0.9695
RE1,PWRTRNEXP,2054,3.2521
RE1,PWRTRNEXP,2055,3.2791
RE1,PWRTRNEXP,2056,3.3064
RE1,PWRTRNEXP,2057,3.334
RE1,PWRTRNEXP,2058,3.362
RE1,PWRTRNEXP,2059,3.7392
RE1,PWRTRNEXP,2060,3.4187
RE1,PWRTRNEXP,2061,3.4476
RE1,PWRTRNEXP,2062,3.4768
RE1,PWRTRNEXP,2063,3.5063
RE1,PWRTRNEXP,2064,3.5362
RE1,PWRTRNEXP,2065,3.5663
RE1,PWRTRNEXP,2066,3.5968
RE1,PWRTRNEXP,2067,0.831
RE1,PWRTRNEXP,2068,0.831
RE1,PWRTRNEXP,2069,3.6904
RE1,PWRTRNEXP,2070,0.2564
RE1,DEMTRAEVC,2024,15.4418
RE1,DEMTRAEVC,2025,17.2896
RE1,DEMTRAEVC,2026,17.5744
RE1,DEMTRAEVC,2027,17.8575
RE1,DEMTRAEVC,2028,18.1613
RE1,DEMTRAEVC,2029,18.4693
RE1,DEMTRAEVC,2030,18.7772
RE1,DEMTRAEVC,2031,19.032
RE1,DEMTRAEVC,2032,19.2867
RE1,DEMTRAEVC,2033,19.5414
RE1,DEMTRAEVC,2034,20.2286
RE1,DEMTRAEVC,2035,20.6525
RE1,DEMTRAEVC,2036,20.8021
RE1,DEMTRAEVC,2037,20.9771
RE1,DEMTRAEVC,2038,21.1453
RE1,DEMTRAEVC,2039,21.3184
RE1,DEMTRAEVC,2040,21.6724
RE1,DEMTRAEVC,2041,21.6724
RE1,DEMTRAEVC,2042,21.8833
RE1,DEMTRAEVC,2043,22.0763
RE1,DEMTRAEVC,2044,22.2693
RE1,DEMTRAEVC,2045,22.3136
RE1,DEMTRAEVC,2046,22.4861
RE1,DEMTRAEVC,2047,22.6586
RE1,DEMTRAEVC,2048,22.8311
RE1,DEMTRAEVC,2049,23.2199
RE1,DEMTRAEVC,2050,98.0152
RE1,DEMTRAEVC,2051,98.7616
RE1,DEMTRAEVC,2052,99.5138
RE1,DEMTRAEVC,2053,100.2718
RE1,DEMTRAEVC,2054,101.0357
RE1,DEMTRAEVC,2055,101.8055
RE1,DEMTRAEVC,2056,102.5813
RE1,DEMTRAEVC,2057,103.363
RE1,DEMTRAEVC,2058,104.1508
RE1,DEMTRAEVC,2059,104.9447
RE1,DEMTRAEVC,2060,105.7447
RE1,DEMTRAEVC,2061,106.551
RE1,DEMTRAEVC,2062,107.3634
RE1,DEMTRAEVC,2063,108.1822
RE1,DEMTRAEVC,2064,109.0073
RE1,DEMTRAEVC,2065,109.8387
RE1,DEMTRAEVC,2066,111.8863
RE1,DEMTRAEVC,2067,113.2295
RE1,DEMTRAEVC,2068,113.2295
RE1,DEMTRAEVC,2069,113.2295
RE1,DEMTRAEVC,2070,114.0937
RE1,DEMTRAMCYELC,2024,13.9115
RE1,DEMTRAMCYELC,2025,15.5762
RE1,DEMTRAMCYELC,2026,15.8328
RE1,DEMTRAMCYELC,2027,16.0878
RE1,DEMTRAMCYELC,2028,16.3615
RE1,DEMTRAMCYELC,2029,16.639
RE1,DEMTRAMCYELC,2030,16.9164
RE1,DEMTRAMCYELC,2031,17.1459
RE1,DEMTRAMCYELC,2032,17.3754
RE1,DEMTRAMCYELC,2033,17.6048
RE1,DEMTRAMCYELC,2034,18.224
RE1,DEMTRAMCYELC,2035,18.6058
RE1,DEMTRAMCYELC,2036,18.7406
RE1,DEMTRAMCYELC,2037,18.8983
RE1,DEMTRAMCYELC,2038,19.0498
RE1,DEMTRAMCYELC,2039,19.2058
RE1,DEMTRAMCYELC,2040,19.5247
RE1,DEMTRAMCYELC,2041,19.5247
RE1,DEMTRAMCYELC,2042,19.7147
RE1,DEMTRAMCYELC,2043,19.8886
RE1,DEMTRAMCYELC,2044,20.0624
RE1,DEMTRAMCYELC,2045,20.1024
RE1,DEMTRAMCYELC,2046,20.2578
RE1,DEMTRAMCYELC,2047,20.4132
RE1,DEMTRAMCYELC,2048,20.5685
RE1,DEMTRAMCYELC,2049,20.7239
RE1,DEMTRAMCYELC,2050,20.8793
RE1,DEMTRAMCYELC,2051,21.0383
RE1,DEMTRAMCYELC,2052,21.1985
RE1,DEMTRAMCYELC,2053,21.36
RE1,DEMTRAMCYELC,2054,21.5227
RE1,DEMTRAMCYELC,2055,21.6867
RE1,DEMTRAMCYELC,2056,21.852
RE1,DEMTRAMCYELC,2057,22.0185
RE1,DEMTRAMCYELC,2058,22.1863
RE1,DEMTRAMCYELC,2059,22.3554
RE1,DEMTRAMCYELC,2060,22.5258
RE1,DEMTRAMCYELC,2061,22.6976
RE1,DEMTRAMCYELC,2062,22.8707
RE1,DEMTRAMCYELC,2063,23.0451
RE1,DEMTRAMCYELC,2064,23.2208
RE1,DEMTRAMCYELC,2065,23.3979
RE1,DEMTRAMCYELC,2066,23.6921
RE1,DEMTRAMCYELC,2067,24.3443
RE1,DEMTRAMCYELC,2068,24.1824
RE1,DEMTRAMCYELC,2069,24.1203
RE1,DEMTRAMCYELC,2070,24.3043
RE1,DEMTRACARELC,2049,0.1949
RE1,DEMTRACARELC,2050,44.8905
RE1,DEMTRACARELC,2051,45.2323
RE1,DEMTRACARELC,2052,45.5768
RE1,DEMTRACARELC,2053,45.924
RE1,DEMTRACARELC,2054,46.2739
RE1,DEMTRACARELC,2055,46.6264
RE1,DEMTRACARELC,2056,46.9817
RE1,DEMTRACARELC,2057,47.3397
RE1,DEMTRACARELC,2058,47.7005
RE1,DEMTRACARELC,2059,48.0641
RE1,DEMTRACARELC,2060,48.4305
RE1,DEMTRACARELC,2061,48.7998
RE1,DEMTRACARELC,2062,49.1719
RE1,DEMTRACARELC,2063,49.5469
RE1,DEMTRACARELC,2064,49.9248
RE1,DEMTRACARELC,2065,50.3056
RE1,DEMTRACARELC,2066,51.6635
RE1,DEMTRACARELC,2067,52.0272
RE1,DEMTRACARELC,2068,52.0272
RE1,DEMTRACARELC,2069,51.8585
RE1,DEMTRACARELC,2070,52.2543
RE1,DEMTRABUSELC,2050,22.5322
RE1,DEMTRABUSELC,2051,22.7038
RE1,DEMTRABUSELC,2052,22.8767
RE1,DEMTRABUSELC,2053,23.051
RE1,DEMTRABUSELC,2054,23.2266
RE1,DEMTRABUSELC,2055,23.4036
RE1,DEMTRABUSELC,2056,23.5819
RE1,DEMTRABUSELC,2057,23.7616
RE1,DEMTRABUSELC,2058,23.9427
RE1,DEMTRABUSELC,2059,24.1252
RE1,DEMTRABUSELC,2060,24.3091
RE1,DEMTRABUSELC,2061,24.4945
RE1,DEMTRABUSELC,2062,24.6812
RE1,DEMTRABUSELC,2063,24.8695
RE1,DEMTRABUSELC,2064,25.0591
RE1,DEMTRABUSELC,2065,25.2503
RE1,DEMTRABUSELC,2066,25.4429
RE1,DEMTRABUSELC,2067,25.637
RE1,DEMTRABUSELC,2068,25.8326
RE1,DEMTRABUSELC,2069,26.0298
RE1,DEMTRABUSELC,2070,26.2284
RE1,DEMTRAMCYGSL,2015,7.3231
RE1,DEMTRAMCYGSL,2016,7.6038
RE1,DEMTRAMCYGSL,2017,7.7786
RE1,DEMTRAMCYGSL,2018,7.9671
RE1,DEMTRAMCYGSL,2019,8.1493
RE1,DEMTRAMCYGSL,2020,8.3314
RE1,DEMTRAMCYGSL,2021,8.4769
RE1,DEMTRAMCYGSL,2022,8.6223
RE1,DEMTRAMCYGSL,2023,8.7678
RE1,DEMTRAMCYGSL,2024,8.7678
RE1,DEMTRAMCYGSL,2025,8.7678
RE1,DEMTRAMCYGSL,2026,8.7678
RE1,DEMTRAMCYGSL,2027,8.7678
RE1,DEMTRAMCYGSL,2028,8.7678
RE1,DEMTRAMCYGSL,2029,8.7678
RE1,DEMTRAMCYGSL,2030,1.4446
RE1,DEMTRAMCYGSL,2031,1.164
RE1,DEMTRAMCYGSL,2032,0.9891
RE1,DEMTRAMCYGSL,2033,0.8006
RE1,DEMTRAMCYGSL,2034,0.6185
RE1,DEMTRAMCYGSL,2035,0.4364
RE1,DEMTRAMCYGSL,2036,0.2909
RE1,DEMTRAMCYGSL,2037,0.1454
RE1,DEMTRACARGSL,2015,16.3992
RE1,DEMTRACARGSL,2016,20.868
RE1,DEMTRACARGSL,2017,20.868
RE1,DEMTRACARGSL,2018,20.868
RE1,DEMTRACARGSL,2019,20.868
RE1,DEMTRACARGSL,2020,20.868
RE1,DEMTRACARGSL,2021,20.868
RE1,DEMTRACARGSL,2022,20.868
RE1,DEMTRACARGSL,2023,20.868
RE1,DEMTRACARGSL,2024,20.868
RE1,DEMTRACARGSL,2025,20.868
RE1,DEMTRACARGSL,2026,20.868
RE1,DEMTRACARGSL,2027,20.868
RE1,DEMTRACARGSL,2028,20.868
RE1,DEMTRACARGSL,2029,20.868
RE1,DEMTRACARGSL,2030,46.6644
RE1,DEMTRACARGSL,2031,46.6644
RE1,DEMTRACARGSL,2032,46.6644
RE1,DEMTRACARGSL,2033,46.6644
RE1,DEMTRACARGSL,2034,46.6644
RE1,DEMTRACARGSL,2035,30.2652
RE1,DEMTRACARGSL,2036,25.7964
RE1,DEMTRACARGSL,2037,25.7964
RE1,DEMTRACARGSL,2038,25.7964
RE1,DEMTRACARGSL,2039,25.7964
RE1,DEMTRACARGSL,2040,25.7964
RE1,DEMTRACARGSL,2041,25.7964
RE1,DEMTRACARGSL,2042,25.7964
RE1,DEMTRACARGSL,2043,25.7964
RE1,DEMTRACARGSL,2044,25.7964
RE1,DEMTRACARGSL,2045,25.7964
RE1,DEMTRACARGSL,2046,25.7964
RE1,DEMTRACARGSL,2047,25.7964
RE1,DEMTRACARGSL,2048,25.7964
RE1,DEMTRACARGSL,2049,25.7964
RE1,DEMTRABUSGSL,2015,14.5944
RE1,DEMTRABUSGSL,2016,14.5944
RE1,DEMTRABUSGSL,2017,14.5944
RE1,DEMTRABUSGSL,2018,14.7392
RE1,DEMTRABUSGSL,2019,15.0762
RE1,DEMTRABUSGSL,2020,15.4131
RE1,DEMTRABUSGSL,2021,17.9562
RE1,DEMTRABUSGSL,2022,17.9562
RE1,DEMTRABUSGSL,2023,17.9562
RE1,DEMTRABUSGSL,2024,17.9562
RE1,DEMTRABUSGSL,2025,17.9562
RE1,DEMTRABUSGSL,2026,17.9562
RE1,DEMTRABUSGSL,2027,17.9562
RE1,DEMTRABUSGSL,2028,17.9562
RE1,DEMTRABUSGSL,2029,17.9562
RE1,DEMTRABUSGSL,2030,40.3208
RE1,DEMTRABUSGSL,2031,40.3208
RE1,DEMTRABUSGSL,2032,40.3208
RE1,DEMTRABUSGSL,2033,40.3208
RE1,DEMTRABUSGSL,2034,40.3208
RE1,DEMTRABUSGSL,2035,25.7263
RE1,DEMTRABUSGSL,2036,25.7263
RE1,DEMTRABUSGSL,2037,25.7263
RE1,DEMTRABUSGSL,2038,25.5816
RE1,DEMTRABUSGSL,2039,25.2446
RE1,DEMTRABUSGSL,2040,24.9077
RE1,DEMTRABUSGSL,2041,22.3646
RE1,DEMTRABUSGSL,2042,22.3646
RE1,DEMTRABUSGSL,2043,22.3646
RE1,DEMTRABUSGSL,2044,22.3646
RE1,DEMTRABUSGSL,2045,22.3646
RE1,DEMTRABUSGSL,2046,22.3646
RE1,DEMTRABUSGSL,2047,22.3646
RE1,DEMTRABUSGSL,2048,22.3646
RE1,DEMTRABUSGSL,2049,22.3646
RE1,DEMINDELC,2015,11.2574
RE1,DEMINDELC,2016,11.9084
RE1,DEMINDELC,2017,12.4663
RE1,DEMINDELC,2018,13.0242
RE1,DEMINDELC,2019,13.5821
RE1,DEMINDELC,2020,14.14
RE1,DEMINDELC,2021,14.5682
RE1,DEMINDELC,2022,14.9965
RE1,DEMINDELC,2023,15.4247
RE1,DEMINDELC,2024,15.4247
RE1,DEMINDELC,2025,4.1673
RE1,DEMINDELC,2026,3.5163
RE1,DEMINDELC,2027,2.9584
