r,t,y,NewCapacity
RE1,IMPCOA,2043,4599.6958
RE1,IMPCOA,2044,4609.9493
RE1,IMPCOA,2045,4620.1965
RE1,IMPCOA,2046,4628.0746
RE1,IMPCOA,2047,4635.95
RE1,IMPCOA,2048,4643.8226
RE1,IMPCOA,2049,4651.6926
RE1,IMPCOA,2050,4659.5599
RE1,IMPCOA,2051,4667.6131
RE1,IMPCOA,2052,4675.7274
RE1,IMPCOA,2053,4683.9035
RE1,IMPCOA,2054,4692.1418
RE1,IMPCOA,2055,4700.4428
RE1,IMPCOA,2056,4708.8069
RE1,IMPCOA,2057,4717.2347
RE1,IMPCOA,2058,4725.7266
RE1,IMPCOA,2059,4734.2831
RE1,IMPCOA,2060,4742.9048
RE1,IMPCOA,2061,4751.5921
RE1,IMPCOA,2062,4760.3455
RE1,IMPCOA,2063,4769.1656
RE1,IMPCOA,2064,4778.0529
RE1,IMPCOA,2065,4787.0079
RE1,IMPCOA,2066,4796.0311
RE1,IMPCOA,2067,4805.123
RE1,IMPCOA,2068,4814.2843
RE1,IMPCOA,2069,4823.5153
RE1,IMPCOA,2070,4044.572
RE1,MINCOA,2015,1201.8754
RE1,MINCOA,2016,1120.3443
RE1,MINCOA,2017,1132.6138
RE1,MINCOA,2018,1153.041
RE1,MINCOA,2019,1262.8932
RE1,MINCOA,2020,2935.6728
RE1,MINCOA,2021,3016.1627
RE1,MINCOA,2022,3114.3237
RE1,MINCOA,2023,3212.4117
RE1,MINCOA,2024,3885.55
RE1,MINCOA,2025,3758.8805
RE1,MINCOA,2026,3945.9169
RE1,MINCOA,2027,1416.8428
RE1,IMPLFO,2015,5550.7897
RE1,IMPLFO,2016,5742.9384
RE1,IMPLFO,2017,5873.1206
RE1,IMPLFO,2018,6018.0952
RE1,IMPLFO,2019,6157.2479
RE1,IMPLFO,2020,6296.3538
RE1,IMPLFO,2021,6407.281
RE1,IMPLFO,2022,6518.1763
RE1,IMPLFO,2023,6629.0416
RE1,IMPLFO,2024,3364.7159
RE1,IMPLFO,2025,5329.9467
RE1,IMPLFO,2026,5377.5469
RE1,IMPLFO,2027,5425.1217
RE1,IMPLFO,2028,5472.6725
RE1,IMPLFO,2029,5523.8336
RE1,IMPLFO,2030,5615.9282
RE1,IMPLFO,2031,5692.1347
RE1,IMPLFO,2032,5768.3203
RE1,IMPLFO,2033,5844.4861
RE1,IMPLFO,2034,5920.6331
RE1,IMPLFO,2035,5996.7624
RE1,IMPLFO,2036,6066.1645
RE1,IMPLFO,2037,6135.5564
RE1,IMPLFO,2038,6204.9387
RE1,IMPLFO,2039,6274.3116
RE1,IMPLFO,2040,6343.6755
RE1,IMPLFO,2041,6409.6778
RE1,IMPLFO,2042,6475.6735
RE1,IMPLFO,2043,6541.6628
RE1,IMPLFO,2044,6607.6459
RE1,IMPLFO,2045,6673.623
RE1,IMPLFO,2046,6725.2117
RE1,IMPLFO,2047,6776.7977
RE1,IMPLFO,2048,6828.3811
RE1,IMPLFO,2049,6879.962
RE1,MINNGS,2015,794.6634
RE1,MINNGS,2016,796.9507
RE1,MINNGS,2017,806.5935
RE1,MINNGS,2018,839.6294
RE1,MINNGS,2019,846.9226
RE1,MINNGS,2025,20.7236
RE1,MINNGS,2026,26.1918
RE1,MINNGS,2027,71.7872
RE1,MINNGS,2028,169.9049
RE1,MINNGS,2029,278.0513
RE1,MINNGS,2030,238.4983
RE1,MINNGS,2031,260.6444
RE1,MINNGS,2032,260.6444
RE1,MINNGS,2033,234.8609
RE1,MINNGS,2034,224.2478
RE1,MINNGS,2035,224.2478
RE1,MINNGS,2036,224.2478
RE1,MINNGS,2037,224.2478
RE1,MINNGS,2038,134.7235
RE1,MINNGS,2039,134.7235
RE1,MINNGS,2040,112.7482
RE1,MINNGS,2041,99.8877
RE1,MINNGS,2042,99.8877
RE1,MINNGS,2043,99.8877
RE1,MINNGS,2044,49.9438
RE1,MINSOL,2015,19.2273
RE1,MINSOL,2016,33.282
RE1,MINSOL,2017,36.6855
RE1,MINSOL,2018,40.2789
RE1,MINSOL,2019,40.5636
RE1,MINSOL,2020,40.5636
RE1,MINSOL,2021,41.6077
RE1,MINSOL,2022,41.6077
RE1,MINSOL,2023,41.6077
RE1,MINSOL,2024,41.6077
RE1,MINSOL,2025,234.781
RE1,MINSOL,2026,237.9979
RE1,MINSOL,2027,243.0834
RE1,MINSOL,2028,250.1971
RE1,MINSOL,2029,255.332
RE1,MINSOL,2030,260.4653
RE1,MINSOL,2031,265.5996
RE1,MINSOL,2032,270.731
RE1,MINSOL,2033,275.8599
RE1,MINSOL,2034,287.8984
RE1,MINSOL,2035,293.1991
RE1,MINSOL,2036,297.6675
RE1,MINSOL,2037,302.1346
RE1,MINSOL,2038,306.6005
RE1,MINSOL,2039,311.065
RE1,MINSOL,2040,320.9202
RE1,MINSOL,2041,319.8762
RE1,MINSOL,2042,324.2229
RE1,MINSOL,2043,328.5688
RE1,MINSOL,2044,332.8669
RE1,MINSOL,2045,337.2113
RE1,MINSOL,2046,340.3819
RE1,MINSOL,2047,343.5522
RE1,MINSOL,2048,346.7221
RE1,MINSOL,2049,349.8918
RE1,MINSOL,2050,621.8665
RE1,MINSOL,2051,636.2231
RE1,MINSOL,2052,641.6479
RE1,MINSOL,2053,647.121
RE1,MINSOL,2054,652.6425
RE1,MINSOL,2055,658.2131
RE1,MINSOL,2056,663.8331
RE1,MINSOL,2057,669.503
RE1,MINSOL,2058,675.2232
RE1,MINSOL,2059,678.4635
RE1,MINSOL,2060,673.3302
RE1,MINSOL,2061,692.6909
RE1,MINSOL,2062,698.6172
RE1,MINSOL,2063,704.5964
RE1,MINSOL,2064,710.6287
RE1,MINSOL,2065,716.7148
RE1,MINSOL,2066,722.855
RE1,MINSOL,2067,729.05
RE1,MINSOL,2068,735.3001
RE1,MINSOL,2069,741.606
RE1,MINSOL,2070,840.2686
RE1,MINWND,2015,1.5132
RE1,MINWND,2016,3.2785
RE1,MINWND,2017,4.061
RE1,MINWND,2018,7.1325
RE1,MINWND,2019,9.745
RE1,MINWND,2020,9.745
RE1,MINWND,2021,9.9907
RE1,MINWND,2022,9.9907
RE1,MINWND,2023,9.9907
RE1,MINWND,2024,9.9907
RE1,MINWND,2025,9.9907
RE1,MINWND,2026,9.9907
RE1,MINWND,2027,9.9907
RE1,MINWND,2028,9.9907
RE1,MINWND,2029,9.9907
RE1,MINWND,2030,9.9907
RE1,MINWND,2031,9.9907
RE1,MINWND,2032,9.9907
RE1,MINWND,2033,9.9907
RE1,MINWND,2034,9.9907
RE1,MINWND,2035,9.9907
RE1,MINWND,2036,8.2254
RE1,MINWND,2037,8.2254
RE1,MINWND,2038,8.2254
RE1,MINWND,2039,8.2254
RE1,MINWND,2040,8.2254
RE1,MINWND,2041,8.2254
RE1,MINWND,2042,8.2254
RE1,MINWND,2043,8.2254
RE1,MINWND,2044,8.2254
RE1,MINWND,2045,8.2254
RE1,MINWND,2046,8.2254
RE1,MINWND,2047,3.2785
RE1,MINWND,2048,2.5866
RE1,MINWND,2049,2.5866
RE1,MINWND,2070,372.5568
RE1,MINGEO,2024,1.4486
RE1,MINGEO,2025,1.4486
RE1,MINGEO,2026,1.4486
RE1,MINGEO,2027,1.4486
RE1,MINGEO,2028,1.4486
RE1,MINGEO,2029,1.4486
RE1,MINGEO,2030,1.4486
RE1,MINGEO,2031,1.4486
RE1,MINGEO,2032,1.4486
RE1,MINGEO,2033,1.4486
RE1,MINGEO,2034,1.4486
RE1,MINGEO,2035,1.4486
RE1,MINGEO,2036,1.4486
RE1,MINGEO,2037,1.4486
RE1,MINGEO,2038,1.4486
RE1,MINGEO,2039,1.4486
RE1,MINGEO,2040,1.4486
RE1,MINGEO,2041,1.4486
RE1,MINGEO,2042,1.4486
RE1,MINGEO,2043,1.4486
RE1,MINGEO,2044,1.4486
RE1,MINGEO,2045,1.4486
RE1,MINGEO,2046,1.4486
RE1,MINGEO,2047,1.4486
RE1,MINGEO,2048,1.4486
RE1,MINGEO,2049,1.4486
RE1,MINGEO,2050,1.4486
RE1,MINGEO,2051,1.4486
RE1,MINGEO,2052,1.4486
RE1,MINGEO,2053,1.4486
RE1,MINGEO,2054,1.4486
RE1,MINGEO,2055,1.4486
RE1,MINGEO,2056,1.4486
RE1,MINGEO,2057,1.4486
RE1,MINGEO,2058,1.4486
RE1,MINGEO,2059,1.4486
RE1,MINGEO,2060,1.4486
RE1,MINGEO,2061,1.4486
RE1,MINGEO,2062,1.4486
RE1,MINGEO,2063,1.4486
RE1,MINGEO,2064,1.4486
RE1,MINGEO,2065,1.4486
RE1,MINGEO,2066,1.4486
RE1,MINGEO,2067,1.4486
RE1,MINGEO,2068,1.4486
RE1,MINGEO,2069,1.4486
RE1,MINGEO,2070,1.4486
RE1,MINHYD,2015,51.7481
RE1,MINHYD,2016,51.7481
RE1,MINHYD,2017,51.7481
RE1,MINHYD,2018,51.7481
RE1,MINHYD,2019,51.7481
RE1,MINHYD,2020,51.7481
RE1,MINHYD,2021,51.7481
RE1,MINHYD,2022,51.7481
RE1,MINHYD,2023,51.7481
RE1,MINHYD,2024,51.7481
RE1,MINHYD,2025,51.7481
RE1,MINHYD,2026,51.7481
RE1,MINHYD,2027,51.7481
RE1,MINHYD,2028,51.7481
RE1,MINHYD,2029,51.7481
RE1,MINHYD,2030,51.7481
RE1,MINHYD,2031,51.7481
RE1,MINHYD,2032,51.7481
RE1,MINHYD,2033,51.7481
RE1,MINHYD,2034,51.7481
RE1,MINHYD,2035,51.7481
RE1,MINHYD,2036,51.7481
RE1,MINHYD,2037,51.7481
RE1,MINHYD,2038,51.7481
RE1,MINHYD,2039,51.7481
RE1,MINHYD,2040,51.7481
RE1,MINHYD,2041,51.7481
RE1,MINHYD,2042,51.7481
RE1,MINHYD,2043,51.7481
RE1,MINHYD,2044,51.7481
RE1,MINHYD,2045,51.7481
RE1,MINHYD,2046,51.7481
RE1,MINHYD,2047,51.7481
RE1,MINHYD,2048,51.7481
RE1,MINHYD,2049,51.7481
RE1,MINHYD,2050,51.7481
RE1,PWRBIO001,2035,1.2623
RE1,PWRBIO001,2036,1.1017
RE1,PWRBIO001,2037,2.4757
RE1,PWRBIO001,2038,2.1604
RE1,PWRBIO001,2039,1.0328
RE1,PWRBIO001,2040,0.9697
RE1,PWRBIO001,2041,1.5063
RE1,PWRBIO001,2042,1.712
RE1,PWRBIO001,2043,1.0122
RE1,PWRBIO001,2044,1.7095
RE1,PWRBIO001,2045,2.2444
RE1,PWRBIO001,2046,1.1419
RE1,PWRBIO001,2047,1.2493
RE1,PWRBIO001,2048,0.9561
RE1,PWRBIO001,2049,0.72
RE1,PWRBIO001,2050,80.6089
RE1,PWRBIO001,2051,2.643
RE1,PWRBIO001,2052,1.529
RE1,PWRBIO001,2053,1.4043
RE1,PWRBIO001,2054,1.4173
RE1,PWRBIO001,2055,1.4303
RE1,PWRBIO001,2056,1.4435
RE1,PWRBIO001,2057,1.4568
RE1,PWRBIO001,2058,1.4702
RE1,PWRBIO001,2059,1.2588
RE1,PWRBIO001,2060,3.3656
RE1,PWRBIO001,2061,2.0783
RE1,PWRBIO001,2062,3.9991
RE1,PWRBIO001,2063,3.6979
RE1,PWRBIO001,2064,2.7432
RE1,PWRBIO001,2065,2.5374
RE1,PWRBIO001,2066,3.0885
RE1,PWRBIO001,2067,3.3088
RE1,PWRBIO001,2068,2.6238
RE1,PWRBIO001,2069,2.6838
RE1,PWRCOA001,2019,1.1903
RE1,PWRCOA001,2020,21.1484
RE1,PWRCOA001,2021,0.8806
RE1,PWRCOA001,2022,1.1065
RE1,PWRCOA001,2023,1.1058
RE1,PWRCOA001,2024,8.4491
RE1,PWRCOA001,2025,0.6361
RE1,PWRCOA001,2026,2.2268
RE1,PWRCOA001,2027,1.2599
RE1,PWRCOA001,2031,3.9788
RE1,PWRCOA001,2032,1.067
RE1,PWRCOA001,2033,1.4908
RE1,PWRCOA001,2034,1.0199
RE1,PWRGEO,2024,0.0066
RE1,PWRSOL001,2025,14.2461
RE1,PWRSOL001,2026,0.2372
RE1,PWRSOL001,2027,0.375
RE1,PWRSOL001,2028,0.5246
RE1,PWRSOL001,2029,0.3787
RE1,PWRSOL001,2030,0.3786
RE1,PWRSOL001,2031,0.3786
RE1,PWRSOL001,2032,0.3784
RE1,PWRSOL001,2033,0.3782
RE1,PWRSOL001,2034,0.8878
RE1,PWRSOL001,2035,1.8054
RE1,PWRSOL001,2036,1.366
RE1,PWRSOL001,2037,0.5804
RE1,PWRSOL001,2038,0.5943
RE1,PWRSOL001,2039,0.3503
RE1,PWRSOL001,2040,0.7268
RE1,PWRSOL001,2042,0.3206
RE1,PWRSOL001,2043,0.3205
RE1,PWRSOL001,2044,0.3204
RE1,PWRSOL001,2045,0.3204
RE1,PWRSOL001,2046,0.2338
RE1,PWRSOL001,2047,0.2338
RE1,PWRSOL001,2048,0.2338
RE1,PWRSOL001,2049,0.2338
RE1,PWRSOL001,2050,20.0575
RE1,PWRSOL001,2051,1.0588
RE1,PWRSOL001,2052,0.4001
RE1,PWRSOL001,2053,0.4036
RE1,PWRSOL001,2054,0.4072
RE1,PWRSOL001,2055,14.6569
RE1,PWRSOL001,2056,0.6517
RE1,PWRSOL001,2057,0.7932
RE1,PWRSOL001,2058,0.9465
RE1,PWRSOL001,2059,0.6177
RE1,PWRSOL001,2061,1.8064
RE1,PWRSOL001,2062,0.8155
RE1,PWRSOL001,2063,0.8192
RE1,PWRSOL001,2064,1.3327
RE1,PWRSOL001,2065,2.2542
RE1,PWRSOL001,2066,1.8189
RE1,PWRSOL001,2067,1.0373
RE1,PWRSOL001,2068,1.0553
RE1,PWRSOL001,2069,0.8153
RE1,PWRSOL001,2070,8.0029
RE1,PWRWND001,2070,11.8815
RE1,PWRSOL001S,2030,16.4616
RE1,PWRSOL001S,2031,0.3245
RE1,PWRSOL001S,2032,0.3244
RE1,PWRSOL001S,2033,0.3242
RE1,PWRSOL001S,2034,0.761
RE1,PWRSOL001S,2035,0.3351
RE1,PWRSOL001S,2036,0.2825
RE1,PWRSOL001S,2037,0.2824
RE1,PWRSOL001S,2038,0.2823
RE1,PWRSOL001S,2039,0.2822
RE1,PWRSOL001S,2040,0.557
RE1,PWRSOL001S,2042,0.2748
RE1,PWRSOL001S,2043,0.2747
RE1,PWRSOL001S,2044,0.2747
RE1,PWRSOL001S,2045,0.2746
RE1,PWRSOL001S,2046,0.2004
RE1,PWRSOL001S,2047,0.2004
RE1,PWRSOL001S,2048,0.2004
RE1,PWRSOL001S,2049,0.2004
RE1,PWRSOL001S,2050,17.1921
RE1,PWRSOL001S,2051,0.9075
RE1,PWRSOL001S,2052,0.3429
RE1,PWRSOL001S,2053,0.346
RE1,PWRSOL001S,2054,0.349
RE1,PWRSOL001S,2055,0.3521
RE1,PWRSOL001S,2056,0.3553
RE1,PWRSOL001S,2057,0.3584
RE1,PWRSOL001S,2058,0.3616
RE1,PWRSOL001S,2059,1.2427
RE1,PWRSOL001S,2060,15.0993
RE1,PWRSOL001S,2061,1.5484
RE1,PWRSOL001S,2062,0.699
RE1,PWRSOL001S,2063,0.7022
RE1,PWRSOL001S,2064,1.1423
RE1,PWRSOL001S,2065,0.7198
RE1,PWRSOL001S,2066,0.6706
RE1,PWRSOL001S,2067,0.674
RE1,PWRSOL001S,2068,0.6774
RE1,PWRSOL001S,2069,2.2278
RE1,PWRSOL001S,2070,5.2466
RE1,PWRTRNIMP,2015,3.135
RE1,PWRTRNIMP,2016,3.7339
RE1,PWRTRNIMP,2017,4.3449
RE1,PWRTRNIMP,2018,4.6598
RE1,PWRTRNIMP,2019,4.7646
RE1,PWRTRNIMP,2020,4.8461
RE1,PWRTRNIMP,2021,4.8953
RE1,PWRTRNIMP,2022,4.9576
RE1,PWRTRNIMP,2023,5.0199
RE1,PWRTRNIMP,2024,4.9946
RE1,PWRTRNIMP,2025,6.1685
RE1,PWRTRNIMP,2026,6.186
RE1,PWRTRNIMP,2027,6.2205
RE1,PWRTRNIMP,2028,6.2732
RE1,PWRTRNIMP,2029,6.3941
RE1,PWRTRNIMP,2030,7.1586
RE1,PWRTRNIMP,2031,6.9389
RE1,PWRTRNIMP,2032,6.8534
RE1,PWRTRNIMP,2033,6.7305
RE1,PWRTRNIMP,2034,6.6127
RE1,PWRTRNIMP,2035,6.5794
RE1,PWRTRNIMP,2036,6.5504
RE1,PWRTRNIMP,2037,6.5098
RE1,PWRTRNIMP,2038,6.2329
RE1,PWRTRNIMP,2039,6.2219
RE1,PWRTRNIMP,2040,6.1778
RE1,PWRTRNIMP,2041,6.1712
RE1,PWRTRNIMP,2042,6.167
RE1,PWRTRNIMP,2043,6.1508
RE1,PWRTRNIMP,2044,5.8272
RE1,PWRTRNIMP,2045,5.6535
RE1,PWRTRNIMP,2046,5.6917
RE1,PWRTRNIMP,2047,5.7919
RE1,PWRTRNIMP,2048,5.8283
RE1,PWRTRNIMP,2049,5.8625
RE1,PWRTRNIMP,2050,6.4407
RE1,PWRTRNIMP,2051,6.3458
RE1,PWRTRNIMP,2052,7.1147
RE1,PWRTRNIMP,2053,7.1123
RE1,PWRTRNIMP,2054,7.1098
RE1,PWRTRNIMP,2055,7.1074
RE1,PWRTRNIMP,2056,7.1048
RE1,PWRTRNIMP,2057,7.1023
RE1,PWRTRNIMP,2058,7.0997
RE1,PWRTRNIMP,2059,6.8616
RE1,PWRTRNIMP,2060,7.1431
RE1,PWRTRNIMP,2061,6.5679
RE1,PWRTRNIMP,2062,6.7326
RE1,PWRTRNIMP,2063,7.0577
RE1,PWRTRNIMP,2064,7.0836
RE1,PWRTRNIMP,2065,7.0808
RE1,PWRTRNIMP,2066,7.078
RE1,PWRTRNIMP,2067,7.0751
RE1,PWRTRNIMP,2068,7.0722
RE1,PWRTRNIMP,2069,7.0656
RE1,PWRTRNIMP,2070,7.2567
RE1,PWRTRN,2026,0.2743
RE1,PWRTRN,2027,1.8588
RE1,PWRTRN,2028,1.8575
RE1,PWRTRN,2029,1.5612
RE1,PWRTRN,2031,0.7678
RE1,PWRTRN,2032,1.2031
RE1,PWRTRN,2033,1.4218
RE1,PWRTRN,2034,1.4779
RE1,PWRTRN,2035,1.1975
RE1,PWRTRN,2036,0.9917
RE1,PWRTRN,2037,0.9888
RE1,PWRTRN,2038,1.7768
RE1,PWRTRN,2039,0.9874
RE1,PWRTRN,2040,1.2339
RE1,PWRTRN,2041,1.0211
RE1,PWRTRN,2042,0.9608
RE1,PWRTRN,2043,0.9659
RE1,PWRTRN,2044,1.4525
RE1,PWRTRN,2045,1.3927
RE1,PWRTRN,2046,0.722
RE1,PWRTRN,2047,1.0435
RE1,PWRTRN,2048,0.692
RE1,PWRTRN,2049,0.6917
RE1,PWRTRN,2050,70.5593
RE1,PWRTRN,2051,44.7519
RE1,PWRTRN,2052,1.3647
RE1,PWRTRN,2053,1.28
RE1,PWRTRN,2054,1.2917
RE1,PWRTRN,2055,1.3035
RE1,PWRTRN,2056,1.3154
RE1,PWRTRN,2057,1.3274
RE1,PWRTRN,2058,1.3395
RE1,PWRTRN,2059,1.4682
RE1,PWRTRN,2060,0.7826
RE1,PWRTRN,2061,1.7342
RE1,PWRTRN,2062,1.388
RE1,PWRTRN,2063,1.4007
RE1,PWRTRN,2064,1.5246
RE1,PWRTRN,2065,1.4277
RE1,PWRTRN,2066,1.4407
RE1,PWRTRN,2067,1.4539
RE1,PWRTRN,2068,1.4673
RE1,PWRTRN,2069,1.6371
RE1,PWRDIST,2028,1.3291
RE1,PWRDIST,2029,1.4875
RE1,PWRDIST,2031,0.7547
RE1,PWRDIST,2032,1.1515
RE1,PWRDIST,2033,1.3588
RE1,PWRDIST,2034,1.4127
RE1,PWRDIST,2035,1.1486
RE1,PWRDIST,2036,0.9546
RE1,PWRDIST,2037,0.9525
RE1,PWRDIST,2038,1.6988
RE1,PWRDIST,2039,0.9526
RE1,PWRDIST,2040,1.1867
RE1,PWRDIST,2041,0.9859
RE1,PWRDIST,2042,0.9294
RE1,PWRDIST,2043,0.9348
RE1,PWRDIST,2044,1.3967
RE1,PWRDIST,2045,1.3409
RE1,PWRDIST,2046,0.7055
RE1,PWRDIST,2047,1.011
RE1,PWRDIST,2048,0.6779
RE1,PWRDIST,2049,0.6781
RE1,PWRDIST,2050,67.0528
RE1,PWRDIST,2051,44.6583
RE1,PWRDIST,2052,1.2964
RE1,PWRDIST,2053,1.216
RE1,PWRDIST,2054,1.2271
RE1,PWRDIST,2055,1.2383
RE1,PWRDIST,2056,1.2496
RE1,PWRDIST,2057,1.261
RE1,PWRDIST,2058,1.2725
RE1,PWRDIST,2059,1.3948
RE1,PWRDIST,2060,0.7435
RE1,PWRDIST,2061,1.6475
RE1,PWRDIST,2062,1.3186
RE1,PWRDIST,2063,1.3306
RE1,PWRDIST,2064,1.4484
RE1,PWRDIST,2065,1.3563
RE1,PWRDIST,2066,1.3687
RE1,PWRDIST,2067,1.3812
RE1,PWRDIST,2068,1.3939
RE1,PWRDIST,2069,1.5553
RE1,PWRTRNEXP,2015,0.277
RE1,PWRTRNEXP,2016,0.1731
RE1,PWRTRNEXP,2017,0.1385
RE1,PWRTRNEXP,2018,0.1385
RE1,PWRTRNEXP,2019,0.1385
RE1,PWRTRNEXP,2020,0.1385
RE1,PWRTRNEXP,2021,0.1385
RE1,PWRTRNEXP,2022,0.1385
RE1,PWRTRNEXP,2023,0.1385
RE1,PWRTRNEXP,2024,0.1385
RE1,PWRTRNEXP,2025,0.9695
RE1,PWRTRNEXP,2026,0.9695
RE1,PWRTRNEXP,2027,0.7667
RE1,PWRTRNEXP,2028,0.6453
RE1,PWRTRNEXP,2029,0.6456
RE1,PWRTRNEXP,2030,0.9695
RE1,PWRTRNEXP,2031,0.9695
RE1,PWRTRNEXP,2032,0.9695
RE1,PWRTRNEXP,2033,0.9695
RE1,PWRTRNEXP,2034,0.9695
RE1,PWRTRNEXP,2035,0.9695
RE1,PWRTRNEXP,2036,0.9695
RE1,PWRTRNEXP,2037,0.9695
RE1,PWRTRNEXP,2038,0.9695
RE1,PWRTRNEXP,2039,0.9695
RE1,PWRTRNEXP,2040,0.9695
RE1,PWRTRNEXP,2041,0.9695
RE1,PWRTRNEXP,2042,0.9695
RE1,PWRTRNEXP,2043,0.9695
RE1,PWRTRNEXP,2044,0.9695
RE1,PWRTRNEXP,2045,0.9695
RE1,PWRTRNEXP,2046,0.9695
RE1,PWRTRNEXP,2047,0.9695
RE1,PWRTRNEXP,2048,0.9695
RE1,PWRTRNEXP,2049,0.9695
RE1,PWRTRNEXP,2050,0.9695
RE1,PWRTRNEXP,2051,0.9695
RE1,PWRTRNEXP,2052,0.9695
RE1,PWRTRNEXP,2053,0.9695
RE1,PWRTRNEXP,2054,0.9695
RE1,PWRTRNEXP,2055,0.9695
RE1,PWRTRNEXP,2056,0.9695
RE1,PWRTRNEXP,2057,0.9695
RE1,PWRTRNEXP,2058,0.9695
RE1,PWRTRNEXP,2059,0.9695
RE1,PWRTRNEXP,2060,0.9695
RE1,PWRTRNEXP,2061,0.9695
RE1,PWRTRNEXP,2062,0.9695
RE1,PWRTRNEXP,2063,0.9695
RE1,PWRTRNEXP,2064,0.9695
RE1,PWRTRNEXP,2065,0.9695
RE1,PWRTRNEXP,2066,0.9695
RE1,PWRTRNEXP,2067,0.9695
RE1,PWRTRNEXP,2068,0.9695
RE1,PWRTRNEXP,2069,0.9695
RE1,PWRTRNEXP,2070,0.2154
RE1,DEMTRAEVC,2024,9.8936
RE1,DEMTRAEVC,2025,0.1614
RE1,DEMTRAEVC,2026,0.1797
RE1,DEMTRAEVC,2027,0.1797
RE1,DEMTRAEVC,2028,0.1797
RE1,DEMTRAEVC,2029,0.1796
RE1,DEMTRAEVC,2030,0.1796
RE1,DEMTRAEVC,2031,0.1486
RE1,DEMTRAEVC,2032,0.1486
RE1,DEMTRAEVC,2033,0.1486
RE1,DEMTRAEVC,2034,0.1485
RE1,DEMTRAEVC,2035,0.1485
RE1,DEMTRAEVC,2036,0.1354
RE1,DEMTRAEVC,2037,0.1353
RE1,DEMTRAEVC,2038,0.1353
RE1,DEMTRAEVC,2039,0.1353
RE1,DEMTRAEVC,2040,0.1353
RE1,DEMTRAEVC,2041,0.1287
RE1,DEMTRAEVC,2042,0.1287
RE1,DEMTRAEVC,2043,0.1287
RE1,DEMTRAEVC,2044,0.1287
RE1,DEMTRAEVC,2045,0.1287
RE1,DEMTRAEVC,2046,0.1006
RE1,DEMTRAEVC,2047,0.1006
RE1,DEMTRAEVC,2048,0.1006
RE1,DEMTRAEVC,2049,0.1006
RE1,DEMTRAEVC,2050,57.7285
RE1,DEMTRAEVC,2051,0.4621
RE1,DEMTRAEVC,2052,0.084
RE1,DEMTRAEVC,2053,0.5718
RE1,DEMTRAEVC,2054,0.5763
RE1,DEMTRAEVC,2055,0.5808
RE1,DEMTRAEVC,2056,0.5853
RE1,DEMTRAEVC,2057,0.5899
RE1,DEMTRAEVC,2058,0.5946
