r,t,y,CapitalInvestment
RE1,IMPLFO,2025,0.5155
RE1,IMPLFO,2026,0.5247
RE1,IMPLFO,2027,0.534
RE1,IMPLFO,2028,0.5432
RE1,IMPLFO,2029,0.5524
RE1,IMPLFO,2030,0.5616
RE1,IMPLFO,2031,0.5692
RE1,IMPLFO,2032,0.5768
RE1,IMPLFO,2033,0.5844
RE1,IMPLFO,2034,0.5921
RE1,IMPLFO,2035,0.5997
RE1,IMPLFO,2036,0.6066
RE1,IMPLFO,2037,0.6136
RE1,IMPLFO,2038,0.6205
RE1,IMPLFO,2039,0.6274
RE1,IMPLFO,2040,0.6344
RE1,IMPLFO,2041,0.641
RE1,IMPLFO,2042,0.6476
RE1,IMPLFO,2043,0.6542
RE1,IMPLFO,2044,0.6608
RE1,IMPLFO,2045,0.6674
RE1,IMPLFO,2046,0.6725
RE1,IMPLFO,2047,0.6777
RE1,IMPLFO,2048,0.6828
RE1,IMPLFO,2049,0.688
RE1,MINNGS,2015,0.0795
RE1,MINNGS,2016,0.0797
RE1,MINNGS,2017,0.0807
RE1,MINNGS,2018,0.084
RE1,MINNGS,2019,0.0847
RE1,MINNGS,2024,0.0336
RE1,MINNGS,2025,0.0336
RE1,MINNGS,2026,0.0313
RE1,MINNGS,2027,0.0313
RE1,MINNGS,2028,0.0309
RE1,MINNGS,2029,0.0305
RE1,MINNGS,2030,0.0216
RE1,MINNGS,2031,0.0261
RE1,MINNGS,2032,0.0261
RE1,MINNGS,2033,0.0235
RE1,MINNGS,2038,0.0018
RE1,MINNGS,2039,0.0053
RE1,MINNGS,2040,0.0099
RE1,MINNGS,2041,0.01
RE1,MINNGS,2042,0.01
RE1,MINNGS,2043,0.01
RE1,MINNGS,2044,0.005
RE1,MINSOL,2015,0.0019
RE1,MINSOL,2016,0.0033
RE1,MINSOL,2017,0.0037
RE1,MINSOL,2018,0.004
RE1,MINSOL,2019,0.0041
RE1,MINSOL,2020,0.0041
RE1,MINSOL,2021,0.0042
RE1,MINSOL,2022,0.0042
RE1,MINSOL,2023,0.0042
RE1,MINSOL,2024,0.0071
RE1,MINSOL,2025,0.0318
RE1,MINSOL,2026,0.0318
RE1,MINSOL,2027,0.0318
RE1,MINSOL,2028,0.0318
RE1,MINSOL,2029,0.0318
RE1,MINSOL,2030,0.0318
RE1,MINSOL,2031,0.0318
RE1,MINSOL,2032,0.0318
RE1,MINSOL,2033,0.0318
RE1,MINSOL,2034,0.0318
RE1,MINSOL,2035,0.0299
RE1,MINSOL,2036,0.0285
RE1,MINSOL,2037,0.0281
RE1,MINSOL,2038,0.0278
RE1,MINSOL,2039,0.0278
RE1,MINSOL,2040,0.0278
RE1,MINSOL,2041,0.0277
RE1,MINSOL,2042,0.0277
RE1,MINSOL,2043,0.0277
RE1,MINSOL,2044,0.0277
RE1,MINSOL,2045,0.0277
RE1,MINSOL,2046,0.0277
RE1,MINSOL,2047,0.0277
RE1,MINSOL,2048,0.0277
RE1,MINSOL,2049,0.0277
RE1,MINSOL,2050,0.0277
RE1,MINSOL,2051,0.0277
RE1,MINSOL,2052,0.0277
RE1,MINSOL,2053,0.0277
RE1,MINSOL,2054,0.0247
RE1,MINWND,2015,0.0002
RE1,MINWND,2016,0.0003
RE1,MINWND,2017,0.0004
RE1,MINWND,2018,0.0007
RE1,MINWND,2019,0.001
RE1,MINWND,2020,0.001
RE1,MINWND,2021,0.001
RE1,MINWND,2022,0.001
RE1,MINWND,2023,0.001
RE1,MINWND,2024,0.001
RE1,MINWND,2025,0.001
RE1,MINWND,2026,0.001
RE1,MINWND,2027,0.001
RE1,MINWND,2028,0.001
RE1,MINWND,2029,0.001
RE1,MINWND,2030,0.001
RE1,MINWND,2031,0.001
RE1,MINWND,2032,0.001
RE1,MINWND,2033,0.001
RE1,MINWND,2034,0.001
RE1,MINWND,2035,0.001
RE1,MINWND,2036,0.0008
RE1,MINWND,2037,0.0008
RE1,MINWND,2038,0.0008
RE1,MINWND,2039,0.0008
RE1,MINWND,2040,0.0008
RE1,MINWND,2041,0.0008
RE1,MINWND,2042,0.0008
RE1,MINWND,2043,0.0008
RE1,MINWND,2044,0.0008
RE1,MINWND,2045,0.0008
RE1,MINWND,2046,0.0008
RE1,MINWND,2047,0.0003
RE1,MINWND,2048,0.0003
RE1,MINWND,2049,0.0003
RE1,MINWND,2070,0.1375
RE1,MINGEO,2024,0.0001
RE1,MINGEO,2025,0.0001
RE1,MINGEO,2026,0.0001
RE1,MINGEO,2027,0.0001
RE1,MINGEO,2028,0.0001
RE1,MINGEO,2029,0.0001
RE1,MINGEO,2030,0.0001
RE1,MINGEO,2031,0.0001
RE1,MINGEO,2032,0.0001
RE1,MINGEO,2033,0.0001
RE1,MINGEO,2034,0.0001
RE1,MINGEO,2035,0.0001
RE1,MINGEO,2036,0.0001
RE1,MINGEO,2037,0.0001
RE1,MINGEO,2038,0.0001
RE1,MINGEO,2039,0.0001
RE1,MINGEO,2040,0.0001
RE1,MINGEO,2041,0.0001
RE1,MINGEO,2042,0.0001
RE1,MINGEO,2043,0.0001
RE1,MINGEO,2044,0.0001
RE1,MINGEO,2045,0.0001
RE1,MINGEO,2046,0.0001
RE1,MINGEO,2047,0.0001
RE1,MINGEO,2048,0.0001
RE1,MINGEO,2049,0.0001
RE1,MINGEO,2050,0.0001
RE1,MINGEO,2051,0.0001
RE1,MINGEO,2052,0.0001
RE1,MINGEO,2053,0.0001
RE1,MINGEO,2054,0.0001
RE1,MINGEO,2055,0.0001
RE1,MINGEO,2056,0.0001
RE1,MINGEO,2057,0.0001
RE1,MINGEO,2058,0.0001
RE1,MINGEO,2059,0.0001
RE1,MINGEO,2060,0.0001
RE1,MINGEO,2061,0.0001
RE1,MINGEO,2062,0.0001
RE1,MINGEO,2063,0.0001
RE1,MINGEO,2064,0.0001
RE1,MINGEO,2065,0.0001
RE1,MINGEO,2066,0.0001
RE1,MINGEO,2067,0.0001
RE1,MINGEO,2068,0.0001
RE1,MINGEO,2069,0.0001
RE1,MINGEO,2070,0.0001
RE1,MINHYD,2015,0.0052
RE1,MINHYD,2016,0.0052
RE1,MINHYD,2017,0.0052
RE1,MINHYD,2018,0.0052
RE1,MINHYD,2019,0.0052
RE1,MINHYD,2020,0.0052
RE1,MINHYD,2021,0.0052
RE1,MINHYD,2022,0.0052
RE1,MINHYD,2023,0.0052
RE1,MINHYD,2024,0.0052
RE1,MINHYD,2025,0.0052
RE1,MINHYD,2026,0.0052
RE1,MINHYD,2027,0.0052
RE1,MINHYD,2028,0.0052
RE1,MINHYD,2029,0.0052
RE1,MINHYD,2030,0.0052
RE1,MINHYD,2031,0.0052
RE1,MINHYD,2032,0.0052
RE1,MINHYD,2033,0.0052
RE1,MINHYD,2034,0.0052
RE1,MINHYD,2035,0.0052
RE1,MINHYD,2036,0.0052
RE1,MINHYD,2037,0.0052
RE1,MINHYD,2038,0.0052
RE1,MINHYD,2039,0.0052
RE1,MINHYD,2040,0.0052
RE1,MINHYD,2041,0.0052
RE1,MINHYD,2042,0.0052
RE1,MINHYD,2043,0.0052
RE1,MINHYD,2044,0.0052
RE1,MINHYD,2045,0.0052
RE1,MINHYD,2046,0.0052
RE1,MINHYD,2047,0.0052
RE1,MINHYD,2048,0.0052
RE1,MINHYD,2049,0.0052
RE1,MINHYD,2050,0.0052
RE1,PWRCOA001,2019,1886.8484
RE1,PWRCOA001,2020,33523.867
RE1,PWRCOA001,2021,1395.9482
RE1,PWRCOA001,2022,1753.9919
RE1,PWRCOA001,2023,1752.8433
RE1,PWRCOA001,2024,8137.7239
RE1,PWRCOA001,2041,848.124
RE1,PWRCOA001,2042,2323.6607
RE1,PWRCOA001,2043,1276.6174
RE1,PWRCOA001,2044,3135.7199
RE1,PWRCOA001,2045,3134.8904
RE1,PWRCOA001,2046,1509.6133
RE1,PWRCOA001,2047,1794.4651
RE1,PWRCOA001,2048,1230.5093
RE1,PWRCOA001,2049,877.6373
RE1,PWRCOA001,2050,62720.554
RE1,PWRCOA001,2051,4097.228
RE1,PWRCOA001,2052,1418.8726
RE1,PWRCOA001,2053,1433.0789
RE1,PWRCOA001,2054,1447.4314
RE1,PWRCOA001,2055,1461.9316
RE1,PWRCOA001,2056,1476.5811
RE1,PWRCOA001,2057,1491.3813
RE1,PWRCOA001,2058,1506.334
RE1,PWRCOA001,2059,2295.8252
RE1,PWRCOA001,2060,147.4522
RE1,PWRCOA001,2061,2166.9888
RE1,PWRCOA001,2062,1567.701
RE1,PWRCOA001,2063,1583.4401
RE1,PWRCOA001,2064,1599.3414
RE1,PWRCOA001,2065,1615.4067
RE1,PWRCOA001,2066,1631.6378
RE1,PWRCOA001,2067,1648.0363
RE1,PWRCOA001,2068,1664.6039
RE1,PWRCOA001,2069,1681.3427
RE1,PWRGEO,2024,20.1194
RE1,PWRSOL001,2024,1929.0637
RE1,PWRSOL001,2025,15104.896
RE1,PWRWND001,2070,60994.682
RE1,PWRSOL001S,2026,3519.8815
RE1,PWRSOL001S,2027,6381.4817
RE1,PWRSOL001S,2028,6525.9104
RE1,PWRSOL001S,2029,15671.063
RE1,PWRSOL001S,2030,13480.401
RE1,PWRSOL001S,2031,15504.329
RE1,PWRSOL001S,2032,5637.1649
RE1,PWRSOL001S,2033,6436.3625
RE1,PWRSOL001S,2034,14538.64
RE1,PWRSOL001S,2035,6541.9976
RE1,PWRSOL001S,2036,4960.029
RE1,PWRSOL001S,2037,8573.3824
RE1,PWRSOL001S,2038,3426.1166
RE1,PWRSOL001S,2039,2625.5806
RE1,PWRSOL001S,2040,52206.284
RE1,PWRSOL001S,2042,795.0932
RE1,PWRSOL001S,2043,5426.5424
RE1,PWRSOL001S,2044,1691.3526
RE1,PWRSOL001S,2045,2799.4203
RE1,PWRSOL001S,2046,2097.3983
RE1,PWRSOL001S,2047,2317.9394
RE1,PWRSOL001S,2048,1845.0254
RE1,PWRSOL001S,2049,1550.9726
RE1,PWRSOL001S,2050,186604.67
RE1,PWRSOL001S,2051,6018.244
RE1,PWRSOL001S,2052,3078.8703
RE1,PWRSOL001S,2053,3106.1938
RE1,PWRSOL001S,2054,4635.622
RE1,PWRSOL001S,2055,15863.101
RE1,PWRSOL001S,2056,5485.6023
RE1,PWRSOL001S,2057,7523.919
RE1,PWRSOL001S,2058,7807.1233
RE1,PWRSOL001S,2059,15630.434
RE1,PWRSOL001S,2060,11383.302
RE1,PWRSOL001S,2061,16294.905
RE1,PWRSOL001S,2062,7777.4108
RE1,PWRSOL001S,2063,8534.5399
RE1,PWRSOL001S,2064,15286.701
RE1,PWRSOL001S,2065,6843.1992
RE1,PWRSOL001S,2066,5893.4005
RE1,PWRSOL001S,2067,9625.224
RE1,PWRSOL001S,2068,286.5262
RE1,PWRTRNIMP,2015,0.0003
RE1,PWRTRNIMP,2016,0.0004
RE1,PWRTRNIMP,2017,0.0004
RE1,PWRTRNIMP,2018,0.0005
RE1,PWRTRNIMP,2019,0.0005
RE1,PWRTRNIMP,2020,0.0005
RE1,PWRTRNIMP,2021,0.0005
RE1,PWRTRNIMP,2022,0.0005
RE1,PWRTRNIMP,2023,0.0005
RE1,PWRTRNIMP,2024,0.0004
RE1,PWRTRNIMP,2025,0.0007
RE1,PWRTRNIMP,2026,0.0006
RE1,PWRTRNIMP,2027,0.0006
RE1,PWRTRNIMP,2028,0.0006
RE1,PWRTRNIMP,2029,0.0007
RE1,PWRTRNIMP,2030,0.0009
RE1,PWRTRNIMP,2031,0.0007
RE1,PWRTRNIMP,2032,0.0007
RE1,PWRTRNIMP,2033,0.0007
RE1,PWRTRNIMP,2034,0.0007
RE1,PWRTRNIMP,2035,0.0007
RE1,PWRTRNIMP,2036,0.0007
RE1,PWRTRNIMP,2037,0.0009
RE1,PWRTRNIMP,2038,0.0009
RE1,PWRTRNIMP,2039,0.0009
RE1,PWRTRNIMP,2040,0.0009
RE1,PWRTRNIMP,2041,0.0009
RE1,PWRTRNIMP,2042,0.0009
RE1,PWRTRNIMP,2043,0.0009
RE1,PWRTRNIMP,2044,0.0009
RE1,PWRTRNIMP,2045,0.0009
RE1,PWRTRNIMP,2046,0.0009
RE1,PWRTRNIMP,2047,0.0009
RE1,PWRTRNIMP,2048,0.0009
RE1,PWRTRNIMP,2049,0.0009
RE1,PWRTRNIMP,2050,0.0009
RE1,PWRTRNIMP,2051,0.0009
RE1,PWRTRNIMP,2052,0.0009
RE1,PWRTRNIMP,2053,0.0009
RE1,PWRTRNIMP,2054,0.0009
RE1,PWRTRNIMP,2055,0.0009
RE1,PWRTRNIMP,2056,0.0009
RE1,PWRTRNIMP,2057,0.0009
RE1,PWRTRNIMP,2058,0.0009
RE1,PWRTRNIMP,2059,0.001
RE1,PWRTRNIMP,2060,0.0009
RE1,PWRTRNIMP,2061,0.0009
RE1,PWRTRNIMP,2062,0.0009
RE1,PWRTRNIMP,2063,0.001
RE1,PWRTRNIMP,2064,0.001
RE1,PWRTRNIMP,2065,0.001
RE1,PWRTRNIMP,2066,0.001
RE1,PWRTRNIMP,2067,0.001
RE1,PWRTRNIMP,2068,0.001
RE1,PWRTRNIMP,2069,0.001
RE1,PWRTRNIMP,2070,0.001
RE1,PWRTRN,2026,472.27
RE1,PWRTRN,2027,406.9641
RE1,PWRTRN,2028,461.7323
RE1,PWRTRN,2029,357.3464
RE1,PWRTRN,2030,1087.1026
RE1,PWRTRN,2031,837.1389
RE1,PWRTRN,2032,405.26
RE1,PWRTRN,2033,486.8115
RE1,PWRTRN,2034,1247.7244
RE1,PWRTRN,2035,379.0971
RE1,PWRTRN,2036,376.7475
RE1,PWRTRN,2037,569.3513
RE1,PWRTRN,2038,321.3232
RE1,PWRTRN,2039,268.6892
RE1,PWRTRN,2040,1977.1178
RE1,PWRTRN,2041,138.3466
RE1,PWRTRN,2042,216.5787
RE1,PWRTRN,2043,427.0264
RE1,PWRTRN,2044,216.2161
RE1,PWRTRN,2045,361.4645
RE1,PWRTRN,2046,272.7562
RE1,PWRTRN,2047,272.7589
RE1,PWRTRN,2048,239.3483
RE1,PWRTRN,2049,206.6239
RE1,PWRTRN,2050,25027.111
RE1,PWRTRN,2051,11558.437
RE1,PWRTRN,2052,413.2023
RE1,PWRTRN,2053,416.8693
RE1,PWRTRN,2054,386.9771
RE1,PWRTRN,2055,292.0628
RE1,PWRTRN,2056,429.3782
RE1,PWRTRN,2057,433.1966
RE1,PWRTRN,2058,437.0502
RE1,PWRTRN,2059,592.51
RE1,PWRTRN,2060,135.1745
RE1,PWRTRN,2061,606.9446
RE1,PWRTRN,2062,452.8232
RE1,PWRTRN,2063,456.8579
RE1,PWRTRN,2064,460.9298
RE1,PWRTRN,2065,188.4141
RE1,PWRTRN,2066,127.1263
RE1,PWRTRN,2070,352.2751
RE1,PWRDIST,2027,105.9651
RE1,PWRDIST,2028,219.8468
RE1,PWRDIST,2029,170.6796
RE1,PWRDIST,2030,515.6247
RE1,PWRDIST,2031,397.8053
RE1,PWRDIST,2032,193.8529
RE1,PWRDIST,2033,232.5516
RE1,PWRDIST,2034,592.7291
RE1,PWRDIST,2035,181.9878
RE1,PWRDIST,2036,180.9924
RE1,PWRDIST,2037,272.3287
RE1,PWRDIST,2038,154.9964
RE1,PWRDIST,2039,130.1511
RE1,PWRDIST,2040,940.1623
RE1,PWRDIST,2041,68.7681
RE1,PWRDIST,2042,105.9231
RE1,PWRDIST,2043,205.856
RE1,PWRDIST,2044,105.9172
RE1,PWRDIST,2045,174.9551
RE1,PWRDIST,2046,132.9299
RE1,PWRDIST,2047,133.0154
RE1,PWRDIST,2048,117.2191
RE1,PWRDIST,2049,101.7336
RE1,PWRDIST,2050,11906.956
RE1,PWRDIST,2051,5768.1434
RE1,PWRDIST,2052,196.5279
RE1,PWRDIST,2053,198.272
RE1,PWRDIST,2054,184.0546
RE1,PWRDIST,2055,138.9113
RE1,PWRDIST,2056,204.2215
RE1,PWRDIST,2057,206.0376
RE1,PWRDIST,2058,207.8705
RE1,PWRDIST,2059,281.8105
RE1,PWRDIST,2060,64.2919
RE1,PWRDIST,2061,288.6759
RE1,PWRDIST,2062,215.3725
RE1,PWRDIST,2063,217.2915
RE1,PWRDIST,2064,219.2282
RE1,PWRDIST,2065,89.6138
RE1,PWRDIST,2066,60.464
RE1,PWRDIST,2070,167.5496
RE1,PWRTRNEXP,2015,0.0
RE1,PWRTRNEXP,2016,0.0
RE1,PWRTRNEXP,2017,0.0
RE1,PWRTRNEXP,2018,0.0
RE1,PWRTRNEXP,2019,0.0
RE1,PWRTRNEXP,2020,0.0
RE1,PWRTRNEXP,2021,0.0
RE1,PWRTRNEXP,2022,0.0
RE1,PWRTRNEXP,2023,0.0
RE1,PWRTRNEXP,2024,0.0
RE1,PWRTRNEXP,2025,0.0
RE1,PWRTRNEXP,2026,0.0001
RE1,PWRTRNEXP,2027,0.0
RE1,PWRTRNEXP,2028,0.0
RE1,PWRTRNEXP,2029,0.0001
RE1,PWRTRNEXP,2030,0.0001
RE1,PWRTRNEXP,2031,0.0001
RE1,PWRTRNEXP,2032,0.0
RE1,PWRTRNEXP,2033,0.0
RE1,PWRTRNEXP,2034,0.0
RE1,PWRTRNEXP,2035,0.0
RE1,PWRTRNEXP,2036,0.0
RE1,PWRTRNEXP,2037,0.0
RE1,PWRTRNEXP,2038,0.0
RE1,PWRTRNEXP,2039,0.0
RE1,PWRTRNEXP,2040,0.0001
RE1,PWRTRNEXP,2041,0.0001
RE1,PWRTRNEXP,2042,0.0001
RE1,PWRTRNEXP,2043,0.0001
RE1,PWRTRNEXP,2044,0.0001
RE1,PWRTRNEXP,2045,0.0001
RE1,PWRTRNEXP,2046,0.0001
RE1,PWRTRNEXP,2047,0.0001
RE1,PWRTRNEXP,2048,0.0001
RE1,PWRTRNEXP,2049,0.0001
RE1,PWRTRNEXP,2050,0.0001
RE1,PWRTRNEXP,2051,0.0001
RE1,PWRTRNEXP,2052,0.0001
RE1,PWRTRNEXP,2053,0.0001
RE1,PWRTRNEXP,2054,0.0001
RE1,PWRTRNEXP,2055,0.0004
RE1,PWRTRNEXP,2056,0.0004
RE1,PWRTRNEXP,2057,0.0004
RE1,PWRTRNEXP,2058,0.0004
RE1,PWRTRNEXP,2059,0.0004
RE1,PWRTRNEXP,2060,0.0003
RE1,PWRTRNEXP,2061,0.0004
RE1,PWRTRNEXP,2062,0.0004
RE1,PWRTRNEXP,2063,0.0004
RE1,PWRTRNEXP,2064,0.0004
RE1,PWRTRNEXP,2065,0.0004
RE1,PWRTRNEXP,2066,0.0002
RE1,PWRTRNEXP,2067,0.0001
RE1,PWRTRNEXP,2068,0.0003
RE1,PWRTRNEXP,2069,0.0001
RE1,PWRTRNEXP,2070,0.0001
RE1,DEMTRAEVC,2024,4946.8048
RE1,DEMTRAEVC,2025,80.6846
RE1,DEMTRAEVC,2026,89.8661
RE1,DEMTRAEVC,2027,89.8512
RE1,DEMTRAEVC,2028,89.837
RE1,DEMTRAEVC,2029,89.8237
RE1,DEMTRAEVC,2030,89.811
RE1,DEMTRAEVC,2031,875.4055
RE1,DEMTRAEVC,2032,360.5822
RE1,DEMTRAEVC,2033,498.6455
RE1,DEMTRAEVC,2034,1662.2411
RE1,DEMTRAEVC,2035,362.0507
RE1,DEMTRAEVC,2036,319.1199
RE1,DEMTRAEVC,2037,611.4046
RE1,DEMTRAEVC,2038,207.1592
RE1,DEMTRAEVC,2039,115.9762
RE1,DEMTRAEVC,2040,137.323
RE1,DEMTRAEVC,2041,88.9795
RE1,DEMTRAEVC,2042,110.3302
RE1,DEMTRAEVC,2043,110.3195
RE1,DEMTRAEVC,2044,110.3092
RE1,DEMTRAEVC,2045,110.2992
RE1,DEMTRAEVC,2046,86.2449
RE1,DEMTRAEVC,2047,86.2404
RE1,DEMTRAEVC,2048,86.2361
RE1,DEMTRAEVC,2049,86.2318
RE1,DEMTRAEVC,2050,38836.236
RE1,DEMTRAEVC,2051,527.9517
RE1,DEMTRAEVC,2052,389.9459
RE1,DEMTRAEVC,2053,393.0008
RE1,DEMTRAEVC,2054,381.5728
RE1,DEMTRAEVC,2055,391.6884
RE1,DEMTRAEVC,2056,403.1873
RE1,DEMTRAEVC,2057,406.3471
RE1,DEMTRAEVC,2058,409.532
RE1,DEMTRAEVC,2059,423.1302
RE1,DEMTRAEVC,2060,386.0142
RE1,DEMTRAEVC,2061,438.8149
RE1,DEMTRAEVC,2062,422.5266
RE1,DEMTRAEVC,2063,425.84
RE1,DEMTRAEVC,2064,429.1797
RE1,DEMTRAEVC,2068,19.2538
RE1,DEMTRAEVC,2069,428.764
RE1,DEMTRAEVC,2070,660.3383
RE1,DEMTRAMCYELC,2024,15759.78
RE1,DEMTRAMCYELC,2025,230.5345
RE1,DEMTRAMCYELC,2026,227.2362
RE1,DEMTRAMCYELC,2027,197.6713
RE1,DEMTRAMCYELC,2028,168.1178
RE1,DEMTRAMCYELC,2029,138.5748
RE1,DEMTRAMCYELC,2030,109.0414
RE1,DEMTRAMCYELC,2031,775.1708
RE1,DEMTRAMCYELC,2032,200.8001
RE1,DEMTRAMCYELC,2033,113.8188
RE1,DEMTRAMCYELC,2034,0.0003
RE1,DEMTRAMCYELC,2035,0.0001
RE1,DEMTRAMCYELC,2036,0.0001
RE1,DEMTRAMCYELC,2037,0.0001
RE1,DEMTRAMCYELC,2038,0.0
RE1,DEMTRAMCYELC,2039,0.0009
RE1,DEMTRAMCYELC,2040,0.0
RE1,DEMTRAMCYELC,2041,0.0
RE1,DEMTRAMCYELC,2042,0.0
RE1,DEMTRAMCYELC,2043,0.0
RE1,DEMTRAMCYELC,2044,0.0
RE1,DEMTRAMCYELC,2045,0.0
RE1,DEMTRAMCYELC,2046,0.0002
RE1,DEMTRAMCYELC,2047,0.0001
RE1,DEMTRAMCYELC,2048,0.0001
RE1,DEMTRAMCYELC,2049,0.0003
RE1,DEMTRAMCYELC,2050,0.0002
RE1,DEMTRAMCYELC,2051,0.0001
RE1,DEMTRAMCYELC,2052,0.0002
RE1,DEMTRAMCYELC,2054,0.0009
RE1,DEMTRAMCYELC,2055,0.0001
RE1,DEMTRAMCYELC,2056,0.0001
RE1,DEMTRAMCYELC,2057,0.0
RE1,DEMTRAMCYELC,2058,0.0001
RE1,DEMTRAMCYELC,2059,0.0
RE1,DEMTRAMCYELC,2060,0.0
RE1,DEMTRAMCYELC,2061,0.0002
RE1,DEMTRAMCYELC,2062,0.0001
RE1,DEMTRAMCYELC,2063,0.0002
RE1,DEMTRAMCYELC,2064,0.0002
RE1,DEMTRAMCYELC,2065,0.0003
RE1,DEMTRAMCYELC,2066,0.0
RE1,DEMTRAMCYELC,2067,0.0001
RE1,DEMTRAMCYELC,2068,0.0
RE1,DEMTRAMCYELC,2069,0.0009
RE1,DEMTRAMCYELC,2070,0.0001
RE1,DEMTRACARELC,2050,0.0046
RE1,DEMTRACARELC,2051,0.0001
RE1,DEMTRACARELC,2052,0.0
RE1,DEMTRACARELC,2053,0.0001
RE1,DEMTRACARELC,2054,0.0
RE1,DEMTRACARELC,2055,0.0
RE1,DEMTRACARELC,2056,0.0
RE1,DEMTRACARELC,2057,0.0001
RE1,DEMTRACARELC,2058,0.0
RE1,DEMTRACARELC,2059,0.0
RE1,DEMTRACARELC,2060,0.0001
