r,t,y,CapitalInvestment
RE1,DEMCOMELC,2041,0.0
RE1,DEMCOMELC,2042,0.0
RE1,DEMCOMELC,2043,0.0
RE1,DEMCOMELC,2044,0.0003
RE1,DEMCOMELC,2045,0.0006
RE1,DEMCOMELC,2046,0.0
RE1,DEMCOMELC,2047,0.0001
RE1,DEMCOMELC,2048,0.0001
RE1,DEMCOMELC,2049,0.0001
RE1,DEMCOMELC,2050,0.0001
RE1,DEMCOMELC,2051,0.0001
RE1,DEMCOMELC,2052,0.0001
RE1,DEMCOMELC,2053,0.0001
RE1,DEMCOMELC,2054,0.0004
RE1,DEMCOMELC,2055,0.0004
RE1,DEMCOMELC,2065,0.0001
RE1,DEMCOMELC,2066,0.0
RE1,DEMCOMELC,2067,0.0
RE1,DEMCOMELC,2068,0.0
RE1,DEMCOMELC,2070,0.0001
RE1,COMENEFFGD,2025,30.9402
RE1,COMENEFFGD,2026,30.9402
RE1,COMENEFFGD,2027,30.9402
RE1,COMENEFFGD,2028,30.9402
RE1,COMENEFFGD,2029,30.9402
RE1,COMENEFFGD,2030,30.9402
RE1,COMENEFFGD,2031,30.9402
RE1,COMENEFFGD,2032,30.9402
RE1,COMENEFFGD,2033,30.9402
RE1,COMENEFFGD,2034,30.9402
RE1,COMENEFFGD,2035,30.9402
RE1,COMENEFFGD,2036,30.9402
RE1,COMENEFFGD,2037,30.9402
RE1,COMENEFFGD,2038,30.9402
RE1,COMENEFFGD,2039,30.9402
RE1,COMENEFFGD,2040,61.8804
RE1,COMENEFFGD,2041,61.8804
RE1,COMENEFFGD,2042,61.8804
RE1,COMENEFFGD,2043,61.8804
RE1,COMENEFFGD,2044,61.8804
RE1,COMENEFFGD,2045,61.8804
RE1,COMENEFFGD,2056,0.0
RE1,COMENEFFGD,2059,-0.0
RE1,COMENEFFGD,2061,-0.0001
RE1,COMENEFFGD,2063,0.0001
RE1,COMENEFFGD,2065,0.0
RE1,COMENEFFGD,2068,-0.0
RE1,COMENEFFDP,2025,61.8739
RE1,COMENEFFDP,2026,61.8739
RE1,COMENEFFDP,2027,61.8739
RE1,COMENEFFDP,2028,61.8739
RE1,COMENEFFDP,2029,61.8739
RE1,COMENEFFDP,2030,61.8739
RE1,COMENEFFDP,2031,61.8739
RE1,COMENEFFDP,2032,61.8739
RE1,COMENEFFDP,2033,61.8739
RE1,COMENEFFDP,2034,61.8739
RE1,COMENEFFDP,2035,61.8739
RE1,COMENEFFDP,2036,61.8739
RE1,COMENEFFDP,2037,61.8739
RE1,COMENEFFDP,2038,61.8739
RE1,COMENEFFDP,2039,61.8739
RE1,COMENEFFDP,2040,123.7479
RE1,COMENEFFDP,2041,123.7479
RE1,COMENEFFDP,2042,123.7479
RE1,COMENEFFDP,2043,123.7479
RE1,COMENEFFDP,2044,123.7479
RE1,COMENEFFDP,2045,123.7479
RE1,COMENEFFDP,2046,123.7479
RE1,COMENEFFDP,2055,1403.7782
RE1,COMENEFFDP,2056,566.045
RE1,COMENEFFDP,2057,567.3839
RE1,COMENEFFDP,2058,568.7377
RE1,COMENEFFDP,2059,940.1145
RE1,COMENEFFDP,2060,799.7654
RE1,COMENEFFDP,2062,4790.3258
RE1,COMENEFFDP,2064,459.1229
RE1,COMENEFFDP,2065,2256.3487
RE1,COMENEFFDP,2066,688.1666
RE1,COMENEFFDP,2067,690.8677
RE1,COMENEFFDP,2068,693.5989
RE1,COMENEFFDP,2069,1211.6351
RE1,DEMCOMHEOIL,2051,-0.0
RE1,DEMCOMHEOIL,2052,-0.0
RE1,DEMCOMHEOIL,2053,0.0
RE1,DEMCOMHEOIL,2062,-0.0
RE1,DEMCOMHEOIL,2063,0.0
RE1,DEMCOMHEOIL,2065,-0.0
RE1,DEMCOMHEOIL,2067,0.0
RE1,DEMCOMHEOIL,2068,0.0
RE1,DEMCOMHEBIO,2015,436.8738
RE1,DEMCOMHEBIO,2022,11.2746
RE1,DEMCOMHEBIO,2023,11.2711
RE1,DEMCOMHEBIO,2024,11.2661
RE1,DEMCOMHEBIO,2025,11.2627
RE1,DEMCOMHEBIO,2026,11.2576
RE1,DEMCOMHEBIO,2027,11.2542
RE1,DEMCOMHEBIO,2028,11.2492
RE1,DEMCOMHEBIO,2029,11.2438
RE1,DEMCOMHEBIO,2030,445.818
RE1,DEMCOMHEBIO,2031,11.2347
RE1,DEMCOMHEBIO,2032,11.2287
RE1,DEMCOMHEBIO,2033,11.2228
RE1,DEMCOMHEBIO,2034,11.2184
RE1,DEMCOMHEBIO,2035,11.2121
RE1,DEMCOMHEBIO,2036,11.2058
RE1,DEMCOMHEBIO,2037,22.3991
RE1,DEMCOMHEBIO,2038,22.3865
RE1,DEMCOMHEBIO,2039,22.374
RE1,DEMCOMHEBIO,2040,22.3608
RE1,DEMCOMHEBIO,2041,22.3457
RE1,DEMCOMHEBIO,2042,22.3294
RE1,DEMCOMHEBIO,2043,22.3162
RE1,DEMCOMHEBIO,2044,22.2992
RE1,DEMCOMHEBIO,2045,453.1366
RE1,DEMCOMHEBIO,2046,22.2678
RE1,DEMCOMHEBIO,2047,22.2534
RE1,DEMCOMHEBIO,2048,22.2352
RE1,DEMCOMHEBIO,2049,22.2163
RE1,DEMCOMHEBIO,2050,22.2
RE1,DEMCOMHEBIO,2051,11.0893
RE1,DEMCOMHEBIO,2052,22.1604
RE1,DEMCOMHEBIO,2053,22.141
RE1,DEMCOMHEBIO,2054,22.1215
RE1,DEMCOMHEBIO,2055,22.0976
RE1,DEMCOMHEBIO,2056,22.0769
RE1,DEMCOMHEBIO,2057,22.0561
RE1,DEMCOMHEBIO,2058,22.031
RE1,DEMCOMHEBIO,2059,22.0084
RE1,DEMCOMHEBIO,2060,447.0323
RE1,DEMCOMHEBIO,2061,21.9651
RE1,DEMCOMHEBIO,2062,21.9544
RE1,DEMCOMHEBIO,2063,21.9425
RE1,DEMCOMHEBIO,2064,21.9337
RE1,DEMCOMHEBIO,2065,21.9318
RE1,DEMCOMHEBIO,2066,10.9634
RE1,DEMCOMHEBIO,2067,21.923
RE1,DEMCOMHEBIO,2068,21.9211
RE1,DEMCOMHEBIO,2069,21.9174
RE1,DEMCOMHEBIO,2070,21.9174
RE1,DEMCOMHEEL,2053,-0.0
RE1,DEMCOMHEEL,2057,0.0
RE1,DEMCOMHEEL,2062,-0.0
RE1,DEMCOMHEEL,2063,0.0
RE1,BSTOPINDELC,2015,26085387.0
RE1,BSTOPINDELC,2024,13427304.0
RE1,BSTOPRESELC,2024,164602260.0
RE1,BSTOPCOMELC,2022,128230650.0
RE1,BSTOPCOMELC,2023,153130110.0
RE1,DEMINDHECOA,2015,10275.644
RE1,DEMINDHECOA,2022,252.372
RE1,DEMINDHECOA,2023,252.372
RE1,DEMINDHECOA,2024,252.372
RE1,DEMINDHECOA,2025,252.372
RE1,DEMINDHECOA,2026,252.372
RE1,DEMINDHECOA,2027,252.372
RE1,DEMINDHECOA,2028,252.372
RE1,DEMINDHECOA,2029,252.372
RE1,DEMINDHECOA,2030,10528.016
RE1,DEMINDHECOA,2031,252.372
RE1,DEMINDHECOA,2032,252.372
RE1,DEMINDHECOA,2033,252.372
RE1,DEMINDHECOA,2034,252.372
RE1,DEMINDHECOA,2035,252.372
RE1,DEMINDHECOA,2036,252.372
RE1,DEMINDHECOA,2037,504.7439
RE1,DEMINDHECOA,2038,504.7439
RE1,DEMINDHECOA,2039,504.7439
RE1,DEMINDHECOA,2040,504.7439
RE1,DEMINDHECOA,2041,504.7439
RE1,DEMINDHECOA,2042,504.7439
RE1,DEMINDHECOA,2043,504.7439
RE1,DEMINDHECOA,2044,504.7439
RE1,DEMINDHECOA,2045,10780.388
RE1,DEMINDHECOA,2046,504.7439
RE1,DEMINDHECOA,2047,504.7439
RE1,DEMINDHECOA,2048,504.7439
RE1,DEMINDHECOA,2049,504.7439
RE1,DEMINDHECOA,2050,504.7438
RE1,DEMINDHECOA,2051,252.3721
RE1,DEMINDHECOA,2052,504.7439
RE1,DEMINDHECOA,2053,504.7439
RE1,DEMINDHECOA,2054,504.7441
RE1,DEMINDHECOA,2055,504.744
RE1,DEMINDHECOA,2056,504.7439
RE1,DEMINDHECOA,2057,504.7439
RE1,DEMINDHECOA,2058,504.7439
RE1,DEMINDHECOA,2059,504.7439
RE1,DEMINDHECOA,2060,10780.388
RE1,DEMINDHECOA,2061,504.7439
RE1,DEMINDHECOA,2062,504.744
RE1,DEMINDHECOA,2063,504.744
RE1,DEMINDHECOA,2064,504.7438
RE1,DEMINDHECOA,2065,504.7438
RE1,DEMINDHECOA,2066,252.372
RE1,DEMINDHECOA,2067,504.7438
RE1,DEMINDHECOA,2068,504.744
RE1,DEMINDHECOA,2069,504.7439
