r,t,y,TotalCapacityAnnual
RE1,DEMRESCKNOIL,2040,21.1613
RE1,DEMRESCKNOIL,2041,21.1613
RE1,DEMRESCKNOIL,2042,21.1613
RE1,DEMRESCKNOIL,2043,21.1613
RE1,DEMRESCKNOIL,2044,21.1613
RE1,DEMRESCKNOIL,2045,21.1613
RE1,DEMRESCKNOIL,2046,21.1613
RE1,DEMRESCKNOIL,2047,21.1613
RE1,DEMRESCKNOIL,2048,21.1613
RE1,DEMRESCKNOIL,2049,21.1613
RE1,DEMRESCKNOIL,2050,21.1613
RE1,DEMRESCKNOIL,2051,18.1601
RE1,DEMRESCKNOIL,2052,14.5385
RE1,DEMRESCKNOIL,2053,10.9159
RE1,DEMRESCKNOIL,2054,7.2924
RE1,DEMRESCKNOIL,2055,7.2924
RE1,DEMRESCKNOIL,2056,0.0
RE1,DEMRESCKNOIL,2057,0.0
RE1,DEMRESCKNOIL,2058,0.0
RE1,DEMRESCKNOIL,2059,0.0
RE1,DEMRESCKNOIL,2060,0.0
RE1,DEMRESCKNOIL,2061,0.0
RE1,DEMRESCKNOIL,2062,0.0
RE1,DEMRESCKNOIL,2063,0.0
RE1,DEMRESCKNOIL,2064,0.0
RE1,DEMRESCKNOIL,2065,0.0001
RE1,DEMRESCKNOIL,2066,0.0001
RE1,DEMRESCKNOIL,2067,0.0001
RE1,DEMRESCKNOIL,2068,0.0001
RE1,DEMRESCKNOIL,2069,0.0001
RE1,DEMRESCKNOIL,2070,0.0001
RE1,DEMRESCKNBIO,2015,55.4578
RE1,DEMRESCKNBIO,2016,52.7201
RE1,DEMRESCKNBIO,2017,53.4964
RE1,DEMRESCKNBIO,2018,55.4143
RE1,DEMRESCKNBIO,2019,52.6436
RE1,DEMRESCKNBIO,2020,49.8729
RE1,DEMRESCKNBIO,2021,47.1022
RE1,DEMRESCKNBIO,2022,44.3314
RE1,DEMRESCKNBIO,2023,41.5607
RE1,DEMRESCKNBIO,2024,38.79
RE1,DEMRESCKNBIO,2025,36.0193
RE1,DEMRESCKNBIO,2026,33.2486
RE1,DEMRESCKNBIO,2027,30.4779
RE1,DEMRESCKNBIO,2028,27.7072
RE1,DEMRESCKNBIO,2029,24.9364
RE1,DEMRESCKNBIO,2030,23.0728
RE1,DEMRESCKNBIO,2031,23.4133
RE1,DEMRESCKNBIO,2032,23.7528
RE1,DEMRESCKNBIO,2033,24.0913
RE1,DEMRESCKNBIO,2034,24.4289
RE1,DEMRESCKNBIO,2035,24.7656
RE1,DEMRESCKNBIO,2036,25.0587
RE1,DEMRESCKNBIO,2037,25.3512
RE1,DEMRESCKNBIO,2038,25.6433
RE1,DEMRESCKNBIO,2039,25.9349
RE1,DEMRESCKNBIO,2040,26.226
RE1,DEMRESCKNBIO,2041,26.5167
RE1,DEMRESCKNBIO,2042,26.8071
RE1,DEMRESCKNBIO,2043,27.0971
RE1,DEMRESCKNBIO,2044,27.3869
RE1,DEMRESCKNBIO,2045,27.6764
RE1,DEMRESCKNBIO,2046,27.8957
RE1,DEMRESCKNBIO,2047,28.1149
RE1,DEMRESCKNBIO,2048,28.334
RE1,DEMRESCKNBIO,2049,28.553
RE1,DEMRESCKNBIO,2050,28.7718
RE1,DEMRESCKNBIO,2051,28.9961
RE1,DEMRESCKNBIO,2052,29.2221
RE1,DEMRESCKNBIO,2053,29.4498
RE1,DEMRESCKNBIO,2054,29.6794
RE1,DEMRESCKNBIO,2055,29.9107
RE1,DEMRESCKNBIO,2056,30.1438
RE1,DEMRESCKNBIO,2057,30.3788
RE1,DEMRESCKNBIO,2058,30.6155
RE1,DEMRESCKNBIO,2059,30.8541
RE1,DEMRESCKNBIO,2060,31.0946
RE1,DEMRESCKNBIO,2061,31.337
RE1,DEMRESCKNBIO,2062,31.5812
RE1,DEMRESCKNBIO,2063,31.8274
RE1,DEMRESCKNBIO,2064,32.0754
RE1,DEMRESCKNBIO,2065,32.3254
RE1,DEMRESCKNBIO,2066,32.5774
RE1,DEMRESCKNBIO,2067,32.8313
RE1,DEMRESCKNBIO,2068,33.0872
RE1,DEMRESCKNBIO,2069,33.345
RE1,DEMRESCKNBIO,2070,33.6049
RE1,DEMRESHEBIO,2015,2.5184
RE1,DEMRESHEBIO,2016,2.5184
RE1,DEMRESHEBIO,2017,2.5184
RE1,DEMRESHEBIO,2018,2.5184
RE1,DEMRESHEBIO,2019,2.5184
RE1,DEMRESHEBIO,2020,2.5184
RE1,DEMRESHEBIO,2021,2.5184
RE1,DEMRESHEBIO,2022,2.5835
RE1,DEMRESHEBIO,2023,2.6486
RE1,DEMRESHEBIO,2024,2.7138
RE1,DEMRESHEBIO,2025,2.7789
RE1,DEMRESHEBIO,2026,2.844
RE1,DEMRESHEBIO,2027,2.9092
RE1,DEMRESHEBIO,2028,2.9743
RE1,DEMRESHEBIO,2029,3.0394
RE1,DEMRESHEBIO,2030,3.1045
RE1,DEMRESHEBIO,2031,3.1697
RE1,DEMRESHEBIO,2032,3.2348
RE1,DEMRESHEBIO,2033,3.2999
RE1,DEMRESHEBIO,2034,3.3651
RE1,DEMRESHEBIO,2035,3.4302
RE1,DEMRESHEBIO,2036,3.4953
RE1,DEMRESHEBIO,2037,3.5605
RE1,DEMRESHEBIO,2038,3.6256
RE1,DEMRESHEBIO,2039,3.6907
RE1,DEMRESHEBIO,2040,3.7558
RE1,DEMRESHEBIO,2041,3.821
RE1,DEMRESHEBIO,2042,3.8861
RE1,DEMRESHEBIO,2043,3.9512
RE1,DEMRESHEBIO,2044,4.0164
RE1,DEMRESHEBIO,2045,4.0815
RE1,DEMRESHEBIO,2046,4.1466
RE1,DEMRESHEBIO,2047,4.2118
RE1,DEMRESHEBIO,2048,4.2769
RE1,DEMRESHEBIO,2049,4.342
RE1,DEMRESHEBIO,2050,4.4071
RE1,DEMRESHEBIO,2051,4.4071
RE1,DEMRESHEBIO,2052,4.4071
RE1,DEMRESHEBIO,2053,4.4071
RE1,DEMRESHEBIO,2054,4.4071
RE1,DEMRESHEBIO,2055,4.4071
RE1,DEMRESHEBIO,2056,4.4071
RE1,DEMRESHEBIO,2057,4.4071
RE1,DEMRESHEBIO,2058,4.4071
RE1,DEMRESHEBIO,2059,4.4071
RE1,DEMRESHEBIO,2060,4.4071
RE1,DEMRESHEBIO,2061,4.4071
RE1,DEMRESHEBIO,2062,4.4071
RE1,DEMRESHEBIO,2063,4.4071
RE1,DEMRESHEBIO,2064,4.4071
RE1,DEMRESHEBIO,2065,4.4071
RE1,DEMRESHEBIO,2066,4.4071
RE1,DEMRESHEBIO,2067,4.4071
RE1,DEMRESHEBIO,2068,4.4071
RE1,DEMRESHEBIO,2069,4.4071
RE1,DEMRESHEBIO,2070,4.4071
RE1,DEMRESHEOIL,2036,-0.0
RE1,DEMRESHEOIL,2037,-0.0
RE1,DEMRESHEOIL,2051,0.0
RE1,DEMRESHEOIL,2052,0.0
RE1,DEMRESHEOIL,2053,0.0
RE1,DEMRESHEOIL,2056,-0.0
RE1,DEMRESHEOIL,2057,-0.0
RE1,DEMRESHEOIL,2058,-0.0
RE1,DEMRESHEOIL,2059,-0.0
RE1,DEMRESHEOIL,2060,-0.0
RE1,DEMRESHEOIL,2061,-0.0
RE1,DEMRESHEOIL,2062,-0.0
RE1,DEMRESHEOIL,2067,-0.0
RE1,DEMRESHEOIL,2068,-0.0
RE1,DEMRESHEEL,2060,-0.0
RE1,DEMRESHEEL,2061,-0.0
RE1,DEMRESHEEL,2062,-0.0
RE1,DEMCOMELC,2015,5.2456
RE1,DEMCOMELC,2016,5.2456
RE1,DEMCOMELC,2017,5.2456
RE1,DEMCOMELC,2018,5.2456
RE1,DEMCOMELC,2019,5.2456
RE1,DEMCOMELC,2020,5.2456
RE1,DEMCOMELC,2021,5.2456
RE1,DEMCOMELC,2022,5.2456
RE1,DEMCOMELC,2023,5.2456
RE1,DEMCOMELC,2024,8.1793
RE1,DEMCOMELC,2025,8.2412
RE1,DEMCOMELC,2026,8.3209
RE1,DEMCOMELC,2027,8.4007
RE1,DEMCOMELC,2028,8.4804
RE1,DEMCOMELC,2029,8.5601
RE1,DEMCOMELC,2030,8.6398
RE1,DEMCOMELC,2031,8.7537
RE1,DEMCOMELC,2032,8.8676
RE1,DEMCOMELC,2033,8.9814
RE1,DEMCOMELC,2034,9.0953
RE1,DEMCOMELC,2035,9.3682
RE1,DEMCOMELC,2036,9.5879
RE1,DEMCOMELC,2037,9.8076
RE1,DEMCOMELC,2038,10.0273
RE1,DEMCOMELC,2039,10.247
RE1,DEMCOMELC,2040,10.3076
RE1,DEMCOMELC,2041,10.3637
RE1,DEMCOMELC,2042,10.4198
RE1,DEMCOMELC,2043,10.476
RE1,DEMCOMELC,2044,10.5321
RE1,DEMCOMELC,2045,10.5882
RE1,DEMCOMELC,2046,10.7282
RE1,DEMCOMELC,2047,11.0371
RE1,DEMCOMELC,2048,11.3459
RE1,DEMCOMELC,2049,11.6547
RE1,DEMCOMELC,2050,12.1225
RE1,DEMCOMELC,2051,12.5954
RE1,DEMCOMELC,2052,13.07
RE1,DEMCOMELC,2053,13.5464
RE1,DEMCOMELC,2054,14.0245
RE1,DEMCOMELC,2055,12.5901
RE1,DEMCOMELC,2056,12.1506
RE1,DEMCOMELC,2057,11.5424
RE1,DEMCOMELC,2058,10.9341
RE1,DEMCOMELC,2059,10.3259
RE1,DEMCOMELC,2060,9.7177
RE1,DEMCOMELC,2061,9.0748
RE1,DEMCOMELC,2062,8.4302
RE1,DEMCOMELC,2063,7.7839
RE1,DEMCOMELC,2064,4.2021
RE1,DEMCOMELC,2065,1.4651
RE1,DEMCOMELC,2066,1.4815
RE1,DEMCOMELC,2067,1.498
RE1,DEMCOMELC,2068,1.5147
RE1,DEMCOMELC,2069,1.5147
RE1,DEMCOMELC,2070,2.6153
RE1,COMENEFFGD,2025,0.0649
RE1,COMENEFFGD,2026,0.1298
RE1,COMENEFFGD,2027,0.1947
RE1,COMENEFFGD,2028,0.2596
RE1,COMENEFFGD,2029,0.3245
RE1,COMENEFFGD,2030,0.3894
RE1,COMENEFFGD,2031,0.4543
RE1,COMENEFFGD,2032,0.5192
RE1,COMENEFFGD,2033,0.5841
RE1,COMENEFFGD,2034,0.649
RE1,COMENEFFGD,2035,0.649
RE1,COMENEFFGD,2036,0.649
RE1,COMENEFFGD,2037,0.649
RE1,COMENEFFGD,2038,0.649
RE1,COMENEFFGD,2039,0.649
RE1,COMENEFFGD,2040,0.714
RE1,COMENEFFGD,2041,0.7789
RE1,COMENEFFGD,2042,0.8438
RE1,COMENEFFGD,2043,0.9087
RE1,COMENEFFGD,2044,0.9736
RE1,COMENEFFGD,2045,1.0385
RE1,COMENEFFGD,2046,0.9736
RE1,COMENEFFGD,2047,0.9087
RE1,COMENEFFGD,2048,0.8438
RE1,COMENEFFGD,2049,0.7789
RE1,COMENEFFGD,2050,0.649
RE1,COMENEFFGD,2051,0.5192
RE1,COMENEFFGD,2052,0.3894
RE1,COMENEFFGD,2053,0.2596
RE1,COMENEFFGD,2054,0.1298
RE1,COMENEFFGD,2061,-0.0
RE1,COMENEFFGD,2062,-0.0
RE1,COMENEFFDP,2025,0.0649
RE1,COMENEFFDP,2026,0.1298
RE1,COMENEFFDP,2027,0.1947
RE1,COMENEFFDP,2028,0.2596
RE1,COMENEFFDP,2029,0.3245
RE1,COMENEFFDP,2030,0.3894
RE1,COMENEFFDP,2031,0.4543
RE1,COMENEFFDP,2032,0.5192
RE1,COMENEFFDP,2033,0.5841
RE1,COMENEFFDP,2034,0.649
RE1,COMENEFFDP,2035,0.649
RE1,COMENEFFDP,2036,0.649
RE1,COMENEFFDP,2037,0.649
RE1,COMENEFFDP,2038,0.649
RE1,COMENEFFDP,2039,0.649
RE1,COMENEFFDP,2040,0.714
RE1,COMENEFFDP,2041,0.7789
RE1,COMENEFFDP,2042,0.8438
RE1,COMENEFFDP,2043,0.9087
RE1,COMENEFFDP,2044,0.9736
RE1,COMENEFFDP,2045,1.0385
RE1,COMENEFFDP,2046,1.1034
RE1,COMENEFFDP,2047,1.0385
RE1,COMENEFFDP,2048,0.9736
RE1,COMENEFFDP,2049,0.9087
RE1,COMENEFFDP,2050,0.7789
RE1,COMENEFFDP,2051,0.649
RE1,COMENEFFDP,2052,0.5192
RE1,COMENEFFDP,2053,0.3894
RE1,COMENEFFDP,2054,0.2596
RE1,COMENEFFDP,2055,1.6024
RE1,COMENEFFDP,2056,2.0663
RE1,COMENEFFDP,2057,2.6615
RE1,COMENEFFDP,2058,3.2581
RE1,COMENEFFDP,2059,4.2443
RE1,COMENEFFDP,2060,5.0832
RE1,COMENEFFDP,2061,5.0832
RE1,COMENEFFDP,2062,10.1082
RE1,COMENEFFDP,2063,10.1082
RE1,COMENEFFDP,2064,10.5898
RE1,COMENEFFDP,2065,11.4842
RE1,COMENEFFDP,2066,11.6123
RE1,COMENEFFDP,2067,11.7418
RE1,COMENEFFDP,2068,11.8728
RE1,COMENEFFDP,2069,12.1576
RE1,COMENEFFDP,2070,11.3186
RE1,DEMCOMHEOIL,2062,-0.0
RE1,DEMCOMHEOIL,2065,-0.0
RE1,DEMCOMHEOIL,2066,-0.0
RE1,DEMCOMHEBIO,2015,1.2142
RE1,DEMCOMHEBIO,2016,1.2142
RE1,DEMCOMHEBIO,2017,1.2142
RE1,DEMCOMHEBIO,2018,1.2142
RE1,DEMCOMHEBIO,2019,1.2142
RE1,DEMCOMHEBIO,2020,1.2142
RE1,DEMCOMHEBIO,2021,1.2142
RE1,DEMCOMHEBIO,2022,1.2456
RE1,DEMCOMHEBIO,2023,1.2771
RE1,DEMCOMHEBIO,2024,1.3085
RE1,DEMCOMHEBIO,2025,1.3399
RE1,DEMCOMHEBIO,2026,1.3713
RE1,DEMCOMHEBIO,2027,1.4027
RE1,DEMCOMHEBIO,2028,1.4341
RE1,DEMCOMHEBIO,2029,1.4655
RE1,DEMCOMHEBIO,2030,1.4969
RE1,DEMCOMHEBIO,2031,1.5283
RE1,DEMCOMHEBIO,2032,1.5597
RE1,DEMCOMHEBIO,2033,1.5911
RE1,DEMCOMHEBIO,2034,1.6225
RE1,DEMCOMHEBIO,2035,1.6539
RE1,DEMCOMHEBIO,2036,1.6853
RE1,DEMCOMHEBIO,2037,1.7167
RE1,DEMCOMHEBIO,2038,1.7481
RE1,DEMCOMHEBIO,2039,1.7795
RE1,DEMCOMHEBIO,2040,1.8109
RE1,DEMCOMHEBIO,2041,1.8423
RE1,DEMCOMHEBIO,2042,1.8737
RE1,DEMCOMHEBIO,2043,1.9051
RE1,DEMCOMHEBIO,2044,1.9365
RE1,DEMCOMHEBIO,2045,1.9679
RE1,DEMCOMHEBIO,2046,1.9993
RE1,DEMCOMHEBIO,2047,2.0307
RE1,DEMCOMHEBIO,2048,2.0621
RE1,DEMCOMHEBIO,2049,2.0935
RE1,DEMCOMHEBIO,2050,2.1249
RE1,DEMCOMHEBIO,2051,2.1249
RE1,DEMCOMHEBIO,2052,2.1249
RE1,DEMCOMHEBIO,2053,2.1249
RE1,DEMCOMHEBIO,2054,2.1249
RE1,DEMCOMHEBIO,2055,2.1249
RE1,DEMCOMHEBIO,2056,2.1249
RE1,DEMCOMHEBIO,2057,2.1249
RE1,DEMCOMHEBIO,2058,2.1249
RE1,DEMCOMHEBIO,2059,2.1249
RE1,DEMCOMHEBIO,2060,2.1249
RE1,DEMCOMHEBIO,2061,2.1249
RE1,DEMCOMHEBIO,2062,2.1249
RE1,DEMCOMHEBIO,2063,2.1249
RE1,DEMCOMHEBIO,2064,2.1249
RE1,DEMCOMHEBIO,2065,2.1249
RE1,DEMCOMHEBIO,2066,2.1249
RE1,DEMCOMHEBIO,2067,2.1249
RE1,DEMCOMHEBIO,2068,2.1249
RE1,DEMCOMHEBIO,2069,2.1249
RE1,DEMCOMHEBIO,2070,2.1249
RE1,BSTOPINDELC,2015,26.0854
RE1,BSTOPINDELC,2024,13.4273
RE1,BSTOPRESELC,2024,164.6024
RE1,BSTOPCOMELC,2022,128.2308
RE1,BSTOPCOMELC,2023,153.1303
RE1,DEMINDHECOA,2015,22.988
RE1,DEMINDHECOA,2016,22.988
RE1,DEMINDHECOA,2017,22.988
RE1,DEMINDHECOA,2018,22.988
RE1,DEMINDHECOA,2019,22.988
RE1,DEMINDHECOA,2020,22.988
RE1,DEMINDHECOA,2021,22.988
RE1,DEMINDHECOA,2022,23.5526
RE1,DEMINDHECOA,2023,24.1172
RE1,DEMINDHECOA,2024,24.6818
RE1,DEMINDHECOA,2025,25.2464
RE1,DEMINDHECOA,2026,25.811
RE1,DEMINDHECOA,2027,26.3756
RE1,DEMINDHECOA,2028,26.9402
RE1,DEMINDHECOA,2029,27.5047
RE1,DEMINDHECOA,2030,28.0693
RE1,DEMINDHECOA,2031,28.6339
RE1,DEMINDHECOA,2032,29.1985
RE1,DEMINDHECOA,2033,29.7631
RE1,DEMINDHECOA,2034,30.3277
RE1,DEMINDHECOA,2035,30.8923
RE1,DEMINDHECOA,2036,31.4569
RE1,DEMINDHECOA,2037,32.0215
RE1,DEMINDHECOA,2038,32.5861
RE1,DEMINDHECOA,2039,33.1506
RE1,DEMINDHECOA,2040,33.7152
RE1,DEMINDHECOA,2041,34.2798
RE1,DEMINDHECOA,2042,34.8444
RE1,DEMINDHECOA,2043,35.409
RE1,DEMINDHECOA,2044,35.9736
RE1,DEMINDHECOA,2045,36.5382
RE1,DEMINDHECOA,2046,37.1028
RE1,DEMINDHECOA,2047,37.6674
RE1,DEMINDHECOA,2048,38.232
RE1,DEMINDHECOA,2049,38.7966
RE1,DEMINDHECOA,2050,39.3611
RE1,DEMINDHECOA,2051,39.3611
RE1,DEMINDHECOA,2052,39.3611
RE1,DEMINDHECOA,2053,39.3611
RE1,DEMINDHECOA,2054,39.3611
RE1,DEMINDHECOA,2055,39.3611
RE1,DEMINDHECOA,2056,39.3611
RE1,DEMINDHECOA,2057,39.3611
RE1,DEMINDHECOA,2058,39.3611
RE1,DEMINDHECOA,2059,39.3611
RE1,DEMINDHECOA,2060,39.3611
RE1,DEMINDHECOA,2061,39.3611
RE1,DEMINDHECOA,2062,39.3611
RE1,DEMINDHECOA,2063,39.3611
RE1,DEMINDHECOA,2064,39.3611
RE1,DEMINDHECOA,2065,39.3611
RE1,DEMINDHECOA,2066,39.3611
RE1,DEMINDHECOA,2067,39.3611
RE1,DEMINDHECOA,2068,39.3611
RE1,DEMINDHECOA,2069,39.3611
RE1,DEMINDHECOA,2070,38.232
