r,t,y,NewCapacity
RE1,DEMRESELC,2031,0.7428
RE1,DEMRESELC,2041,1.1709
RE1,DEMRESELC,2051,0.1939
RE1,DEMRESELC,2061,0.0291
RE1,DEMRESELC,2062,0.0003
RE1,DEMRESELC,2063,0.0003
RE1,DEMRESELC,2064,0.0003
RE1,DEMRESELC,2065,0.0003
RE1,DEMRESELC,2066,0.0003
RE1,DEMRESELC,2067,0.0003
RE1,DEMRESELC,2068,0.0003
RE1,DEMRESELC,2069,0.0004
RE1,DEMRESELC,2070,0.0004
RE1,RESENEFFGD,2021,4.1865
RE1,RESENEFFGD,2031,2.4552
RE1,RESENEFFGD,2032,0.2872
RE1,RESENEFFGD,2033,0.3008
RE1,RESENEFFGD,2034,0.216
RE1,RESENEFFGD,2035,0.186
RE1,RESENEFFGD,2036,0.2039
RE1,RESENEFFGD,2037,0.3478
RE1,RESENEFFGD,2039,0.2685
RE1,RESENEFFGD,2041,1.256
RE1,RESENEFFDP,2021,0.46
RE1,RESENEFFDP,2022,0.46
RE1,RESENEFFDP,2023,0.46
RE1,RESENEFFDP,2024,0.46
RE1,RESENEFFDP,2025,0.46
RE1,RESENEFFDP,2026,0.46
RE1,RESENEFFDP,2027,0.46
RE1,RESENEFFDP,2028,0.46
RE1,RESENEFFDP,2029,0.46
RE1,RESENEFFDP,2030,0.46
RE1,RESENEFFDP,2031,0.46
RE1,RESENEFFDP,2032,0.46
RE1,RESENEFFDP,2033,0.46
RE1,RESENEFFDP,2034,0.46
RE1,RESENEFFDP,2035,0.46
RE1,RESENEFFDP,2036,0.46
RE1,RESENEFFDP,2037,0.46
RE1,RESENEFFDP,2038,0.46
RE1,RESENEFFDP,2039,0.46
RE1,RESENEFFDP,2040,0.9201
RE1,RESENEFFDP,2041,0.9201
RE1,RESENEFFDP,2042,0.9201
RE1,RESENEFFDP,2043,0.9201
RE1,RESENEFFDP,2044,0.9201
RE1,RESENEFFDP,2045,0.9201
RE1,RESENEFFDP,2046,0.9201
RE1,RESENEFFDP,2047,0.9201
RE1,RESENEFFDP,2048,0.9201
RE1,RESENEFFDP,2049,0.9201
RE1,RESENEFFDP,2050,0.9201
RE1,RESENEFFDP,2051,2.0171
RE1,RESENEFFDP,2052,1.0366
RE1,RESENEFFDP,2053,1.1665
RE1,RESENEFFDP,2054,1.039
RE1,RESENEFFDP,2055,1.0403
RE1,RESENEFFDP,2056,1.0416
RE1,RESENEFFDP,2057,1.043
RE1,RESENEFFDP,2058,1.0444
RE1,RESENEFFDP,2059,1.0458
RE1,RESENEFFDP,2060,1.0472
RE1,RESENEFFDP,2061,2.1456
RE1,RESENEFFDP,2062,1.1665
RE1,RESENEFFDP,2063,1.2979
RE1,RESENEFFDP,2064,1.1718
RE1,RESENEFFDP,2065,1.1746
RE1,RESENEFFDP,2066,1.1775
RE1,RESENEFFDP,2067,1.1804
RE1,RESENEFFDP,2068,1.1833
RE1,RESENEFFDP,2069,1.1862
RE1,RESENEFFDP,2070,1.1892
RE1,DEMRESCKNELC,2021,20.3818
RE1,DEMRESCKNELC,2022,17.5637
RE1,DEMRESCKNELC,2023,20.3818
RE1,DEMRESCKNELC,2024,20.3818
RE1,DEMRESCKNELC,2025,20.3818
RE1,DEMRESCKNELC,2026,5.2912
RE1,DEMRESCKNELC,2027,5.9282
RE1,DEMRESCKNELC,2028,12.5903
RE1,DEMRESCKNELC,2029,2.0128
RE1,DEMRESCKNELC,2030,7.5302
RE1,DEMRESCKNELC,2032,0.752
RE1,DEMRESCKNELC,2033,12.0069
RE1,DEMRESCKNELC,2034,5.7037
RE1,DEMRESCKNELC,2035,7.1256
RE1,DEMRESCKNELC,2036,20.3818
RE1,DEMRESCKNELC,2037,20.3818
RE1,DEMRESCKNELC,2038,20.3818
RE1,DEMRESCKNELC,2039,20.3818
RE1,DEMRESCKNELC,2040,8.8202
RE1,DEMRESCKNELC,2041,9.7742
RE1,DEMRESCKNELC,2045,17.5039
RE1,DEMRESCKNELC,2050,11.5135
RE1,DEMRESCKNELC,2051,53.9925
RE1,DEMRESCKNELC,2052,18.541
RE1,DEMRESCKNELC,2053,23.0204
RE1,DEMRESCKNELC,2054,23.1917
RE1,DEMRESCKNELC,2055,23.2159
RE1,DEMRESCKNELC,2056,8.1497
RE1,DEMRESCKNELC,2057,8.8113
RE1,DEMRESCKNELC,2058,15.4983
RE1,DEMRESCKNELC,2059,4.9458
RE1,DEMRESCKNELC,2060,10.4886
RE1,DEMRESCKNELC,2061,2.9839
RE1,DEMRESCKNELC,2062,3.7617
RE1,DEMRESCKNELC,2063,15.0425
RE1,DEMRESCKNELC,2064,8.7655
RE1,DEMRESCKNELC,2065,10.2138
RE1,DEMRESCKNELC,2066,23.4968
RE1,DEMRESCKNELC,2067,23.5237
RE1,DEMRESCKNELC,2068,7.6249
RE1,DEMRESCKNELC,2069,7.5147
RE1,DEMRESHEBIO,2015,3.3687
RE1,DEMRESHEBIO,2019,0.0843
RE1,DEMRESHEBIO,2020,0.0841
RE1,DEMRESHEBIO,2021,0.0626
RE1,DEMRESHEBIO,2022,0.0624
RE1,DEMRESHEBIO,2023,0.0623
RE1,DEMRESHEBIO,2024,0.0621
RE1,DEMRESHEBIO,2025,0.062
RE1,DEMRESHEBIO,2026,0.068
RE1,DEMRESHEBIO,2027,0.0678
RE1,DEMRESHEBIO,2028,0.0677
RE1,DEMRESHEBIO,2029,0.0676
RE1,DEMRESHEBIO,2030,3.4361
RE1,DEMRESHEBIO,2045,2.0486
RE1,DEMRESHEOIL,2015,0.0026
RE1,DEMRESHEOIL,2049,0.5694
RE1,DEMRESHEEL,2031,0.1059
RE1,DEMRESHEEL,2032,0.5221
RE1,DEMRESHEEL,2033,0.4474
RE1,DEMRESHEEL,2034,0.0133
RE1,DEMRESHEEL,2036,0.5221
RE1,DEMRESHEEL,2037,0.5221
RE1,DEMRESHEEL,2038,0.5221
RE1,DEMRESHEEL,2039,0.5221
RE1,DEMRESHEEL,2040,1.0443
RE1,DEMRESHEEL,2043,0.0055
RE1,DEMRESHEEL,2044,0.5912
RE1,DEMRESHEEL,2045,1.0443
RE1,DEMRESHEEL,2047,1.0443
RE1,DEMRESHEEL,2048,1.0443
RE1,DEMRESHEEL,2049,1.0443
RE1,DEMRESHEEL,2050,1.0443
RE1,DEMRESHEEL,2051,1.0199
RE1,DEMRESHEEL,2052,0.5011
RE1,DEMRESHEEL,2053,0.7749
RE1,DEMRESHEEL,2054,0.0749
RE1,DEMRESHEEL,2055,1.6429
RE1,DEMRESHEEL,2056,0.1787
RE1,DEMRESHEEL,2058,0.0759
RE1,DEMRESHEEL,2059,0.9742
RE1,DEMRESHEEL,2060,0.4452
RE1,DEMRESHEEL,2061,0.3536
RE1,DEMRESHEEL,2062,1.3183
RE1,DEMRESHEEL,2063,1.1261
RE1,DEMRESHEEL,2064,0.8182
RE1,DEMRESHEEL,2065,1.7657
RE1,DEMRESHEEL,2066,1.2143
RE1,DEMRESHEEL,2067,0.0464
RE1,DEMRESHEEL,2068,0.8553
RE1,DEMRESHEEL,2069,0.3825
RE1,DEMCOMELC,2015,5.8082
RE1,DEMCOMELC,2016,0.3359
RE1,DEMCOMELC,2017,0.2879
RE1,DEMCOMELC,2018,0.2879
RE1,DEMCOMELC,2019,0.2879
RE1,DEMCOMELC,2020,0.2879
RE1,DEMCOMELC,2031,0.7677
RE1,DEMCOMELC,2041,1.2102
RE1,DEMCOMELC,2051,0.8285
RE1,DEMCOMELC,2061,0.0301
RE1,DEMCOMELC,2062,0.0003
RE1,DEMCOMELC,2063,0.0003
RE1,DEMCOMELC,2064,0.0003
RE1,DEMCOMELC,2065,0.0003
RE1,DEMCOMELC,2066,0.0004
RE1,DEMCOMELC,2067,0.0004
RE1,DEMCOMELC,2068,0.0004
RE1,DEMCOMELC,2069,0.0004
RE1,DEMCOMELC,2070,0.0004
RE1,COMENEFFGD,2021,4.3269
RE1,COMENEFFGD,2031,2.5375
RE1,COMENEFFGD,2032,0.2968
RE1,COMENEFFGD,2033,0.3109
RE1,COMENEFFGD,2034,0.2233
RE1,COMENEFFGD,2035,0.1923
RE1,COMENEFFGD,2036,0.2108
RE1,COMENEFFGD,2037,0.3595
RE1,COMENEFFGD,2039,0.2775
RE1,COMENEFFGD,2041,1.2981
RE1,COMENEFFDP,2021,0.4755
RE1,COMENEFFDP,2022,0.4755
RE1,COMENEFFDP,2023,0.4755
RE1,COMENEFFDP,2024,0.4755
RE1,COMENEFFDP,2025,0.4755
RE1,COMENEFFDP,2026,0.4755
RE1,COMENEFFDP,2027,0.4755
RE1,COMENEFFDP,2028,0.4755
RE1,COMENEFFDP,2029,0.4755
RE1,COMENEFFDP,2030,0.4755
RE1,COMENEFFDP,2031,0.4755
RE1,COMENEFFDP,2032,0.4755
RE1,COMENEFFDP,2033,0.4755
RE1,COMENEFFDP,2034,0.4755
RE1,COMENEFFDP,2035,0.4755
RE1,COMENEFFDP,2036,0.4755
RE1,COMENEFFDP,2037,0.4755
RE1,COMENEFFDP,2038,0.4755
RE1,COMENEFFDP,2039,0.4755
RE1,COMENEFFDP,2040,0.9509
RE1,COMENEFFDP,2041,0.9509
RE1,COMENEFFDP,2042,0.9509
RE1,COMENEFFDP,2043,0.9509
RE1,COMENEFFDP,2044,0.9509
RE1,COMENEFFDP,2045,0.9509
RE1,COMENEFFDP,2046,0.9509
RE1,COMENEFFDP,2047,0.9509
RE1,COMENEFFDP,2048,0.9509
RE1,COMENEFFDP,2049,0.9509
RE1,COMENEFFDP,2050,0.9509
RE1,COMENEFFDP,2051,1.6016
RE1,COMENEFFDP,2052,1.6877
RE1,COMENEFFDP,2053,1.0725
RE1,COMENEFFDP,2054,1.0738
RE1,COMENEFFDP,2055,1.0752
RE1,COMENEFFDP,2056,1.0766
RE1,COMENEFFDP,2057,1.078
RE1,COMENEFFDP,2058,1.0794
RE1,COMENEFFDP,2059,1.0808
RE1,COMENEFFDP,2060,1.0823
RE1,COMENEFFDP,2061,1.7344
RE1,COMENEFFDP,2062,1.822
RE1,COMENEFFDP,2063,1.2083
RE1,COMENEFFDP,2064,1.2111
RE1,COMENEFFDP,2065,1.214
RE1,COMENEFFDP,2066,1.217
RE1,COMENEFFDP,2067,1.22
RE1,COMENEFFDP,2068,1.223
RE1,COMENEFFDP,2069,1.226
RE1,COMENEFFDP,2070,1.2291
RE1,DEMCOMHEOIL,2049,0.2759
RE1,DEMCOMHEBIO,2015,1.4833
RE1,DEMCOMHEBIO,2016,0.0754
RE1,DEMCOMHEBIO,2017,0.0376
RE1,DEMCOMHEBIO,2018,0.0376
RE1,DEMCOMHEBIO,2019,0.0376
RE1,DEMCOMHEBIO,2020,0.0376
RE1,DEMCOMHEBIO,2021,0.0306
RE1,DEMCOMHEBIO,2022,0.0306
RE1,DEMCOMHEBIO,2023,0.0306
RE1,DEMCOMHEBIO,2024,0.0306
RE1,DEMCOMHEBIO,2025,0.0306
RE1,DEMCOMHEBIO,2026,0.0347
RE1,DEMCOMHEBIO,2027,0.0347
RE1,DEMCOMHEBIO,2028,0.0347
RE1,DEMCOMHEBIO,2029,0.0347
RE1,DEMCOMHEBIO,2030,1.5181
RE1,DEMCOMHEBIO,2045,0.9921
RE1,DEMCOMHEEL,2031,0.1783
RE1,DEMCOMHEEL,2032,0.2532
RE1,DEMCOMHEEL,2033,0.2532
RE1,DEMCOMHEEL,2034,0.0322
RE1,DEMCOMHEEL,2036,0.2526
RE1,DEMCOMHEEL,2037,0.2235
RE1,DEMCOMHEEL,2038,0.2532
RE1,DEMCOMHEEL,2039,0.2532
RE1,DEMCOMHEEL,2040,0.4284
RE1,DEMCOMHEEL,2042,0.2563
RE1,DEMCOMHEEL,2044,0.1411
RE1,DEMCOMHEEL,2045,0.5063
RE1,DEMCOMHEEL,2047,0.5063
RE1,DEMCOMHEEL,2048,0.5063
RE1,DEMCOMHEEL,2049,0.5063
RE1,DEMCOMHEEL,2050,0.5063
RE1,DEMCOMHEEL,2051,0.3663
RE1,DEMCOMHEEL,2052,0.5176
RE1,DEMCOMHEEL,2053,0.0295
RE1,DEMCOMHEEL,2054,0.3732
RE1,DEMCOMHEEL,2055,0.5533
RE1,DEMCOMHEEL,2056,0.13
RE1,DEMCOMHEEL,2057,0.0255
RE1,DEMCOMHEEL,2058,0.1239
RE1,DEMCOMHEEL,2059,0.27
RE1,DEMCOMHEEL,2060,0.5451
RE1,DEMCOMHEEL,2061,0.039
RE1,DEMCOMHEEL,2062,0.7432
RE1,DEMCOMHEEL,2063,0.6531
RE1,DEMCOMHEEL,2064,0.1469
RE1,DEMCOMHEEL,2065,0.8437
RE1,DEMCOMHEEL,2066,0.3046
RE1,DEMCOMHEEL,2067,0.4585
RE1,DEMCOMHEEL,2068,0.2779
RE1,DEMCOMHEEL,2069,0.1091
RE1,DEMINDHECOA,2015,25.5106
RE1,DEMINDHECOA,2022,0.2405
RE1,DEMINDHECOA,2023,0.3711
RE1,DEMINDHECOA,2024,0.3706
RE1,DEMINDHECOA,2025,0.3702
RE1,DEMINDHECOA,2026,0.4087
RE1,DEMINDHECOA,2027,0.4081
RE1,DEMINDHECOA,2028,0.4077
RE1,DEMINDHECOA,2029,0.4072
RE1,DEMINDHECOA,2030,25.9173
RE1,DEMINDHECOA,2031,0.3667
RE1,DEMINDHECOA,2032,0.366
RE1,DEMINDHECOA,2033,0.3654
RE1,DEMINDHECOA,2034,0.3647
RE1,DEMINDHECOA,2035,0.3641
RE1,DEMINDHECOA,2036,0.3197
RE1,DEMINDHECOA,2037,0.5599
RE1,DEMINDHECOA,2038,0.6901
RE1,DEMINDHECOA,2039,0.6893
RE1,DEMINDHECOA,2040,0.6885
RE1,DEMINDHECOA,2041,0.7404
RE1,DEMINDHECOA,2045,13.8635
