r,t,y,NewCapacity
RE1,PWRSOL001S,2036,17.8658
RE1,PWRSOL001S,2037,12.9225
RE1,PWRSOL001S,2038,15.8137
RE1,PWRSOL001S,2049,20.75
RE1,PWRSOL001S,2066,2.163
RE1,PWRSOL001S,2067,9.3192
RE1,PWRSOL001S,2068,12.9159
RE1,PWRTRNIMP,2015,3.135
RE1,PWRTRNIMP,2016,3.7339
RE1,PWRTRNIMP,2017,4.3449
RE1,PWRTRNIMP,2018,4.6598
RE1,PWRTRNIMP,2019,4.7646
RE1,PWRTRNIMP,2020,4.8461
RE1,PWRTRNIMP,2021,4.8953
RE1,PWRTRNIMP,2022,4.9576
RE1,PWRTRNIMP,2023,5.0199
RE1,PWRTRNIMP,2024,5.0822
RE1,PWRTRNIMP,2025,7.1746
RE1,PWRTRNIMP,2026,7.1949
RE1,PWRTRNIMP,2027,7.2152
RE1,PWRTRNIMP,2028,7.2567
RE1,PWRTRNIMP,2029,6.1232
RE1,PWRTRNIMP,2030,6.1232
RE1,PWRTRNIMP,2031,7.3481
RE1,PWRTRNIMP,2032,8.6346
RE1,PWRTRNIMP,2033,8.5916
RE1,PWRTRNIMP,2034,9.1071
RE1,PWRTRNIMP,2035,10.3419
RE1,PWRTRNIMP,2036,11.5576
RE1,PWRTRNIMP,2037,12.9254
RE1,PWRTRNIMP,2038,13.9702
RE1,PWRTRNIMP,2039,14.7861
RE1,PWRTRNIMP,2040,15.6645
RE1,PWRTRNIMP,2041,16.7701
RE1,PWRTRNIMP,2042,18.0851
RE1,PWRTRNIMP,2043,19.2491
RE1,PWRTRNIMP,2044,21.3845
RE1,PWRTRNIMP,2045,22.9061
RE1,PWRTRNIMP,2046,22.897
RE1,PWRTRNIMP,2047,22.8638
RE1,PWRTRNIMP,2048,22.8514
RE1,PWRTRNIMP,2049,7.3479
RE1,PWRTRNIMP,2050,9.1076
RE1,PWRTRNIMP,2051,11.5722
RE1,PWRTRNIMP,2052,12.8767
RE1,PWRTRNIMP,2053,14.1065
RE1,PWRTRNIMP,2054,15.3444
RE1,PWRTRNIMP,2055,22.8184
RE1,PWRTRNIMP,2056,22.8051
RE1,PWRTRNIMP,2057,22.7916
RE1,PWRTRNIMP,2058,22.778
RE1,PWRTRNIMP,2059,22.7642
RE1,PWRTRNIMP,2060,17.458
RE1,PWRTRNIMP,2061,18.3262
RE1,PWRTRNIMP,2062,19.4145
RE1,PWRTRNIMP,2063,21.8488
RE1,PWRTRNIMP,2064,21.1039
RE1,PWRTRNIMP,2065,20.0143
RE1,PWRTRNIMP,2066,18.9481
RE1,PWRTRNIMP,2067,17.6262
RE1,PWRTRNIMP,2068,16.5631
RE1,PWRTRNIMP,2069,15.7289
RE1,PWRTRNIMP,2070,3.0616
RE1,PWRTRN,2025,6.9799
RE1,PWRTRN,2026,2.0819
RE1,PWRTRN,2027,2.2501
RE1,PWRTRN,2028,3.4449
RE1,PWRTRN,2029,9.7322
RE1,PWRTRN,2030,14.8043
RE1,PWRTRN,2031,11.599
RE1,PWRTRN,2032,9.5969
RE1,PWRTRN,2033,9.2533
RE1,PWRTRN,2034,9.4147
RE1,PWRTRN,2035,9.1744
RE1,PWRTRN,2036,10.5978
RE1,PWRTRN,2037,9.2117
RE1,PWRTRN,2038,12.8949
RE1,PWRTRN,2039,18.3364
RE1,PWRTRN,2040,18.4299
RE1,PWRTRN,2041,16.896
RE1,PWRTRN,2042,15.6663
RE1,PWRTRN,2043,17.6803
RE1,PWRTRN,2044,7.5986
RE1,PWRTRN,2045,7.3744
RE1,PWRTRN,2046,5.064
RE1,PWRTRN,2049,27.9688
RE1,PWRTRN,2050,17.5829
RE1,PWRTRN,2051,49.4775
RE1,PWRTRN,2052,5.0076
RE1,PWRTRN,2053,4.8551
RE1,PWRTRN,2054,4.8898
RE1,PWRTRN,2055,18.9709
RE1,PWRTRN,2056,2.1006
RE1,PWRTRN,2057,0.9611
RE1,PWRTRN,2062,6.1122
RE1,PWRTRN,2063,6.7342
RE1,PWRTRN,2064,2.5455
RE1,PWRTRN,2065,3.813
RE1,PWRTRN,2066,3.9176
RE1,PWRTRN,2067,2.8671
RE1,PWRTRN,2068,2.8886
RE1,PWRTRN,2069,2.7957
RE1,PWRDIST,2025,4.1026
RE1,PWRDIST,2026,1.9778
RE1,PWRDIST,2027,2.1376
RE1,PWRDIST,2028,3.266
RE1,PWRDIST,2029,9.2003
RE1,PWRDIST,2030,13.9935
RE1,PWRDIST,2031,10.9764
RE1,PWRDIST,2032,9.0927
RE1,PWRDIST,2033,8.774
RE1,PWRDIST,2034,8.9323
RE1,PWRDIST,2035,8.7109
RE1,PWRDIST,2036,10.0626
RE1,PWRDIST,2037,8.7579
RE1,PWRDIST,2038,12.249
RE1,PWRDIST,2039,17.4079
RE1,PWRDIST,2040,17.5078
RE1,PWRDIST,2041,16.0662
RE1,PWRDIST,2042,14.9115
RE1,PWRDIST,2043,16.83
RE1,PWRDIST,2044,7.282
RE1,PWRDIST,2045,7.0741
RE1,PWRDIST,2046,4.8866
RE1,PWRDIST,2049,26.8124
RE1,PWRDIST,2050,16.796
RE1,PWRDIST,2051,49.1476
RE1,PWRDIST,2052,4.7572
RE1,PWRDIST,2053,4.6124
RE1,PWRDIST,2054,4.6453
RE1,PWRDIST,2055,18.0224
RE1,PWRDIST,2056,1.9955
RE1,PWRDIST,2057,0.913
RE1,PWRDIST,2062,5.8066
RE1,PWRDIST,2063,6.3975
RE1,PWRDIST,2064,2.4183
RE1,PWRDIST,2065,3.6223
RE1,PWRDIST,2066,3.7217
RE1,PWRDIST,2067,2.7237
RE1,PWRDIST,2068,2.7442
RE1,PWRDIST,2069,2.6559
RE1,PWRHYD004,2032,0.07
RE1,PWRTRNEXP,2015,0.277
RE1,PWRTRNEXP,2016,0.1731
RE1,PWRTRNEXP,2017,0.1385
RE1,PWRTRNEXP,2018,0.1385
RE1,PWRTRNEXP,2019,0.1385
RE1,PWRTRNEXP,2020,0.1385
RE1,PWRTRNEXP,2021,0.1385
RE1,PWRTRNEXP,2022,0.1385
RE1,PWRTRNEXP,2023,0.1385
RE1,PWRTRNEXP,2024,0.1385
RE1,PWRTRNEXP,2025,0.2424
RE1,PWRTRNEXP,2026,0.2424
RE1,PWRTRNEXP,2027,0.2424
RE1,PWRTRNEXP,2028,0.2424
RE1,PWRTRNEXP,2029,0.9695
RE1,PWRTRNEXP,2030,0.9695
RE1,PWRTRNEXP,2031,0.9695
RE1,PWRTRNEXP,2032,0.9695
RE1,PWRTRNEXP,2033,0.9695
RE1,PWRTRNEXP,2034,0.9695
RE1,PWRTRNEXP,2035,0.9695
RE1,PWRTRNEXP,2036,0.9695
RE1,PWRTRNEXP,2037,0.9695
RE1,PWRTRNEXP,2038,0.9695
RE1,PWRTRNEXP,2039,0.9695
RE1,PWRTRNEXP,2040,0.9695
RE1,PWRTRNEXP,2041,0.9695
RE1,PWRTRNEXP,2042,0.9695
RE1,PWRTRNEXP,2043,0.9695
RE1,PWRTRNEXP,2044,0.9695
RE1,PWRTRNEXP,2045,0.9695
RE1,PWRTRNEXP,2046,0.9695
RE1,PWRTRNEXP,2047,0.9695
RE1,PWRTRNEXP,2048,0.9695
RE1,PWRTRNEXP,2049,0.9695
RE1,PWRTRNEXP,2050,0.9695
RE1,PWRTRNEXP,2051,0.9695
RE1,PWRTRNEXP,2052,0.9695
RE1,PWRTRNEXP,2053,0.9695
RE1,PWRTRNEXP,2054,0.9695
RE1,PWRTRNEXP,2055,0.9695
RE1,PWRTRNEXP,2056,0.9695
RE1,PWRTRNEXP,2057,0.9695
RE1,PWRTRNEXP,2058,0.9695
RE1,PWRTRNEXP,2059,0.9695
RE1,PWRTRNEXP,2060,0.9695
RE1,PWRTRNEXP,2061,0.9695
RE1,PWRTRNEXP,2062,0.9695
RE1,PWRTRNEXP,2063,0.9695
RE1,PWRTRNEXP,2064,0.9695
RE1,PWRTRNEXP,2065,0.9695
RE1,PWRTRNEXP,2066,0.9695
RE1,PWRTRNEXP,2067,0.9695
RE1,PWRTRNEXP,2068,0.9695
RE1,PWRTRNEXP,2069,0.9695
RE1,PWRTRNEXP,2070,0.1212
RE1,DEMTRAEVC,2025,10.055
RE1,DEMTRAEVC,2026,0.1797
RE1,DEMTRAEVC,2027,0.1797
RE1,DEMTRAEVC,2028,1.3902
RE1,DEMTRAEVC,2029,5.5904
RE1,DEMTRAEVC,2030,5.1278
RE1,DEMTRAEVC,2031,7.544
RE1,DEMTRAEVC,2032,2.6934
RE1,DEMTRAEVC,2033,2.6444
RE1,DEMTRAEVC,2034,2.501
RE1,DEMTRAEVC,2035,3.2524
RE1,DEMTRAEVC,2036,2.8539
RE1,DEMTRAEVC,2037,2.3812
RE1,DEMTRAEVC,2038,2.4251
RE1,DEMTRAEVC,2039,2.4708
RE1,DEMTRAEVC,2040,2.2221
RE1,DEMTRAEVC,2041,2.8224
RE1,DEMTRAEVC,2042,2.5717
RE1,DEMTRAEVC,2043,2.6132
RE1,DEMTRAEVC,2044,2.6547
RE1,DEMTRAEVC,2045,1.0698
RE1,DEMTRAEVC,2046,3.8742
RE1,DEMTRAEVC,2047,2.7642
RE1,DEMTRAEVC,2048,2.5607
RE1,DEMTRAEVC,2049,8.6018
RE1,DEMTRAEVC,2050,12.4944
RE1,DEMTRAEVC,2051,4.6938
RE1,DEMTRAEVC,2052,4.2133
RE1,DEMTRAEVC,2053,6.8804
RE1,DEMTRAEVC,2054,1.5107
RE1,DEMTRAEVC,2056,2.3967
RE1,DEMTRAEVC,2057,0.8931
RE1,DEMTRAEVC,2058,0.9
RE1,DEMTRAEVC,2059,0.907
RE1,DEMTRAEVC,2062,2.4732
RE1,DEMTRAEVC,2063,1.2052
RE1,DEMTRAEVC,2064,0.9275
RE1,DEMTRAEVC,2065,0.9347
RE1,DEMTRAEVC,2066,0.9419
RE1,DEMTRAEVC,2067,0.9492
RE1,DEMTRAEVC,2068,0.9566
RE1,DEMTRAEVC,2069,0.964
RE1,DEMTRAMCYELC,2025,9.0585
RE1,DEMTRAMCYELC,2026,0.1619
RE1,DEMTRAMCYELC,2027,0.1619
RE1,DEMTRAMCYELC,2028,0.1619
RE1,DEMTRAMCYELC,2029,3.0706
RE1,DEMTRAMCYELC,2030,2.5883
RE1,DEMTRAMCYELC,2031,4.7218
RE1,DEMTRAMCYELC,2032,0.2974
RE1,DEMTRAMCYELC,2033,0.1989
RE1,DEMTRAMCYELC,2034,0.0152
RE1,DEMTRAMCYELC,2035,0.6378
RE1,DEMTRAMCYELC,2036,0.2439
RE1,DEMTRAMCYELC,2037,0.2439
RE1,DEMTRAMCYELC,2038,0.2438
RE1,DEMTRAMCYELC,2039,0.2438
RE1,DEMTRAMCYELC,2040,9.039
RE1,DEMTRAMCYELC,2041,0.6572
RE1,DEMTRAMCYELC,2042,0.3938
RE1,DEMTRAMCYELC,2043,0.3938
RE1,DEMTRAMCYELC,2044,3.3025
RE1,DEMTRAMCYELC,2045,1.3548
RE1,DEMTRAMCYELC,2046,6.0528
RE1,DEMTRAMCYELC,2047,0.5992
RE1,DEMTRAMCYELC,2048,0.4815
RE1,DEMTRAMCYELC,2049,0.2902
RE1,DEMTRAMCYELC,2052,0.5894
RE1,DEMTRAMCYELC,2053,0.6756
RE1,DEMTRAMCYELC,2054,0.6675
RE1,DEMTRAMCYELC,2055,8.842
RE1,DEMTRAMCYELC,2056,1.7767
RE1,DEMTRAMCYELC,2057,0.6622
RE1,DEMTRAMCYELC,2058,0.5413
RE1,DEMTRAMCYELC,2059,3.5128
RE1,DEMTRAMCYELC,2060,1.5888
RE1,DEMTRAMCYELC,2061,5.6399
RE1,DEMTRAMCYELC,2062,1.1579
RE1,DEMTRAMCYELC,2063,0.9415
RE1,DEMTRAMCYELC,2064,0.4952
RE1,DEMTRAMCYELC,2065,0.2066
RE1,DEMTRAMCYELC,2066,0.2082
RE1,DEMTRAMCYELC,2067,0.7993
RE1,DEMTRAMCYELC,2068,0.8871
RE1,DEMTRAMCYELC,2069,0.8806
RE1,DEMTRAMCYELC,2070,6.7694
RE1,DEMTRACARELC,2037,1.9014
RE1,DEMTRACARELC,2038,1.9409
RE1,DEMTRACARELC,2039,1.9822
RE1,DEMTRACARELC,2040,2.0214
RE1,DEMTRACARELC,2041,2.0475
RE1,DEMTRACARELC,2042,2.0849
RE1,DEMTRACARELC,2043,2.1223
RE1,DEMTRACARELC,2044,2.1598
