r,t,f,y,UseByTechnologyAnnual
RE1,DEMTRABUSGSL,LFO,2037,1007.1564
RE1,DEMTRABUSGSL,LFO,2038,894.1404
RE1,DEMTRABUSGSL,LFO,2039,781.1204
RE1,DEMTRABUSGSL,LFO,2040,809.4008
RE1,DEMTRABUSGSL,LFO,2041,836.3112
RE1,DEMTRABUSGSL,LFO,2042,863.2184
RE1,DEMTRABUSGSL,LFO,2043,890.1232
RE1,DEMTRABUSGSL,LFO,2044,917.0252
RE1,DEMTRABUSGSL,LFO,2045,802.6208
RE1,DEMTRABUSGSL,LFO,2046,597.088
RE1,DEMTRABUSGSL,LFO,2047,414.7104
RE1,DEMTRABUSGSL,LFO,2048,240.5488
RE1,DEMTRABUSGSL,LFO,2049,120.2748
RE1,DEMTRACARELC,ELCEV,2029,4.304
RE1,DEMTRACARELC,ELCEV,2030,29.4956
RE1,DEMTRACARELC,ELCEV,2031,55.8911
RE1,DEMTRACARELC,ELCEV,2032,83.8036
RE1,DEMTRACARELC,ELCEV,2033,113.2324
RE1,DEMTRACARELC,ELCEV,2034,144.1768
RE1,DEMTRACARELC,ELCEV,2035,176.6357
RE1,DEMTRACARELC,ELCEV,2036,210.0652
RE1,DEMTRACARELC,ELCEV,2037,244.8728
RE1,DEMTRACARELC,ELCEV,2038,281.0583
RE1,DEMTRACARELC,ELCEV,2039,318.6782
RE1,DEMTRACARELC,ELCEV,2040,389.0344
RE1,DEMTRACARELC,ELCEV,2041,460.2975
RE1,DEMTRACARELC,ELCEV,2042,532.8633
RE1,DEMTRACARELC,ELCEV,2043,606.7319
RE1,DEMTRACARELC,ELCEV,2044,681.9028
RE1,DEMTRACARELC,ELCEV,2045,727.0064
RE1,DEMTRACARELC,ELCEV,2046,751.8615
RE1,DEMTRACARELC,ELCEV,2047,782.8741
RE1,DEMTRACARELC,ELCEV,2048,816.7278
RE1,DEMTRACARELC,ELCEV,2049,868.5695
RE1,DEMTRACARELC,ELCEV,2050,911.4116
RE1,DEMTRACARELC,ELCEV,2051,918.3524
RE1,DEMTRACARELC,ELCEV,2052,925.3469
RE1,DEMTRACARELC,ELCEV,2053,932.3954
RE1,DEMTRACARELC,ELCEV,2054,939.4985
RE1,DEMTRACARELC,ELCEV,2055,946.6565
RE1,DEMTRACARELC,ELCEV,2056,953.8699
RE1,DEMTRACARELC,ELCEV,2057,961.1391
RE1,DEMTRACARELC,ELCEV,2058,968.4645
RE1,DEMTRACARELC,ELCEV,2059,975.8467
RE1,DEMTRACARELC,ELCEV,2060,983.286
RE1,DEMTRACARELC,ELCEV,2061,990.7828
RE1,DEMTRACARELC,ELCEV,2062,998.3376
RE1,DEMTRACARELC,ELCEV,2063,1005.951
RE1,DEMTRACARELC,ELCEV,2064,1013.6232
RE1,DEMTRACARELC,ELCEV,2065,1021.3549
RE1,DEMTRACARELC,ELCEV,2066,1029.1464
RE1,DEMTRACARELC,ELCEV,2067,1036.9982
RE1,DEMTRACARELC,ELCEV,2068,1044.9108
RE1,DEMTRACARELC,ELCEV,2069,1052.8847
RE1,DEMTRACARELC,ELCEV,2070,1060.9203
RE1,DEMTRACARGSL,LFO,2015,2468.4526
RE1,DEMTRACARGSL,LFO,2016,2563.0665
RE1,DEMTRACARGSL,LFO,2017,2621.9911
RE1,DEMTRACARGSL,LFO,2018,2685.5378
RE1,DEMTRACARGSL,LFO,2019,2746.9366
RE1,DEMTRACARGSL,LFO,2020,2808.3214
RE1,DEMTRACARGSL,LFO,2021,2857.3605
RE1,DEMTRACARGSL,LFO,2022,2906.3899
RE1,DEMTRACARGSL,LFO,2023,2955.4104
RE1,DEMTRACARGSL,LFO,2024,3004.4218
RE1,DEMTRACARGSL,LFO,2025,3053.4253
RE1,DEMTRACARGSL,LFO,2026,3108.0053
RE1,DEMTRACARGSL,LFO,2027,3162.5762
RE1,DEMTRACARGSL,LFO,2028,3217.1382
RE1,DEMTRACARGSL,LFO,2029,3252.3048
RE1,DEMTRACARGSL,LFO,2030,3193.3753
RE1,DEMTRACARGSL,LFO,2031,3119.6135
RE1,DEMTRACARGSL,LFO,2032,3039.0047
RE1,DEMTRACARGSL,LFO,2033,2951.5541
RE1,DEMTRACARGSL,LFO,2034,2857.266
RE1,DEMTRACARGSL,LFO,2035,2756.1451
RE1,DEMTRACARGSL,LFO,2036,2646.6681
RE1,DEMTRACARGSL,LFO,2037,2530.9766
RE1,DEMTRACARGSL,LFO,2038,2409.0731
RE1,DEMTRACARGSL,LFO,2039,2280.7026
RE1,DEMTRACARGSL,LFO,2040,2004.8661
RE1,DEMTRACARGSL,LFO,2041,1722.9541
RE1,DEMTRACARGSL,LFO,2042,1435.169
RE1,DEMTRACARGSL,LFO,2043,1141.512
RE1,DEMTRACARGSL,LFO,2044,841.985
RE1,DEMTRACARGSL,LFO,2045,677.8935
RE1,DEMTRACARGSL,LFO,2046,596.4885
RE1,DEMTRACARGSL,LFO,2047,487.346
RE1,DEMTRACARGSL,LFO,2048,365.404
RE1,DEMTRACARGSL,LFO,2049,162.434
RE1,DEMTRAEVC,ELC003,2021,43.446
RE1,DEMTRAEVC,ELC003,2022,86.892
RE1,DEMTRAEVC,ELC003,2023,130.338
RE1,DEMTRAEVC,ELC003,2024,173.784
RE1,DEMTRAEVC,ELC003,2025,217.23
RE1,DEMTRAEVC,ELC003,2026,277.9385
RE1,DEMTRAEVC,ELC003,2027,345.7794
RE1,DEMTRAEVC,ELC003,2028,416.1516
RE1,DEMTRAEVC,ELC003,2029,491.8678
RE1,DEMTRAEVC,ELC003,2030,569.6074
RE1,DEMTRAEVC,ELC003,2031,647.6047
RE1,DEMTRAEVC,ELC003,2032,727.2847
RE1,DEMTRAEVC,ELC003,2033,808.6464
RE1,DEMTRAEVC,ELC003,2034,891.6891
RE1,DEMTRAEVC,ELC003,2035,976.4116
RE1,DEMTRAEVC,ELC003,2036,1061.7548
RE1,DEMTRAEVC,ELC003,2037,1148.6271
RE1,DEMTRAEVC,ELC003,2038,1237.0282
RE1,DEMTRAEVC,ELC003,2039,1327.0209
RE1,DEMTRAEVC,ELC003,2040,1409.825
RE1,DEMTRAEVC,ELC003,2041,1493.4074
RE1,DEMTRAEVC,ELC003,2042,1578.4356
RE1,DEMTRAEVC,ELC003,2043,1664.9094
RE1,DEMTRAEVC,ELC003,2044,1752.8284
RE1,DEMTRAEVC,ELC003,2045,1850.8973
RE1,DEMTRAEVC,ELC003,2046,1951.7766
RE1,DEMTRAEVC,ELC003,2047,2052.3579
RE1,DEMTRAEVC,ELC003,2048,2153.5615
RE1,DEMTRAEVC,ELC003,2049,2258.1324
RE1,DEMTRAEVC,ELC003,2050,2352.7138
RE1,DEMTRAEVC,ELC003,2051,2370.6306
RE1,DEMTRAEVC,ELC003,2052,2388.6861
RE1,DEMTRAEVC,ELC003,2053,2406.8811
RE1,DEMTRAEVC,ELC003,2054,2425.217
RE1,DEMTRAEVC,ELC003,2055,2443.6946
RE1,DEMTRAEVC,ELC003,2056,2462.3153
RE1,DEMTRAEVC,ELC003,2057,2481.08
RE1,DEMTRAEVC,ELC003,2058,2499.9898
RE1,DEMTRAEVC,ELC003,2059,2519.0461
RE1,DEMTRAEVC,ELC003,2060,2538.2498
RE1,DEMTRAEVC,ELC003,2061,2557.6021
RE1,DEMTRAEVC,ELC003,2062,2577.1042
RE1,DEMTRAEVC,ELC003,2063,2596.7571
RE1,DEMTRAEVC,ELC003,2064,2616.5623
RE1,DEMTRAEVC,ELC003,2065,2636.5207
RE1,DEMTRAEVC,ELC003,2066,2656.6337
RE1,DEMTRAEVC,ELC003,2067,2676.9023
RE1,DEMTRAEVC,ELC003,2068,2697.3279
RE1,DEMTRAEVC,ELC003,2069,2717.9116
RE1,DEMTRAEVC,ELC003,2070,2738.6547
RE1,DEMTRAMCYELC,ELCEV,2021,39.1406
RE1,DEMTRAMCYELC,ELCEV,2022,78.2811
RE1,DEMTRAMCYELC,ELCEV,2023,117.4217
RE1,DEMTRAMCYELC,ELCEV,2024,156.5622
RE1,DEMTRAMCYELC,ELCEV,2025,195.7028
RE1,DEMTRAMCYELC,ELCEV,2026,234.8433
RE1,DEMTRAMCYELC,ELCEV,2027,273.9839
RE1,DEMTRAMCYELC,ELCEV,2028,313.1244
RE1,DEMTRAMCYELC,ELCEV,2029,337.8212
RE1,DEMTRAMCYELC,ELCEV,2030,343.4535
RE1,DEMTRAMCYELC,ELCEV,2031,348.1141
RE1,DEMTRAMCYELC,ELCEV,2032,352.7733
RE1,DEMTRAMCYELC,ELCEV,2033,357.4314
RE1,DEMTRAMCYELC,ELCEV,2034,362.0883
RE1,DEMTRAMCYELC,ELCEV,2035,366.7442
RE1,DEMTRAMCYELC,ELCEV,2036,370.9886
RE1,DEMTRAMCYELC,ELCEV,2037,375.2324
RE1,DEMTRAMCYELC,ELCEV,2038,379.4756
RE1,DEMTRAMCYELC,ELCEV,2039,383.7183
RE1,DEMTRAMCYELC,ELCEV,2040,387.9603
RE1,DEMTRAMCYELC,ELCEV,2041,391.9968
RE1,DEMTRAMCYELC,ELCEV,2042,396.033
RE1,DEMTRAMCYELC,ELCEV,2043,400.0686
RE1,DEMTRAMCYELC,ELCEV,2044,404.104
RE1,DEMTRAMCYELC,ELCEV,2045,408.1389
RE1,DEMTRAMCYELC,ELCEV,2046,411.294
RE1,DEMTRAMCYELC,ELCEV,2047,414.4488
RE1,DEMTRAMCYELC,ELCEV,2048,417.6035
RE1,DEMTRAMCYELC,ELCEV,2049,420.758
RE1,DEMTRAMCYELC,ELCEV,2050,423.9124
RE1,DEMTRAMCYELC,ELCEV,2051,427.1407
RE1,DEMTRAMCYELC,ELCEV,2052,430.3939
RE1,DEMTRAMCYELC,ELCEV,2053,433.6723
RE1,DEMTRAMCYELC,ELCEV,2054,436.9761
RE1,DEMTRAMCYELC,ELCEV,2055,440.3053
RE1,DEMTRAMCYELC,ELCEV,2056,443.6604
RE1,DEMTRAMCYELC,ELCEV,2057,447.0414
RE1,DEMTRAMCYELC,ELCEV,2058,450.4486
RE1,DEMTRAMCYELC,ELCEV,2059,453.8822
RE1,DEMTRAMCYELC,ELCEV,2060,457.3423
RE1,DEMTRAMCYELC,ELCEV,2061,460.8292
RE1,DEMTRAMCYELC,ELCEV,2062,464.3431
RE1,DEMTRAMCYELC,ELCEV,2063,467.8842
RE1,DEMTRAMCYELC,ELCEV,2064,471.4527
RE1,DEMTRAMCYELC,ELCEV,2065,475.0488
RE1,DEMTRAMCYELC,ELCEV,2066,478.6727
RE1,DEMTRAMCYELC,ELCEV,2067,482.3247
RE1,DEMTRAMCYELC,ELCEV,2068,486.005
RE1,DEMTRAMCYELC,ELCEV,2069,489.7138
RE1,DEMTRAMCYELC,ELCEV,2070,493.4513
RE1,DEMTRAMCYGSL,LFO,2015,1148.1175
RE1,DEMTRAMCYGSL,LFO,2016,1192.124
RE1,DEMTRAMCYGSL,LFO,2017,1219.5305
RE1,DEMTRAMCYGSL,LFO,2018,1249.087
RE1,DEMTRAMCYGSL,LFO,2019,1277.645
RE1,DEMTRAMCYGSL,LFO,2020,1306.196
RE1,DEMTRAMCYGSL,LFO,2021,1152.6962
RE1,DEMTRAMCYGSL,LFO,2022,999.1919
RE1,DEMTRAMCYGSL,LFO,2023,845.6832
RE1,DEMTRAMCYGSL,LFO,2024,692.1705
RE1,DEMTRAMCYGSL,LFO,2025,538.6541
RE1,DEMTRAMCYGSL,LFO,2026,387.7313
RE1,DEMTRAMCYGSL,LFO,2027,236.8042
RE1,DEMTRAMCYGSL,LFO,2028,85.8732
RE1,INDENEFFDP,ELC003,2021,28.8952
RE1,INDENEFFDP,ELC003,2022,57.7904
RE1,INDENEFFDP,ELC003,2023,86.6857
RE1,INDENEFFDP,ELC003,2024,115.5809
RE1,INDENEFFDP,ELC003,2025,144.4761
RE1,INDENEFFDP,ELC003,2026,173.3714
RE1,INDENEFFDP,ELC003,2027,202.2666
RE1,INDENEFFDP,ELC003,2028,231.1618
RE1,INDENEFFDP,ELC003,2029,260.057
RE1,INDENEFFDP,ELC003,2030,288.9522
RE1,INDENEFFDP,ELC003,2031,288.9522
RE1,INDENEFFDP,ELC003,2032,288.9522
RE1,INDENEFFDP,ELC003,2033,288.9522
RE1,INDENEFFDP,ELC003,2034,288.9522
RE1,INDENEFFDP,ELC003,2035,288.9522
RE1,INDENEFFDP,ELC003,2036,288.9522
RE1,INDENEFFDP,ELC003,2037,288.9522
RE1,INDENEFFDP,ELC003,2038,288.9522
RE1,INDENEFFDP,ELC003,2039,288.9522
RE1,INDENEFFDP,ELC003,2040,317.8475
RE1,INDENEFFDP,ELC003,2041,346.7427
RE1,INDENEFFDP,ELC003,2042,375.6379
RE1,INDENEFFDP,ELC003,2043,404.5332
RE1,INDENEFFDP,ELC003,2044,433.4284
RE1,INDENEFFDP,ELC003,2045,462.3236
RE1,INDENEFFDP,ELC003,2046,491.2188
RE1,INDENEFFDP,ELC003,2047,520.114
RE1,INDENEFFDP,ELC003,2048,547.7722
RE1,INDENEFFDP,ELC003,2049,572.3866
RE1,INDENEFFDP,ELC003,2050,573.9025
RE1,INDENEFFDP,ELC003,2051,602.2436
RE1,INDENEFFDP,ELC003,2052,616.4512
RE1,INDENEFFDP,ELC003,2053,623.3276
RE1,INDENEFFDP,ELC003,2054,630.2807
RE1,INDENEFFDP,ELC003,2055,637.3113
RE1,INDENEFFDP,ELC003,2056,644.4205
RE1,INDENEFFDP,ELC003,2057,651.6089
RE1,INDENEFFDP,ELC003,2058,658.8775
RE1,INDENEFFDP,ELC003,2059,666.2272
RE1,INDENEFFDP,ELC003,2060,673.6588
RE1,INDENEFFDP,ELC003,2061,681.1734
RE1,INDENEFFDP,ELC003,2062,688.7718
RE1,INDENEFFDP,ELC003,2063,696.4549
RE1,INDENEFFDP,ELC003,2064,704.2237
RE1,INDENEFFDP,ELC003,2065,712.0792
RE1,INDENEFFDP,ELC003,2066,720.0224
RE1,INDENEFFDP,ELC003,2067,728.0541
RE1,INDENEFFDP,ELC003,2068,736.1755
RE1,INDENEFFDP,ELC003,2069,744.3874
RE1,INDENEFFDP,ELC003,2070,752.6909
RE1,INDENEFFGD,ELC003,2021,262.9609
RE1,INDENEFFGD,ELC003,2022,262.9609
RE1,INDENEFFGD,ELC003,2023,262.4791
RE1,INDENEFFGD,ELC003,2024,258.1235
RE1,INDENEFFGD,ELC003,2025,244.9266
RE1,INDENEFFGD,ELC003,2026,228.2913
RE1,INDENEFFGD,ELC003,2027,207.3523
RE1,INDENEFFGD,ELC003,2028,186.4134
RE1,INDENEFFGD,ELC003,2029,165.4745
RE1,INDENEFFGD,ELC003,2030,144.5355
RE1,INDENEFFGD,ELC003,2031,146.1185
RE1,INDENEFFGD,ELC003,2032,161.5637
RE1,INDENEFFGD,ELC003,2033,176.7532
RE1,INDENEFFGD,ELC003,2034,189.9457
RE1,INDENEFFGD,ELC003,2035,202.4311
RE1,INDENEFFGD,ELC003,2036,213.7591
RE1,INDENEFFGD,ELC003,2037,227.111
RE1,INDENEFFGD,ELC003,2038,235.0007
RE1,INDENEFFGD,ELC003,2039,247.106
RE1,INDENEFFGD,ELC003,2040,230.4976
RE1,INDENEFFGD,ELC003,2041,186.8446
RE1,INDENEFFGD,ELC003,2042,167.6101
RE1,INDENEFFGD,ELC003,2043,147.5225
RE1,INDENEFFGD,ELC003,2044,130.2298
RE1,INDENEFFGD,ELC003,2045,112.259
RE1,INDENEFFGD,ELC003,2046,89.938
RE1,INDENEFFGD,ELC003,2047,65.3571
RE1,INDENEFFGD,ELC003,2048,47.637
RE1,INDENEFFGD,ELC003,2049,27.3411
RE1,INDENEFFGD,ELC003,2050,32.8081
RE1,PWRBIO001,BIO,2015,186.4794
RE1,PWRBIO001,BIO,2016,186.4794
RE1,PWRBIO001,BIO,2017,186.4794
RE1,PWRBIO001,BIO,2018,186.4794
RE1,PWRBIO001,BIO,2019,186.4794
RE1,PWRBIO001,BIO,2020,186.4794
RE1,PWRBIO001,BIO,2021,148.9356
RE1,PWRBIO001,BIO,2022,186.4794
RE1,PWRBIO001,BIO,2023,186.4794
RE1,PWRBIO001,BIO,2024,169.9776
RE1,PWRBIO001,BIO,2025,170.5146
RE1,PWRBIO001,BIO,2026,186.4794
RE1,PWRBIO001,BIO,2027,186.4794
RE1,PWRBIO001,BIO,2028,148.6169
RE1,PWRBIO001,BIO,2029,107.4275
RE1,PWRBIO001,BIO,2030,148.7406
RE1,PWRCOA001,COA,2015,411.8408
RE1,PWRCOA001,COA,2016,411.8408
RE1,PWRCOA001,COA,2017,414.1598
RE1,PWRCOA001,COA,2018,764.3929
RE1,PWRCOA001,COA,2019,764.3929
RE1,PWRCOA001,COA,2020,764.3929
RE1,PWRCOA001,COA,2021,764.3929
RE1,PWRCOA001,COA,2022,791.0861
RE1,PWRCOA001,COA,2023,1359.4359
RE1,PWRCOA001,COA,2024,2175.0006
RE1,PWRCOA001,COA,2025,2129.9483
RE1,PWRCOA001,COA,2026,2083.8097
RE1,PWRCOA001,COA,2027,2030.5454
RE1,PWRCOA001,COA,2028,1970.1627
RE1,PWRCOA001,COA,2029,1905.0912
RE1,PWRCOA001,COA,2030,1830.3786
RE1,PWRCOA001,COA,2031,1907.2367
RE1,PWRCOA001,COA,2032,1818.7638
RE1,PWRCOA001,COA,2033,1722.3772
RE1,PWRCOA001,COA,2034,1633.1888
RE1,PWRCOA001,COA,2035,1520.0562
RE1,PWRCOA001,COA,2036,1389.8115
RE1,PWRCOA001,COA,2037,1253.201
RE1,PWRCOA001,COA,2038,1110.231
RE1,PWRCOA001,COA,2039,961.3823
RE1,PWRCOA001,COA,2040,806.1003
RE1,PWRCOA001,COA,2041,643.5481
RE1,PWRCOA001,COA,2042,540.2085
RE1,PWRCOA001,COA,2043,435.9012
RE1,PWRCOA001,COA,2044,307.6154
RE1,PWRCOA001,COA,2045,382.329
RE1,PWRCOA001,COA,2046,205.9964
RE1,PWRCOA001,COA,2047,41.1235
RE1,PWRCSP002,SOL,2015,0.0274
RE1,PWRCSP002,SOL,2016,0.0274
RE1,PWRCSP002,SOL,2017,0.0274
RE1,PWRCSP002,SOL,2018,0.0274
RE1,PWRCSP002,SOL,2019,0.0274
RE1,PWRCSP002,SOL,2020,0.0274
RE1,PWRCSP002,SOL,2021,0.0274
RE1,PWRCSP002,SOL,2022,0.0274
RE1,PWRCSP002,SOL,2023,0.0274
RE1,PWRCSP002,SOL,2024,0.0274
RE1,PWRCSP002,SOL,2025,0.0274
RE1,PWRCSP002,SOL,2026,0.0274
RE1,PWRCSP002,SOL,2027,0.0274
RE1,PWRCSP002,SOL,2028,0.0274
RE1,PWRCSP002,SOL,2029,0.0274
RE1,PWRCSP002,SOL,2030,0.0274
RE1,PWRCSP002,SOL,2031,0.0274
RE1,PWRCSP002,SOL,2032,0.0274
RE1,PWRCSP002,SOL,2033,0.0274
RE1,PWRCSP002,SOL,2034,0.0274
RE1,PWRCSP002,SOL,2035,0.0274
RE1,PWRCSP002,SOL,2036,0.0274
RE1,PWRCSP002,SOL,2037,0.0274
RE1,PWRCSP002,SOL,2038,0.0274
RE1,PWRCSP002,SOL,2039,0.0274
RE1,PWRCSP002,SOL,2040,0.0274
RE1,PWRCSP002,SOL,2041,0.0274
RE1,PWRCSP002,SOL,2042,0.0274
RE1,PWRCSP002,SOL,2043,0.0274
RE1,PWRCSP002,SOL,2048,76.4913
RE1,PWRCSP002,SOL,2049,244.2188
RE1,PWRCSP002,SOL,2050,491.3382
RE1,PWRCSP002,SOL,2051,491.3382
RE1,PWRCSP002,SOL,2052,491.3382
RE1,PWRCSP002,SOL,2053,494.9059
RE1,PWRCSP002,SOL,2054,498.8134
RE1,PWRCSP002,SOL,2055,502.7418
RE1,PWRCSP002,SOL,2056,506.6911
RE1,PWRCSP002,SOL,2057,510.6614
RE1,PWRCSP002,SOL,2058,514.6529
RE1,PWRCSP002,SOL,2059,518.6655
RE1,PWRCSP002,SOL,2060,522.6993
RE1,PWRCSP002,SOL,2061,526.7543
RE1,PWRCSP002,SOL,2062,530.8307
RE1,PWRCSP002,SOL,2063,534.9285
RE1,PWRCSP002,SOL,2064,539.0476
RE1,PWRCSP002,SOL,2065,543.1883
RE1,PWRCSP002,SOL,2066,547.3504
RE1,PWRCSP002,SOL,2067,551.5343
RE1,PWRCSP002,SOL,2068,555.7397
RE1,PWRCSP002,SOL,2069,559.9668
RE1,PWRCSP002,SOL,2070,564.2157
RE1,PWRDIST,ELC002,2015,668.4143
RE1,PWRDIST,ELC002,2016,706.2764
RE1,PWRDIST,ELC002,2017,739.1412
RE1,PWRDIST,ELC002,2018,772.1574
RE1,PWRDIST,ELC002,2019,804.5514
RE1,PWRDIST,ELC002,2020,836.9454
RE1,PWRDIST,ELC002,2021,891.5509
RE1,PWRDIST,ELC002,2022,989.8678
RE1,PWRDIST,ELC002,2023,987.6066
RE1,PWRDIST,ELC002,2024,1078.4568
RE1,PWRDIST,ELC002,2025,1189.3816
RE1,PWRDIST,ELC002,2026,1226.2374
RE1,PWRDIST,ELC002,2027,1299.716
RE1,PWRDIST,ELC002,2028,1375.7834
RE1,PWRDIST,ELC002,2029,1471.6865
RE1,PWRDIST,ELC002,2030,1532.8535
RE1,PWRDIST,ELC002,2031,1651.5354
RE1,PWRDIST,ELC002,2032,1713.3079
RE1,PWRDIST,ELC002,2033,1835.9467
RE1,PWRDIST,ELC002,2034,1959.911
RE1,PWRDIST,ELC002,2035,2082.0926
RE1,PWRDIST,ELC002,2036,2199.384
RE1,PWRDIST,ELC002,2037,2320.7235
RE1,PWRDIST,ELC002,2038,2437.3802
RE1,PWRDIST,ELC002,2039,2550.301
RE1,PWRDIST,ELC002,2040,2676.3575
RE1,PWRDIST,ELC002,2041,2820.9899
RE1,PWRDIST,ELC002,2042,3013.4754
RE1,PWRDIST,ELC002,2043,3212.701
RE1,PWRDIST,ELC002,2044,3398.9046
RE1,PWRDIST,ELC002,2045,3571.8691
RE1,PWRDIST,ELC002,2046,3736.8156
RE1,PWRDIST,ELC002,2047,3944.0444
RE1,PWRDIST,ELC002,2048,4135.1245
RE1,PWRDIST,ELC002,2049,4415.9311
RE1,PWRDIST,ELC002,2050,4744.8516
RE1,PWRDIST,ELC002,2051,4780.5257
RE1,PWRDIST,ELC002,2052,4816.5206
RE1,PWRDIST,ELC002,2053,4856.2287
RE1,PWRDIST,ELC002,2054,4896.5865
RE1,PWRDIST,ELC002,2055,4937.2941
RE1,PWRDIST,ELC002,2056,4978.3547
RE1,PWRDIST,ELC002,2057,5019.7713
RE1,PWRDIST,ELC002,2058,5061.5473
RE1,PWRDIST,ELC002,2059,5103.6859
RE1,PWRDIST,ELC002,2060,5146.1904
RE1,PWRDIST,ELC002,2061,5189.0639
RE1,PWRDIST,ELC002,2062,5232.3099
RE1,PWRDIST,ELC002,2063,5275.9317
RE1,PWRDIST,ELC002,2064,5319.9327
RE1,PWRDIST,ELC002,2065,5364.3163
RE1,PWRDIST,ELC002,2066,5409.086
RE1,PWRDIST,ELC002,2067,5454.2453
RE1,PWRDIST,ELC002,2068,5499.7976
RE1,PWRDIST,ELC002,2069,5545.7466
RE1,PWRDIST,ELC002,2070,5592.0958
RE1,PWRGEO,GEO,2021,1.449
RE1,PWRGEO,GEO,2022,1.449
RE1,PWRGEO,GEO,2023,1.449
RE1,PWRGEO,GEO,2024,1.449
RE1,PWRGEO,GEO,2025,1.449
RE1,PWRGEO,GEO,2026,1.449
RE1,PWRGEO,GEO,2027,1.449
RE1,PWRGEO,GEO,2028,1.449
RE1,PWRGEO,GEO,2029,1.449
RE1,PWRGEO,GEO,2030,1.449
RE1,PWRGEO,GEO,2031,1.449
RE1,PWRGEO,GEO,2032,1.449
RE1,PWRGEO,GEO,2033,1.449
RE1,PWRGEO,GEO,2034,1.449
RE1,PWRGEO,GEO,2035,1.449
RE1,PWRGEO,GEO,2036,1.449
RE1,PWRGEO,GEO,2037,1.449
RE1,PWRGEO,GEO,2038,1.449
RE1,PWRGEO,GEO,2039,1.449
RE1,PWRGEO,GEO,2040,1.449
RE1,PWRGEO,GEO,2041,1.449
RE1,PWRGEO,GEO,2042,1.449
RE1,PWRGEO,GEO,2043,1.449
RE1,PWRGEO,GEO,2044,1.449
RE1,PWRGEO,GEO,2045,1.449
RE1,PWRGEO,GEO,2046,1.449
RE1,PWRGEO,GEO,2047,1.449
RE1,PWRGEO,GEO,2048,1.449
RE1,PWRGEO,GEO,2049,1.449
RE1,PWRGEO,GEO,2050,1.449
RE1,PWRGEO,GEO,2051,1.449
RE1,PWRGEO,GEO,2052,1.449
RE1,PWRGEO,GEO,2053,1.449
RE1,PWRGEO,GEO,2054,1.449
RE1,PWRGEO,GEO,2055,1.449
RE1,PWRGEO,GEO,2056,1.449
RE1,PWRGEO,GEO,2057,1.449
RE1,PWRGEO,GEO,2058,1.449
RE1,PWRGEO,GEO,2059,1.449
RE1,PWRGEO,GEO,2060,1.449
RE1,PWRGEO,GEO,2061,1.449
RE1,PWRGEO,GEO,2062,1.449
RE1,PWRGEO,GEO,2063,1.449
RE1,PWRGEO,GEO,2064,1.449
RE1,PWRGEO,GEO,2065,1.449
RE1,PWRGEO,GEO,2066,1.449
RE1,PWRGEO,GEO,2067,1.449
RE1,PWRGEO,GEO,2068,1.449
RE1,PWRGEO,GEO,2069,1.449
RE1,PWRGEO,GEO,2070,1.449
RE1,PWRHYD001,HYD,2015,28.3385
RE1,PWRHYD001,HYD,2016,28.3385
RE1,PWRHYD001,HYD,2017,28.3385
RE1,PWRHYD001,HYD,2018,28.3385
RE1,PWRHYD001,HYD,2019,28.3385
RE1,PWRHYD001,HYD,2020,28.3385
RE1,PWRHYD001,HYD,2021,33.9883
RE1,PWRHYD001,HYD,2022,33.9883
RE1,PWRHYD001,HYD,2023,33.9883
RE1,PWRHYD001,HYD,2024,33.9883
RE1,PWRHYD001,HYD,2025,33.9883
RE1,PWRHYD001,HYD,2026,33.9883
RE1,PWRHYD001,HYD,2027,33.9883
RE1,PWRHYD001,HYD,2028,33.9883
RE1,PWRHYD001,HYD,2029,33.9883
RE1,PWRHYD001,HYD,2030,33.9883
RE1,PWRHYD001,HYD,2031,33.9883
RE1,PWRHYD001,HYD,2032,33.9883
RE1,PWRHYD001,HYD,2033,33.9883
RE1,PWRHYD001,HYD,2034,33.9883
RE1,PWRHYD001,HYD,2035,33.9883
RE1,PWRHYD001,HYD,2036,33.9883
RE1,PWRHYD001,HYD,2037,33.9883
RE1,PWRHYD001,HYD,2038,33.9883
RE1,PWRHYD001,HYD,2039,33.9883
RE1,PWRHYD001,HYD,2040,33.9883
RE1,PWRHYD001,HYD,2041,33.9883
RE1,PWRHYD001,HYD,2042,33.9883
RE1,PWRHYD001,HYD,2043,33.9883
RE1,PWRHYD001,HYD,2044,33.9883
RE1,PWRHYD001,HYD,2045,33.9883
RE1,PWRHYD001,HYD,2046,33.9883
RE1,PWRHYD001,HYD,2047,33.9883
RE1,PWRHYD001,HYD,2048,33.9883
RE1,PWRHYD001,HYD,2049,33.9883
RE1,PWRHYD001,HYD,2050,33.9883
RE1,PWRHYD001,HYD,2051,33.9883
RE1,PWRHYD001,HYD,2052,33.9883
RE1,PWRHYD001,HYD,2053,33.9883
RE1,PWRHYD001,HYD,2054,33.9883
RE1,PWRHYD001,HYD,2055,33.9883
RE1,PWRHYD001,HYD,2056,33.9883
RE1,PWRHYD001,HYD,2057,33.9883
RE1,PWRHYD001,HYD,2058,33.9883
RE1,PWRHYD001,HYD,2059,33.9883
RE1,PWRHYD001,HYD,2060,33.9883
RE1,PWRHYD001,HYD,2061,33.9883
RE1,PWRHYD001,HYD,2062,33.9883
RE1,PWRHYD001,HYD,2063,33.9883
RE1,PWRHYD001,HYD,2064,33.9883
RE1,PWRHYD001,HYD,2065,33.9883
