r,t,y,NewCapacity
RE1,PWRDIST,2046,0.5851
RE1,PWRDIST,2047,0.5851
RE1,PWRDIST,2048,0.5851
RE1,PWRDIST,2049,0.5851
RE1,PWRDIST,2050,0.5851
RE1,PWRDIST,2051,43.4848
RE1,PWRDIST,2052,0.6115
RE1,PWRDIST,2053,0.6183
RE1,PWRDIST,2054,0.6252
RE1,PWRDIST,2055,0.6322
RE1,PWRDIST,2056,0.6393
RE1,PWRDIST,2057,0.6464
RE1,PWRDIST,2058,0.6536
RE1,PWRDIST,2059,0.6609
RE1,PWRDIST,2060,0.6683
RE1,PWRDIST,2061,0.6757
RE1,PWRDIST,2062,0.6833
RE1,PWRDIST,2063,0.6909
RE1,PWRDIST,2064,0.6986
RE1,PWRDIST,2065,0.7064
RE1,PWRDIST,2066,0.7143
RE1,PWRDIST,2067,0.7222
RE1,PWRDIST,2068,0.7303
RE1,PWRDIST,2069,0.7384
RE1,PWRDIST,2070,0.7467
RE1,PWRTRNEXP,2015,0.277
RE1,PWRTRNEXP,2016,0.1731
RE1,PWRTRNEXP,2017,0.1385
RE1,PWRTRNEXP,2018,0.1385
RE1,PWRTRNEXP,2019,0.1385
RE1,PWRTRNEXP,2020,0.1385
RE1,PWRTRNEXP,2021,0.1385
RE1,PWRTRNEXP,2022,0.1385
RE1,PWRTRNEXP,2023,0.1385
RE1,PWRTRNEXP,2024,0.1385
RE1,PWRTRNEXP,2025,0.1385
RE1,PWRTRNEXP,2026,0.1385
RE1,PWRTRNEXP,2027,0.1385
RE1,PWRTRNEXP,2028,0.1385
RE1,PWRTRNEXP,2029,0.1385
RE1,PWRTRNEXP,2030,0.1385
RE1,PWRTRNEXP,2031,0.1385
RE1,PWRTRNEXP,2032,0.1385
RE1,PWRTRNEXP,2033,0.1385
RE1,PWRTRNEXP,2034,0.1385
RE1,PWRTRNEXP,2035,0.1385
RE1,PWRTRNEXP,2036,0.1385
RE1,PWRTRNEXP,2037,0.1385
RE1,PWRTRNEXP,2038,0.2566
RE1,PWRTRNEXP,2039,0.3322
RE1,PWRTRNEXP,2040,0.4036
RE1,PWRTRNEXP,2041,0.4883
RE1,PWRTRNEXP,2042,0.5581
RE1,PWRTRNEXP,2043,0.6279
RE1,PWRTRNEXP,2044,0.697
RE1,PWRTRNEXP,2045,0.7667
RE1,PWRTRNEXP,2046,0.8148
RE1,PWRTRNEXP,2047,0.8283
RE1,PWRTRNEXP,2048,0.8714
RE1,PWRTRNEXP,2049,0.9194
RE1,PWRTRNEXP,2050,0.952
RE1,PWRTRNEXP,2051,0.9695
RE1,PWRTRNEXP,2052,0.9695
RE1,PWRTRNEXP,2053,0.9695
RE1,PWRTRNEXP,2054,0.9695
RE1,PWRTRNEXP,2055,0.9595
RE1,PWRTRNEXP,2056,2.1033
RE1,PWRTRNEXP,2057,0.8677
RE1,PWRTRNEXP,2058,0.821
RE1,PWRTRNEXP,2059,0.7739
RE1,PWRTRNEXP,2060,0.7261
RE1,PWRTRNEXP,2061,0.6779
RE1,PWRTRNEXP,2062,0.6291
RE1,PWRTRNEXP,2063,0.5798
RE1,PWRTRNEXP,2064,0.5299
RE1,PWRTRNEXP,2065,0.4901
RE1,PWRTRNEXP,2066,0.5411
RE1,PWRTRNEXP,2067,0.4848
RE1,PWRTRNEXP,2068,0.6448
RE1,PWRTRNEXP,2069,0.6975
RE1,PWRTRNEXP,2070,0.7508
RE1,DEMTRAMCYGSL,2015,6.6437
RE1,DEMTRAMCYGSL,2022,1.9786
RE1,DEMTRAMCYGSL,2023,0.1454
RE1,DEMTRAMCYGSL,2024,0.1454
RE1,DEMTRAMCYGSL,2025,0.1454
RE1,DEMTRAMCYGSL,2026,0.1619
RE1,DEMTRAMCYGSL,2027,0.1619
RE1,DEMTRAMCYGSL,2028,0.1619
RE1,DEMTRAMCYGSL,2029,0.1618
RE1,DEMTRAMCYGSL,2030,6.8056
RE1,DEMTRAMCYGSL,2031,0.1339
RE1,DEMTRAMCYGSL,2032,0.1339
RE1,DEMTRAMCYGSL,2033,0.1338
RE1,DEMTRAMCYGSL,2034,3.0247
RE1,DEMTRAMCYGSL,2040,0.2673
RE1,DEMTRAMCYGSL,2041,0.2779
RE1,DEMTRAMCYGSL,2042,0.2779
RE1,DEMTRAMCYGSL,2043,0.2778
RE1,DEMTRAMCYGSL,2044,0.2778
RE1,DEMTRAMCYGSL,2045,6.9215
RE1,DEMTRAMCYGSL,2046,0.2246
RE1,DEMTRAMCYGSL,2047,0.2245
RE1,DEMTRAMCYGSL,2048,0.2245
RE1,DEMTRAMCYGSL,2049,3.1153
RE1,DEMTRAMCYGSL,2050,0.0906
RE1,DEMTRAMCYGSL,2051,0.0928
RE1,DEMTRAMCYGSL,2052,0.0935
RE1,DEMTRAMCYGSL,2053,0.0942
RE1,DEMTRAMCYGSL,2054,0.0949
RE1,DEMTRAMCYGSL,2055,0.3629
RE1,DEMTRAMCYGSL,2056,0.3743
RE1,DEMTRAMCYGSL,2057,0.375
RE1,DEMTRAMCYGSL,2058,0.3757
RE1,DEMTRAMCYGSL,2059,0.3764
RE1,DEMTRAMCYGSL,2060,7.0209
RE1,DEMTRAMCYGSL,2061,0.3247
RE1,DEMTRAMCYGSL,2062,0.3255
RE1,DEMTRAMCYGSL,2063,0.3262
RE1,DEMTRAMCYGSL,2064,3.2179
RE1,DEMTRAMCYGSL,2065,0.194
RE1,DEMTRAMCYGSL,2066,0.1969
RE1,DEMTRAMCYGSL,2067,0.1984
RE1,DEMTRAMCYGSL,2068,0.1999
RE1,DEMTRAMCYGSL,2069,0.2015
RE1,DEMTRAMCYGSL,2070,0.4703
RE1,DEMTRACARGSL,2015,16.0407
RE1,DEMTRACARGSL,2016,4.4794
RE1,DEMTRACARGSL,2029,23.9653
RE1,DEMTRACARGSL,2041,0.2493
RE1,DEMTRACARGSL,2042,0.2493
RE1,DEMTRACARGSL,2043,0.2493
RE1,DEMTRACARGSL,2044,0.2493
RE1,DEMTRACARGSL,2045,0.2492
RE1,DEMTRACARGSL,2046,0.1949
RE1,DEMTRACARGSL,2047,0.1949
RE1,DEMTRACARGSL,2048,0.1949
RE1,DEMTRACARGSL,2049,24.7554
RE1,DEMTRACARGSL,2053,0.2025
RE1,DEMTRACARGSL,2054,0.2041
RE1,DEMTRACARGSL,2055,0.2057
RE1,DEMTRACARGSL,2056,0.2073
RE1,DEMTRACARGSL,2057,0.2089
RE1,DEMTRACARGSL,2058,0.2105
RE1,DEMTRACARGSL,2059,0.2121
RE1,DEMTRACARGSL,2060,0.2137
RE1,DEMTRACARGSL,2061,0.4647
RE1,DEMTRACARGSL,2062,0.4664
RE1,DEMTRACARGSL,2063,0.468
RE1,DEMTRACARGSL,2064,0.4697
RE1,DEMTRACARGSL,2065,0.4714
RE1,DEMTRACARGSL,2066,0.4188
RE1,DEMTRACARGSL,2067,0.4205
RE1,DEMTRACARGSL,2068,0.4222
RE1,DEMTRACARGSL,2069,24.9845
RE1,DEMTRACARGSL,2070,0.2309
RE1,DEMTRABUSGSL,2015,12.2909
RE1,DEMTRABUSGSL,2019,2.6638
RE1,DEMTRABUSGSL,2020,1.7328
RE1,DEMTRABUSGSL,2021,0.1201
RE1,DEMTRABUSGSL,2024,0.0643
RE1,DEMTRABUSGSL,2025,1.1649
RE1,DEMTRABUSGSL,2026,0.0093
RE1,DEMTRABUSGSL,2027,0.0364
RE1,DEMTRABUSGSL,2029,3.4651
RE1,DEMTRABUSGSL,2030,0.0888
RE1,DEMTRABUSGSL,2031,0.0262
RE1,DEMTRABUSGSL,2032,0.0255
RE1,DEMTRABUSGSL,2033,0.0248
RE1,DEMTRABUSGSL,2034,0.0241
RE1,DEMTRABUSGSL,2035,15.9066
RE1,DEMTRABUSGSL,2042,0.2145
RE1,DEMTRABUSGSL,2043,0.2145
RE1,DEMTRABUSGSL,2044,0.2788
RE1,DEMTRABUSGSL,2045,1.3794
RE1,DEMTRABUSGSL,2046,0.177
RE1,DEMTRABUSGSL,2047,0.2041
RE1,DEMTRABUSGSL,2048,0.1677
RE1,DEMTRABUSGSL,2049,3.6328
RE1,DEMTRABUSGSL,2050,0.2565
RE1,DEMTRABUSGSL,2051,0.1978
RE1,DEMTRABUSGSL,2052,0.1984
RE1,DEMTRABUSGSL,2053,0.199
RE1,DEMTRABUSGSL,2054,0.1997
RE1,DEMTRABUSGSL,2055,16.0835
RE1,DEMTRABUSGSL,2056,0.1783
RE1,DEMTRABUSGSL,2057,0.1797
RE1,DEMTRABUSGSL,2058,0.1811
RE1,DEMTRABUSGSL,2059,0.1825
RE1,DEMTRABUSGSL,2060,0.1839
RE1,DEMTRABUSGSL,2061,0.1853
RE1,DEMTRABUSGSL,2062,0.4013
RE1,DEMTRABUSGSL,2063,0.4027
RE1,DEMTRABUSGSL,2064,0.4684
RE1,DEMTRABUSGSL,2065,1.5705
RE1,DEMTRABUSGSL,2066,0.3696
RE1,DEMTRABUSGSL,2067,0.3982
RE1,DEMTRABUSGSL,2068,0.3633
RE1,DEMTRABUSGSL,2069,3.8299
RE1,DEMTRABUSGSL,2070,0.4551
RE1,DEMINDELC,2015,13.1955
RE1,DEMINDELC,2022,1.801
RE1,DEMINDELC,2023,0.4282
RE1,DEMINDELC,2024,0.4282
RE1,DEMINDELC,2025,13.6237
RE1,DEMINDELC,2026,0.4627
RE1,DEMINDELC,2027,0.4627
RE1,DEMINDELC,2028,0.4627
RE1,DEMINDELC,2029,0.4627
RE1,DEMINDELC,2030,0.4627
RE1,DEMINDELC,2031,0.5289
RE1,DEMINDELC,2032,2.3299
RE1,DEMINDELC,2033,0.9571
RE1,DEMINDELC,2034,0.9571
RE1,DEMINDELC,2035,14.1526
RE1,DEMINDELC,2036,0.8885
RE1,DEMINDELC,2037,0.8885
RE1,DEMINDELC,2038,0.8885
RE1,DEMINDELC,2039,0.8885
RE1,DEMINDELC,2040,0.8885
RE1,DEMINDELC,2041,0.9459
RE1,DEMINDELC,2042,2.7468
RE1,DEMINDELC,2043,1.3741
RE1,DEMINDELC,2044,1.3741
RE1,DEMINDELC,2045,14.5696
RE1,DEMINDELC,2046,1.1789
RE1,DEMINDELC,2047,1.1789
RE1,DEMINDELC,2048,1.1789
RE1,DEMINDELC,2049,1.1789
RE1,DEMINDELC,2050,1.1789
RE1,DEMINDELC,2051,1.246
RE1,DEMINDELC,2052,3.0503
RE1,DEMINDELC,2053,1.6809
RE1,DEMINDELC,2054,1.6843
RE1,DEMINDELC,2055,14.8833
RE1,DEMINDELC,2056,1.4961
RE1,DEMINDELC,2057,1.4996
RE1,DEMINDELC,2058,1.5032
RE1,DEMINDELC,2059,1.5068
RE1,DEMINDELC,2060,1.5105
RE1,DEMINDELC,2061,1.5813
RE1,DEMINDELC,2062,3.3894
RE1,DEMINDELC,2063,2.0238
RE1,DEMINDELC,2064,2.031
RE1,DEMINDELC,2065,15.2338
